group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,10,0,6,728,0.7276167068630457,0,0.01740892603993416,1,2023,Lyon,2,1,0,0.7276167068630457,1.12466193549335,1.1066744457930326,602,Dejan Lovren
season,DC,17,1,13,1467,0.88663390558213,0,0.6056106090545654,2,2022,Lyon,2,0,1,0.88663390558213,5.7065569050610065,5.689016867429018,602,Dejan Lovren
season,DC,15,1,19,1310,1.2845746204257011,1,0.5397210009396076,5,2022,Zenit St. Petersburg,1,0,1,1.2845746204257011,6.172395572066307,5.829340487718582,602,Dejan Lovren
season,DC,14,0,9,1224,0.8582000993192196,0,0.06434030085802078,1,2021,Zenit St. Petersburg,2,0,0,0.8582000993192196,6.221765745431185,6.21398176625371,602,Dejan Lovren
season,DC,21,2,21,1847,0.9713217876851559,0,0.23894900176674128,7,2020,Zenit St. Petersburg,4,0,2,0.9713217876851559,5.069283554330468,4.954654453322291,602,Dejan Lovren
season,DC,10,0,5,774,0.20414010155946016,1,0.30198800563812256,1,2019,Liverpool,1,0,0,0.20414010155946016,3.0910919941961765,3.0910919941961765,602,Dejan Lovren
season,DC,13,1,6,988,0.910198088735342,0,0.10816600173711777,1,2018,Liverpool,1,0,1,0.910198088735342,3.4448107108473778,3.3214407190680504,602,Dejan Lovren
season,DC,29,2,13,2121,2.011371836066246,1,1.327236097306013,7,2017,Liverpool,4,0,2,2.011371836066246,7.262029349803925,7.163059294223785,602,Dejan Lovren
season,DC,29,2,15,2559,1.136596292257309,1,0.44400050304830074,7,2016,Liverpool,6,0,2,1.136596292257309,7.753830149769783,7.697475947439671,602,Dejan Lovren
season,DC,24,0,22,1901,1.1265994105488062,0,0.28306090272963047,8,2015,Liverpool,2,0,0,1.1265994105488062,3.093039101921022,2.94524082634598,602,Dejan Lovren
season,DC,26,0,18,2032,0.8934371117502451,0,0.07186233997344971,2,2014,Liverpool,4,0,0,0.8934371117502451,4.946633271872997,4.789024580270052,602,Dejan Lovren
