group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,AMC,33,3,31,2619,4.050999755039811,2,2.317836028058082,27,2024,Everton,3,1,3,4.050999755039811,9.89785410836339,4.922197850421071,1726,Abdoulaye Doucouré
season,AMC,32,7,47,2678,10.20444649644196,1,2.55271128565073,33,2023,Everton,7,0,7,10.20444649644196,13.33745107613504,5.22493714094162,1726,Abdoulaye Doucouré
season,MC,25,5,20,1519,3.2140165455639362,2,2.4725133273750544,22,2022,Everton,6,1,5,3.2140165455639362,5.765182003378868,1.7658195812255144,1726,Abdoulaye Doucouré
season,DMC,30,2,34,2540,2.653875366784632,4,2.418744313530624,20,2021,Everton,6,0,2,2.653875366784632,8.230574828572571,3.837187174707651,1726,Abdoulaye Doucouré
season,MC,29,2,18,2468,2.369523380883038,3,2.388998680282384,21,2020,Everton,6,0,2,2.369523380883038,10.453213196247816,6.824094897136092,1726,Abdoulaye Doucouré
season,DMC,37,4,61,3189,5.280910023488104,2,4.084617944434285,38,2019,Watford,8,0,4,5.280910023488104,13.54045701213181,7.193621378391981,1726,Abdoulaye Doucouré
season,DMC,35,5,51,3062,6.849446702748537,6,5.389014532789588,38,2018,Watford,7,0,5,6.849446702748537,16.31139224395156,6.468338971957564,1726,Abdoulaye Doucouré
season,MC,37,7,46,3326,3.106084388680756,3,2.39364858251065,40,2017,Watford,10,0,7,3.106084388680756,11.492400337010622,7.354975925758481,1726,Abdoulaye Doucouré
season,DMC,20,1,22,1349,1.8816117206588387,0,0.4213321041315794,11,2016,Watford,4,0,1,1.8816117206588387,3.5858634542673826,2.1493301168084145,1726,Abdoulaye Doucouré
season,Sub,15,0,10,1158,0.8099769921973348,2,1.0285704024136066,11,2015,Granada,5,0,0,0.8099769921973348,4.118460660800338,3.139887921512127,1726,Abdoulaye Doucouré
season,MR,16,2,20,939,2.064907190389931,2,1.5075342953205109,20,2015,Rennes,1,0,2,2.064907190389931,5.1528997998684645,2.8933304883539677,1726,Abdoulaye Doucouré
season,AMC,35,3,54,2753,6.84586950019002,5,3.6466214852407575,44,2014,Rennes,5,0,3,6.84586950019002,13.726927570998669,5.382768092676997,1726,Abdoulaye Doucouré
