id,isResult,h,a,goals,xG,datetime,forecast,season,league
16756,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '3'}","{'h': '2.25155', 'a': '1.86679'}",2021-08-21 16:30:00,"{'w': '0.4794', 'd': '0.2373', 'l': '0.2833'}",2021,Serie_A
16757,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '4', 'a': '0'}","{'h': '2.20707', 'a': '0.967177'}",2021-08-21 16:30:00,"{'w': '0.6827', 'd': '0.1915', 'l': '0.1258'}",2021,Serie_A
16758,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '2'}","{'h': '0.864837', 'a': '1.01343'}",2021-08-21 18:45:00,"{'w': '0.2754', 'd': '0.3239', 'l': '0.4007'}",2021,Serie_A
16759,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '3'}","{'h': '1.13436', 'a': '1.78152'}",2021-08-21 18:45:00,"{'w': '0.1918', 'd': '0.2578', 'l': '0.5504'}",2021,Serie_A
16760,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '3', 'a': '2'}","{'h': '1.72577', 'a': '1.63711'}",2021-08-22 16:30:00,"{'w': '0.3852', 'd': '0.2735', 'l': '0.3413'}",2021,Serie_A
16761,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '2'}","{'h': '2.08573', 'a': '1.49379'}",2021-08-22 16:30:00,"{'w': '0.533', 'd': '0.2416', 'l': '0.2254'}",2021,Serie_A
16762,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '2', 'a': '0'}","{'h': '2.39159', 'a': '0.60988'}",2021-08-22 18:45:00,"{'w': '0.859', 'd': '0.1125', 'l': '0.0285'}",2021,Serie_A
16763,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '3', 'a': '1'}","{'h': '2.75414', 'a': '0.867167'}",2021-08-22 18:45:00,"{'w': '0.8324', 'd': '0.1201', 'l': '0.0475'}",2021,Serie_A
16764,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '3.28935', 'a': '1.03088'}",2021-08-23 16:30:00,"{'w': '0.8844', 'd': '0.0862', 'l': '0.0294'}",2021,Serie_A
16765,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '1.24757', 'a': '0.804449'}",2021-08-23 18:45:00,"{'w': '0.4831', 'd': '0.3076', 'l': '0.2093'}",2021,Serie_A
16766,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '3', 'a': '0'}","{'h': '3.01783', 'a': '0.908926'}",2021-08-27 16:30:00,"{'w': '0.854', 'd': '0.0999', 'l': '0.0461'}",2021,Serie_A
