group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DR,34,0,9,3006,0.8803313318639994,0,1.2115384247153997,17,2025,Alaves,7,0,0,0.8803313318639994,11.327970540151,9.65009731054306,2280,Jonny
season,Sub,1,0,0,1,0,0,0,0,2023,Wolverhampton Wanderers,0,0,0,0,0,0,2280,Jonny
season,DR,18,1,9,1257,0.18713400978595018,0,0.5784888137131929,5,2022,Wolverhampton Wanderers,3,1,1,0.18713400978595018,4.236576620489359,3.6351590380072594,2280,Jonny
season,Sub,13,2,10,1020,0.8668940085917711,0,1.1285741068422794,11,2021,Wolverhampton Wanderers,1,0,2,0.8668940085917711,3.1494782511144876,1.741608222015202,2280,Jonny
season,DML,7,0,1,505,0.05170470103621483,0,0.05090080015361309,2,2020,Wolverhampton Wanderers,0,0,0,0.05170470103621483,0.3334942162036896,0.2308886107057333,2280,Jonny
season,DML,35,2,19,2907,1.6140431929379702,2,1.5668130051344633,23,2019,Wolverhampton Wanderers,4,0,2,1.6140431929379702,10.034510375000536,7.451252195052803,2280,Jonny
season,DML,33,1,25,2792,1.8485937872901559,1,1.7633734866976738,31,2018,Wolverhampton Wanderers,6,0,1,1.8485937872901559,6.935839602723718,4.472828894853592,2280,Jonny
season,DL,36,2,15,3208,1.8854480786249042,1,1.7965966258198023,22,2017,Celta Vigo,10,0,2,1.8854480786249042,15.266025771386921,12.630613301880658,2280,Jonny
season,DL,30,0,13,2202,0.79401820525527,3,2.160910176113248,17,2016,Celta Vigo,8,0,0,0.79401820525527,8.374481504783034,6.650494484230876,2280,Jonny
season,DL,36,1,14,2963,0.7502571679651737,4,2.7349226158112288,22,2015,Celta Vigo,8,2,1,0.7502571679651737,10.284537749364972,9.290232975035906,2280,Jonny
season,DR,36,0,12,2964,0.2684320006519556,1,1.8935818867757916,23,2014,Celta Vigo,9,0,0,0.2684320006519556,10.192173017188907,9.523952336981893,2280,Jonny
