team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2014,Bundesliga,h,2.57012,1.19842,2.57012,1.19842,"{'att': 231, 'def': 24}","{'att': 437, 'def': 20}",5,4,2,1,2.3486000000000002,w,2014-08-22 19:30:00,1,0,0,3,1.3717000000000001
Bayern Munich,117,2014,Bundesliga,a,1.50328,1.30795,1.50328,1.30795,"{'att': 195, 'def': 41}","{'att': 407, 'def': 23}",10,1,1,1,1.5143,d,2014-08-30 17:30:00,0,1,0,1,0.19533
Bayern Munich,117,2014,Bundesliga,h,1.22987,0.310166,1.22987,0.310166,"{'att': 167, 'def': 33}","{'att': 441, 'def': 26}",13,3,2,0,2.1588000000000003,w,2014-09-13 14:30:00,1,0,0,3,0.9197040000000001
Bayern Munich,117,2014,Bundesliga,a,1.03519,0.203118,1.03519,0.203118,"{'att': 115, 'def': 26}","{'att': 444, 'def': 47}",6,2,0,0,2.1367000000000003,d,2014-09-20 14:30:00,0,1,0,1,0.832072
Bayern Munich,117,2014,Bundesliga,h,3.48286,0.402844,3.48286,0.402844,"{'att': 170, 'def': 40}","{'att': 448, 'def': 10}",23,2,4,0,2.9287,w,2014-09-23 19:00:00,1,0,0,3,3.080016
Bayern Munich,117,2014,Bundesliga,a,3.46966,0.821798,3.46966,0.821798,"{'att': 136, 'def': 25}","{'att': 485, 'def': 11}",27,0,2,0,2.8138,w,2014-09-27 14:30:00,1,0,0,3,2.647862
Bayern Munich,117,2014,Bundesliga,h,2.69879,0.443178,2.69879,0.443178,"{'att': 187, 'def': 17}","{'att': 419, 'def': 8}",14,5,4,0,2.7325000000000004,w,2014-10-04 14:30:00,1,0,0,3,2.2556119999999997
Bayern Munich,117,2014,Bundesliga,h,2.49826,0.0,1.74049,0.0,"{'att': 109, 'def': 30}","{'att': 432, 'def': 15}",16,0,6,0,2.9392000000000005,w,2014-10-18 14:30:00,1,0,0,3,1.74049
Bayern Munich,117,2014,Bundesliga,a,1.2047,0.648384,1.2047,0.648384,"{'att': 126, 'def': 20}","{'att': 376, 'def': 14}",5,7,0,0,1.8346,d,2014-10-26 16:30:00,0,1,0,1,0.5563160000000001
Bayern Munich,117,2014,Bundesliga,h,2.64367,0.942884,1.88605,0.942884,"{'att': 192, 'def': 31}","{'att': 402, 'def': 30}",11,3,2,1,2.4956,w,2014-11-01 17:30:00,1,0,0,3,0.943166
Bayern Munich,117,2014,Bundesliga,a,3.03467,0.222447,3.03467,0.222447,"{'att': 153, 'def': 25}","{'att': 408, 'def': 49}",13,1,4,0,2.9606999999999997,w,2014-11-08 14:30:00,1,0,0,3,2.8122230000000004
Bayern Munich,117,2014,Bundesliga,h,2.08656,1.38014,2.08656,1.38014,"{'att': 147, 'def': 25}","{'att': 342, 'def': 38}",12,6,4,0,1.8595,w,2014-11-22 14:30:00,1,0,0,3,0.70642
Bayern Munich,117,2014,Bundesliga,a,1.94047,0.25622,1.94047,0.25622,"{'att': 111, 'def': 26}","{'att': 515, 'def': 25}",19,1,1,0,2.6238,w,2014-11-29 14:30:00,1,0,0,3,1.68425
