group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,27,2,21,1581,2.7985544838011265,0,1.353621557354927,14,2024,Lyon,3,0,2,2.7985544838011265,9.783903039991856,7.303794119507074,677,Jordan Veretout
season,Sub,29,1,36,2181,2.1600702428258955,2,5.629450068809092,48,2023,Marseille,4,0,1,2.1600702428258955,12.616389954928309,9.140395939350128,677,Jordan Veretout
season,Sub,38,4,31,2862,3.627913746982813,3,4.039231155067682,35,2022,Marseille,4,0,3,2.867818597704172,18.368678813800216,15.559907203540206,677,Jordan Veretout
season,DMC,36,4,29,2333,4.342313530854881,8,5.976176615804434,54,2021,Roma,6,0,3,2.8197152009233832,10.861570870038122,6.663243593182415,677,Jordan Veretout
season,MC,29,10,40,2086,8.361261988058686,2,2.954237589612603,26,2020,Roma,4,0,5,4.554849689826369,16.558305056765676,11.905254216864705,677,Jordan Veretout
season,DMC,33,6,29,2638,4.7388707511126995,0,3.5026069283485413,41,2019,Roma,6,0,1,0.932413499802351,14.684327898547053,13.021637747064233,677,Jordan Veretout
season,MC,33,5,38,2944,5.519210857339203,3,6.266462683677673,77,2018,Fiorentina,12,1,0,0.9514177022501826,10.229502624832094,6.856200389564037,677,Jordan Veretout
season,MC,36,8,61,3218,5.311283924616873,1,3.496843517757952,51,2017,Fiorentina,10,1,6,3.027391799725592,13.930083729326725,9.969798730686307,677,Jordan Veretout
season,Sub,35,3,36,2950,1.9673580080270767,4,3.7152661252766848,54,2016,Saint-Etienne,6,0,3,1.9673580080270767,8.759082712233067,6.001006145961583,677,Jordan Veretout
season,MC,25,0,19,1831,0.5650775404646993,5,2.729467500001192,39,2015,Aston Villa,4,0,0,0.5650775404646993,4.899514092132449,3.7970037991181016,677,Jordan Veretout
season,DMC,36,7,52,3218,5.043745897710323,6,7.1627013413235545,72,2014,Nantes,6,0,3,2.0034313052892685,8.079316982999444,5.074888589791954,677,Jordan Veretout
