group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,26,1,8,1940,1.6734400745481253,0,0.04785202816128731,2,2025,Como,8,0,1,1.6734400745481253,5.324253041297197,5.265754908323288,5712,Diego Carlos
season,DC,10,0,4,828,0.9728685170412064,0,0,0,2024,Aston Villa,1,0,0,0.9728685170412064,2.882016759365797,2.882016759365797,5712,Diego Carlos
season,Sub,27,0,9,1784,1.8101312145590782,0,0.1100177364423871,4,2023,Aston Villa,4,0,0,1.8101312145590782,5.879810709506273,5.67356039211154,5712,Diego Carlos
season,DC,3,0,4,203,0.7391797844320536,0,0.0345584973692894,1,2022,Aston Villa,0,0,0,0.7391797844320536,0.3409037049859762,0.3233499052003026,5712,Diego Carlos
season,DC,34,3,30,2973,2.4986832896247506,0,0.38347921147942543,4,2021,Sevilla,2,1,3,2.4986832896247506,10.919518383219838,10.776875104755163,5712,Diego Carlos
season,DC,33,1,15,2792,1.6553026344627142,0,0.662569148465991,8,2020,Sevilla,9,1,1,1.6553026344627142,8.235697390511632,7.795942449942231,5712,Diego Carlos
season,DC,35,2,21,3138,2.0220234198495746,0,0.5559669919312,9,2019,Sevilla,7,0,2,2.0220234198495746,7.570888873189688,7.457901710644364,5712,Diego Carlos
season,DC,35,2,32,3149,1.9709674585610628,0,0.7465434204787016,9,2018,Nantes,8,0,2,1.9709674585610628,6.357775988988578,6.077183997258544,5712,Diego Carlos
season,DC,28,1,26,2292,1.2138983802869916,0,0.40377119602635503,8,2017,Nantes,6,1,1,1.2138983802869916,2.5632944772951305,2.4601395931094885,5712,Diego Carlos
season,DC,34,2,22,2950,2.6745279086753726,0,0.838849289342761,7,2016,Nantes,8,0,2,2.6745279086753726,5.633007081225514,4.480048508383334,5712,Diego Carlos
