id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
310035,8,Goal,0.9,0.59,0.27123698592185974,John McGinn,a,7723,OpenPlay,2019,LeftFoot,11649,Tottenham,Aston Villa,3,1,2019-08-10 17:30:00,Tyrone Mings,Pass,John McGinn
310068,91,MissedShots,0.825,0.36400001525878906,0.04195350036025047,John McGinn,a,7723,OpenPlay,2019,LeftFoot,11649,Tottenham,Aston Villa,3,1,2019-08-10 17:30:00,Douglas Luiz,BlockedPass,John McGinn
310470,7,SavedShot,0.7240000152587891,0.575,0.018810700625181198,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,Douglas Luiz,Pass,John McGinn
310474,21,SavedShot,0.8290000152587891,0.44299999237060544,0.04308909922838211,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,,None,John McGinn
310480,41,MissedShots,0.765,0.30700000762939456,0.010938599705696106,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,,None,John McGinn
310484,48,BlockedShot,0.7369999694824219,0.6459999847412109,0.009540939703583717,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,,None,John McGinn
310495,80,MissedShots,0.8059999847412109,0.6419999694824219,0.015166100114583969,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,Jack Grealish,Chipped,John McGinn
310498,87,SavedShot,0.87,0.44799999237060545,0.017239199951291084,John McGinn,h,7723,OpenPlay,2019,Head,11654,Aston Villa,Bournemouth,1,2,2019-08-17 15:00:00,Ahmed Elmohamady,Aerial,John McGinn
318441,33,SavedShot,0.72,0.6140000152587891,0.01393819972872734,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11692,Aston Villa,West Ham,0,0,2019-09-16 19:00:00,Anwar El Ghazi,Pass,John McGinn
318443,45,SavedShot,0.84,0.5020000076293946,0.06623390316963196,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11692,Aston Villa,West Ham,0,0,2019-09-16 19:00:00,,None,John McGinn
318444,51,MissedShots,0.7619999694824219,0.38,0.018838699907064438,John McGinn,h,7723,OpenPlay,2019,LeftFoot,11692,Aston Villa,West Ham,0,0,2019-09-16 19:00:00,,None,John McGinn
321229,3,SavedShot,0.8209999847412109,0.3609999847412109,0.0346934013068676,John McGinn,a,7723,OpenPlay,2019,RightFoot,11702,Arsenal,Aston Villa,3,2,2019-09-22 15:30:00,Trézéguet,Pass,John McGinn
