team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2017,Bundesliga,h,2.77906,1.8866,2.02128,1.8866,"{'att': 288, 'def': 22}","{'att': 308, 'def': 26}",13,14,3,1,2.0075000000000003,w,2017-08-18 19:30:00,1,0,0,3,0.1346799999999999
Bayern Munich,117,2017,Bundesliga,a,1.39955,0.229698,1.39955,0.229698,"{'att': 141, 'def': 24}","{'att': 342, 'def': 14}",11,3,2,0,2.427,w,2017-08-26 14:30:00,1,0,0,3,1.1698520000000001
Bayern Munich,117,2017,Bundesliga,a,1.51192,0.612108,1.51192,0.612108,"{'att': 128, 'def': 23}","{'att': 367, 'def': 19}",9,2,0,2,2.0683,l,2017-09-09 17:30:00,0,0,1,0,0.899812
Bayern Munich,117,2017,Bundesliga,h,4.4171,0.711282,4.4171,0.711282,"{'att': 125, 'def': 25}","{'att': 460, 'def': 19}",25,1,4,0,2.9206,w,2017-09-16 14:30:00,1,0,0,3,3.705818
Bayern Munich,117,2017,Bundesliga,a,2.45506,1.16279,1.69728,1.16279,"{'att': 223, 'def': 28}","{'att': 409, 'def': 22}",14,2,3,0,2.2749999999999995,w,2017-09-19 19:30:00,1,0,0,3,0.5344899999999999
Bayern Munich,117,2017,Bundesliga,h,2.33812,0.470696,1.58034,0.470696,"{'att': 260, 'def': 24}","{'att': 339, 'def': 12}",5,2,2,2,2.6724,d,2017-09-22 19:30:00,0,1,0,1,1.109644
Bayern Munich,117,2017,Bundesliga,a,1.51044,1.66354,1.51044,1.66354,"{'att': 150, 'def': 18}","{'att': 361, 'def': 20}",13,3,2,2,1.2207,d,2017-10-01 14:30:00,0,1,0,1,-0.1531
Bayern Munich,117,2017,Bundesliga,h,1.586,0.345885,1.586,0.345885,"{'att': 201, 'def': 19}","{'att': 432, 'def': 14}",16,2,5,0,2.3324,w,2017-10-14 14:30:00,1,0,0,3,1.240115
Bayern Munich,117,2017,Bundesliga,a,2.29592,0.162992,2.29592,0.162992,"{'att': 86, 'def': 21}","{'att': 351, 'def': 17}",15,2,1,0,2.7983,w,2017-10-21 17:30:00,1,0,0,3,2.132928
Bayern Munich,117,2017,Bundesliga,h,2.03827,0.314536,2.03827,0.314536,"{'att': 183, 'def': 38}","{'att': 443, 'def': 11}",11,0,2,0,2.5955999999999997,w,2017-10-28 17:30:00,1,0,0,3,1.7237339999999999
Bayern Munich,117,2017,Bundesliga,a,1.27845,1.89107,1.27845,1.89107,"{'att': 300, 'def': 24}","{'att': 290, 'def': 23}",5,9,3,1,0.9179999999999999,w,2017-11-04 17:30:00,1,0,0,3,-0.6126199999999999
Bayern Munich,117,2017,Bundesliga,h,1.91503,0.28233,1.91503,0.28233,"{'att': 133, 'def': 26}","{'att': 404, 'def': 19}",10,1,3,0,2.605,w,2017-11-18 14:30:00,1,0,0,3,1.6327
Bayern Munich,117,2017,Bundesliga,a,0.900051,2.12791,0.900051,1.37021,"{'att': 129, 'def': 24}","{'att': 358, 'def': 29}",11,1,1,2,0.46809999999999996,l,2017-11-25 17:30:00,0,0,1,0,-0.4701589999999999
Bayern Munich,117,2017,Bundesliga,h,3.86566,1.08319,3.10788,0.183806,"{'att': 137, 'def': 27}","{'att': 327, 'def': 16}",12,0,3,1,2.8546,w,2017-12-02 14:30:00,1,0,0,3,2.924074
Bayern Munich,117,2017,Bundesliga,a,0.364594,0.486786,0.364594,0.486786,"{'att': 304, 'def': 16}","{'att': 249, 'def': 34}",4,8,1,0,1.105,w,2017-12-09 14:30:00,1,0,0,3,-0.12219200000000002
Bayern Munich,117,2017,Bundesliga,h,3.34396,0.303914,3.34396,0.303914,"{'att': 74, 'def': 35}","{'att': 352, 'def': 9}",15,1,1,0,2.9109,w,2017-12-13 19:30:00,1,0,0,3,3.0400460000000002
Bayern Munich,117,2017,Bundesliga,a,1.44251,1.0958,1.44251,0.338027,"{'att': 180, 'def': 15}","{'att': 270, 'def': 35}",7,4,1,0,1.634,w,2017-12-16 14:30:00,1,0,0,3,1.1044829999999999
Bayern Munich,117,2017,Bundesliga,a,1.48773,0.615242,1.48773,0.615242,"{'att': 223, 'def': 17}","{'att': 287, 'def': 27}",6,4,3,1,2.078,w,2018-01-12 19:30:00,1,0,0,3,0.872488
Bayern Munich,117,2017,Bundesliga,h,1.89433,0.862595,1.89433,0.862595,"{'att': 183, 'def': 22}","{'att': 401, 'def': 22}",12,5,4,2,2.1223,w,2018-01-21 14:30:00,1,0,0,3,1.031735
Bayern Munich,117,2017,Bundesliga,h,2.83832,1.01591,2.83832,0.114303,"{'att': 250, 'def': 24}","{'att': 359, 'def': 33}",12,5,5,2,2.6756,w,2018-01-27 14:30:00,1,0,0,3,2.724017
Bayern Munich,117,2017,Bundesliga,a,1.61624,1.12443,1.61624,1.12443,"{'att': 158, 'def': 23}","{'att': 376, 'def': 28}",14,5,2,0,1.7804,w,2018-02-03 14:30:00,1,0,0,3,0.49180999999999986
Bayern Munich,117,2017,Bundesliga,h,1.20152,0.90129,1.20152,0.90129,"{'att': 235, 'def': 26}","{'att': 343, 'def': 35}",8,6,2,1,1.6280000000000001,w,2018-02-10 17:30:00,1,0,0,3,0.3002299999999999
Bayern Munich,117,2017,Bundesliga,a,3.22804,0.469077,1.71249,0.469077,"{'att': 104, 'def': 31}","{'att': 355, 'def': 10}",7,3,2,1,2.9120000000000004,w,2018-02-17 14:30:00,1,0,0,3,1.243413
Bayern Munich,117,2017,Bundesliga,h,1.65693,0.0979538,1.65693,0.0979538,"{'att': 103, 'def': 20}","{'att': 431, 'def': 20}",13,2,0,0,2.5915000000000004,d,2018-02-24 14:30:00,0,1,0,1,1.5589762
Bayern Munich,117,2017,Bundesliga,a,1.98824,0.471821,1.98824,0.471821,"{'att': 245, 'def': 19}","{'att': 404, 'def': 12}",8,2,4,0,2.6103,w,2018-03-04 17:00:00,1,0,0,3,1.516419
Bayern Munich,117,2017,Bundesliga,h,4.9158,0.00671621,3.40025,0.00671621,"{'att': 105, 'def': 15}","{'att': 427, 'def': 11}",11,2,6,0,2.9992,w,2018-03-10 14:30:00,1,0,0,3,3.39353379
Bayern Munich,117,2017,Bundesliga,a,1.40277,2.78372,1.40277,2.78372,"{'att': 186, 'def': 31}","{'att': 334, 'def': 33}",7,9,1,2,0.5255000000000001,l,2018-03-18 17:00:00,0,0,1,0,-1.3809500000000001
Bayern Munich,117,2017,Bundesliga,h,4.59926,0.485044,4.59926,0.485044,"{'att': 271, 'def': 20}","{'att': 444, 'def': 13}",9,2,6,0,2.976,w,2018-03-31 14:30:00,1,0,0,3,4.114216
Bayern Munich,117,2017,Bundesliga,a,2.32217,0.886211,2.32217,0.886211,"{'att': 147, 'def': 12}","{'att': 389, 'def': 30}",10,1,4,1,2.3776,w,2018-04-07 13:30:00,1,0,0,3,1.435959
Bayern Munich,117,2017,Bundesliga,h,3.36215,0.196571,3.36215,0.196571,"{'att': 237, 'def': 27}","{'att': 424, 'def': 9}",16,0,5,1,2.9534,w,2018-04-14 16:30:00,1,0,0,3,3.165579
Bayern Munich,117,2017,Bundesliga,a,2.00929,0.243137,2.00929,0.243137,"{'att': 123, 'def': 28}","{'att': 464, 'def': 21}",11,2,3,0,2.7117,w,2018-04-21 13:30:00,1,0,0,3,1.766153
Bayern Munich,117,2017,Bundesliga,h,1.89862,1.25053,1.89862,1.25053,"{'att': 261, 'def': 16}","{'att': 426, 'def': 27}",7,5,4,1,1.8784,w,2018-04-28 13:30:00,1,0,0,3,0.64809
Bayern Munich,117,2017,Bundesliga,a,2.76039,1.9373,2.76039,1.9373,"{'att': 217, 'def': 19}","{'att': 351, 'def': 12}",15,7,3,1,1.9110999999999998,w,2018-05-05 14:30:00,1,0,0,3,0.8230900000000001
Bayern Munich,117,2017,Bundesliga,h,1.92541,2.45916,1.92541,2.45916,"{'att': 68, 'def': 31}","{'att': 409, 'def': 10}",13,2,1,4,0.9753000000000001,l,2018-05-12 14:30:00,0,0,1,0,-0.5337499999999997
Hamburger SV,118,2017,Bundesliga,h,0.55238,0.573987,0.55238,0.573987,"{'att': 267, 'def': 25}","{'att': 110, 'def': 24}",4,11,1,0,1.2538,w,2017-08-19 14:30:00,1,0,0,3,-0.021607000000000043
Hamburger SV,118,2017,Bundesliga,a,1.64554,1.88741,1.64554,1.88741,"{'att': 322, 'def': 16}","{'att': 95, 'def': 11}",4,10,3,1,1.2,w,2017-08-25 19:30:00,1,0,0,3,-0.24187000000000003
Hamburger SV,118,2017,Bundesliga,h,1.17417,1.37657,1.17417,1.37657,"{'att': 279, 'def': 18}","{'att': 86, 'def': 23}",2,11,0,2,1.214,l,2017-09-08 19:30:00,0,0,1,0,-0.20240000000000014
Hamburger SV,118,2017,Bundesliga,a,0.453334,2.2982,0.453334,2.2982,"{'att': 279, 'def': 33}","{'att': 132, 'def': 23}",3,8,0,2,0.1503,l,2017-09-15 19:30:00,0,0,1,0,-1.8448660000000001
Hamburger SV,118,2017,Bundesliga,h,0.186271,3.18132,0.186271,3.18132,"{'att': 185, 'def': 31}","{'att': 166, 'def': 33}",4,10,0,3,0.0182,l,2017-09-20 19:30:00,0,0,1,0,-2.995049
Hamburger SV,118,2017,Bundesliga,a,0.443359,2.39337,0.443359,2.39337,"{'att': 186, 'def': 33}","{'att': 204, 'def': 34}",3,10,0,3,0.1855,l,2017-09-24 17:00:00,0,0,1,0,-1.950011
Hamburger SV,118,2017,Bundesliga,h,0.957096,0.426954,0.957096,0.426954,"{'att': 147, 'def': 21}","{'att': 194, 'def': 29}",5,4,0,0,1.8103,d,2017-09-30 17:30:00,0,1,0,1,0.5301419999999999
Hamburger SV,118,2017,Bundesliga,a,1.99466,1.24944,1.23689,1.24944,"{'att': 132, 'def': 29}","{'att': 203, 'def': 30}",3,6,2,3,1.9922,l,2017-10-14 14:30:00,0,0,1,0,-0.012550000000000061
Hamburger SV,118,2017,Bundesliga,h,0.162992,2.29592,0.162992,2.29592,"{'att': 351, 'def': 17}","{'att': 86, 'def': 21}",2,15,0,1,0.1163,l,2017-10-21 17:30:00,0,0,1,0,-2.132928
Hamburger SV,118,2017,Bundesliga,a,0.972895,0.827213,0.972895,0.827213,"{'att': 200, 'def': 26}","{'att': 184, 'def': 31}",6,4,1,2,1.4751,l,2017-10-28 14:30:00,0,0,1,0,0.14568199999999998
Hamburger SV,118,2017,Bundesliga,h,2.0244,1.21993,2.0244,0.462156,"{'att': 100, 'def': 22}","{'att': 339, 'def': 16}",12,1,3,1,1.9553,w,2017-11-04 14:30:00,1,0,0,3,1.562244
Hamburger SV,118,2017,Bundesliga,a,0.776725,2.0828,0.776725,1.32502,"{'att': 265, 'def': 42}","{'att': 273, 'def': 36}",5,4,0,2,0.4243,l,2017-11-19 14:30:00,0,0,1,0,-0.5482950000000001
Hamburger SV,118,2017,Bundesliga,h,1.8111,0.606966,1.8111,0.606966,"{'att': 248, 'def': 35}","{'att': 88, 'def': 26}",4,5,3,0,2.294,w,2017-11-26 14:30:00,1,0,0,3,1.2041339999999998
Hamburger SV,118,2017,Bundesliga,a,0.460208,0.981146,0.460208,0.981146,"{'att': 213, 'def': 36}","{'att': 147, 'def': 21}",4,8,0,0,0.851,d,2017-12-01 19:30:00,0,1,0,1,-0.5209379999999999
Hamburger SV,118,2017,Bundesliga,h,0.929827,0.0876003,0.929827,0.0876003,"{'att': 195, 'def': 29}","{'att': 251, 'def': 31}",9,1,0,0,2.2053,d,2017-12-09 14:30:00,0,1,0,1,0.8422267
Hamburger SV,118,2017,Bundesliga,h,1.79316,1.02455,1.79316,1.02455,"{'att': 111, 'def': 20}","{'att': 231, 'def': 27}",8,5,1,2,1.9633,l,2017-12-12 19:30:00,0,0,1,0,0.76861
Hamburger SV,118,2017,Bundesliga,a,0.569992,2.64643,0.569992,2.64643,"{'att': 290, 'def': 29}","{'att': 215, 'def': 29}",9,6,1,3,0.149,l,2017-12-15 19:30:00,0,0,1,0,-2.076438
Hamburger SV,118,2017,Bundesliga,a,0.362892,1.32144,0.362892,1.32144,"{'att': 197, 'def': 30}","{'att': 156, 'def': 20}",9,6,0,1,0.5501,l,2018-01-13 14:30:00,0,0,1,0,-0.958548
Hamburger SV,118,2017,Bundesliga,h,0.899507,1.38156,0.899507,1.38156,"{'att': 152, 'def': 29}","{'att': 157, 'def': 20}",6,4,0,2,0.9395,l,2018-01-20 17:30:00,0,0,1,0,-0.48205299999999995
Hamburger SV,118,2017,Bundesliga,a,0.987601,1.09746,0.987601,1.09746,"{'att': 269, 'def': 27}","{'att': 129, 'def': 30}",4,5,1,1,1.2652,d,2018-01-27 14:30:00,0,1,0,1,-0.10985900000000015
Hamburger SV,118,2017,Bundesliga,h,1.47817,1.12675,1.47817,1.12675,"{'att': 221, 'def': 32}","{'att': 289, 'def': 33}",4,2,1,1,1.6577000000000002,d,2018-02-04 17:00:00,0,1,0,1,0.35142000000000007
Hamburger SV,118,2017,Bundesliga,a,0.4947,2.58479,0.4947,2.58479,"{'att': 331, 'def': 26}","{'att': 195, 'def': 33}",7,5,0,2,0.1333,l,2018-02-10 14:30:00,0,0,1,0,-2.09009
Hamburger SV,118,2017,Bundesliga,h,0.771028,2.12545,0.771028,2.12545,"{'att': 268, 'def': 33}","{'att': 205, 'def': 19}",4,9,1,2,0.3798,l,2018-02-17 14:30:00,0,0,1,0,-1.3544219999999998
Hamburger SV,118,2017,Bundesliga,a,0.225135,0.888389,0.225135,0.888389,"{'att': 295, 'def': 22}","{'att': 130, 'def': 23}",3,8,0,1,0.6441,l,2018-02-24 17:30:00,0,0,1,0,-0.663254
Hamburger SV,118,2017,Bundesliga,h,1.74881,0.405966,0.991036,0.405966,"{'att': 111, 'def': 43}","{'att': 244, 'def': 23}",10,1,0,0,2.5071,d,2018-03-03 14:30:00,0,1,0,1,0.58507
Hamburger SV,118,2017,Bundesliga,a,0.00671621,4.9158,0.00671621,3.40025,"{'att': 427, 'def': 11}","{'att': 105, 'def': 15}",2,11,0,6,0.0004,l,2018-03-10 14:30:00,0,0,1,0,-3.39353379
