id,isResult,h,a,goals,xG,datetime,forecast,season,league
30224,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '6', 'a': '0'}","{'h': '3.29885', 'a': '0.52226'}",2025-08-22 18:30:00,"{'w': '0.931', 'd': '0.0516', 'l': '0.0174'}",2025,Bundesliga
30225,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '3'}","{'h': '0.783156', 'a': '2.57718'}",2025-08-23 13:30:00,"{'w': '0.0352', 'd': '0.1192', 'l': '0.8456'}",2025,Bundesliga
30226,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '1', 'a': '2'}","{'h': '1.05253', 'a': '0.505193'}",2025-08-23 13:30:00,"{'w': '0.5253', 'd': '0.3223', 'l': '0.1524'}",2025,Bundesliga
30227,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '2', 'a': '1'}","{'h': '0.529421', 'a': '1.80147'}",2025-08-23 13:30:00,"{'w': '0.0878', 'd': '0.2058', 'l': '0.7064'}",2025,Bundesliga
30228,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '4', 'a': '1'}","{'h': '3.10684', 'a': '0.587822'}",2025-08-23 13:30:00,"{'w': '0.9302', 'd': '0.0577', 'l': '0.0121'}",2025,Bundesliga
30229,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '3'}","{'h': '2.27247', 'a': '1.30191'}",2025-08-23 13:30:00,"{'w': '0.6224', 'd': '0.2132', 'l': '0.1644'}",2025,Bundesliga
30230,True,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '3', 'a': '3'}","{'h': '1.46772', 'a': '2.10289'}",2025-08-23 16:30:00,"{'w': '0.1975', 'd': '0.2595', 'l': '0.543'}",2025,Bundesliga
30231,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '0', 'a': '1'}","{'h': '1.31655', 'a': '1.64676'}",2025-08-24 13:30:00,"{'w': '0.2781', 'd': '0.2585', 'l': '0.4634'}",2025,Bundesliga
30232,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'h': '0', 'a': '0'}","{'h': '1.01717', 'a': '0.285593'}",2025-08-24 15:30:00,"{'w': '0.555', 'd': '0.3531', 'l': '0.0919'}",2025,Bundesliga
30233,True,"{'id': '118', 'title': 'Hamburger SV', 'short_title': 'HAM'}","{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'h': '0', 'a': '2'}","{'h': '0.74111', 'a': '1.85404'}",2025-08-29 18:30:00,"{'w': '0.0991', 'd': '0.2244', 'l': '0.6765'}",2025,Bundesliga
