group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DMC,11,1,6,537,0.5914100222289562,0,1.1773707829415798,14,2025,Aston Villa,1,0,1,0.5914100222289562,2.4877839647233486,1.854202177375555,6122,Douglas Luiz
season,DMC,8,0,5,322,0.11104708537459373,0,0.6455709552392364,5,2025,Nottingham Forest,2,0,0,0.11104708537459373,1.4945627860724926,0.868231151252985,6122,Douglas Luiz
season,Sub,19,0,8,491,0.6867432445287704,0,1.156847040168941,14,2024,Juventus,2,0,0,0.6867432445287704,3.9437844902276993,3.053325790911913,6122,Douglas Luiz
season,DMC,35,9,48,3043,7.572099968791008,5,5.288189608603716,53,2023,Aston Villa,12,0,5,4.527424611151218,17.31126916781068,13.624405791983008,6122,Douglas Luiz
season,Sub,37,6,34,2947,3.191290902905166,6,4.567880779504776,45,2022,Aston Villa,6,1,6,3.191290902905166,15.93928093276918,11.555413709953427,6122,Douglas Luiz
season,MC,34,2,23,2733,2.220371574163437,3,2.44307017326355,36,2021,Aston Villa,7,0,2,2.220371574163437,10.234683318063617,8.437496514990926,6122,Douglas Luiz
season,MC,33,0,26,2807,1.3188335429877043,2,2.41814873740077,19,2020,Aston Villa,8,1,0,1.3188335429877043,9.615896521136165,7.108104381710291,6122,Douglas Luiz
season,Sub,36,3,38,2602,2.2777960058301687,2,2.0041150031611323,17,2019,Aston Villa,8,0,3,2.2777960058301687,5.5698155630379915,3.396518010646105,6122,Douglas Luiz
season,MC,23,0,16,1485,1.0372594818472862,0,0.5949815949425101,10,2018,Girona,7,0,0,1.0372594818472862,5.347431818023324,4.322217309847474,6122,Douglas Luiz
season,Sub,15,0,10,292,0.7494822144508362,0,0.2692812941968441,3,2017,Girona,4,0,0,0.7494822144508362,1.397970786318183,0.625331511721015,6122,Douglas Luiz
