team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2022,Bundesliga,a,4.56023,0.756176,4.56023,0.756176,"{'att': 188, 'def': 23}","{'att': 414, 'def': 13}",12,3,6,1,2.9499,w,2022-08-05 18:30:00,1,0,0,3,3.804054
Bayern Munich,117,2022,Bundesliga,h,1.4017,0.443318,1.4017,0.443318,"{'att': 129, 'def': 14}","{'att': 361, 'def': 27}",11,4,2,0,2.1575,w,2022-08-14 15:30:00,1,0,0,3,0.958382
Bayern Munich,117,2022,Bundesliga,a,3.98121,0.747624,3.22344,0.747624,"{'att': 136, 'def': 19}","{'att': 310, 'def': 18}",17,5,7,0,2.9061,w,2022-08-21 15:30:00,1,0,0,3,2.475816
Bayern Munich,117,2022,Bundesliga,h,3.17378,0.548057,3.17378,0.548057,"{'att': 151, 'def': 25}","{'att': 284, 'def': 9}",23,1,1,1,2.8357,d,2022-08-27 16:30:00,0,1,0,1,2.625723
Bayern Munich,117,2022,Bundesliga,a,1.38204,0.443137,1.38204,0.443137,"{'att': 90, 'def': 16}","{'att': 388, 'def': 21}",17,1,1,1,2.1559,d,2022-09-03 13:30:00,0,1,0,1,0.9389029999999999
Bayern Munich,117,2022,Bundesliga,h,2.2976,1.18754,2.2976,0.429761,"{'att': 156, 'def': 35}","{'att': 376, 'def': 18}",11,4,2,2,2.1656000000000004,d,2022-09-10 13:30:00,0,1,0,1,1.867839
Bayern Munich,117,2022,Bundesliga,a,1.82063,2.20918,1.82063,2.20918,"{'att': 59, 'def': 10}","{'att': 360, 'def': 31}",21,9,0,1,1.089,l,2022-09-17 13:30:00,0,0,1,0,-0.38854999999999995
Bayern Munich,117,2022,Bundesliga,h,2.13413,0.940717,2.13413,0.940717,"{'att': 252, 'def': 22}","{'att': 328, 'def': 8}",19,2,4,0,2.2194000000000003,w,2022-09-30 18:30:00,1,0,0,3,1.1934129999999998
Bayern Munich,117,2022,Bundesliga,a,1.22934,1.42928,1.22934,1.42928,"{'att': 266, 'def': 30}","{'att': 364, 'def': 23}",6,8,2,2,1.2175999999999998,d,2022-10-08 16:30:00,0,1,0,1,-0.19994
Bayern Munich,117,2022,Bundesliga,h,2.07998,0.328313,2.07998,0.328313,"{'att': 174, 'def': 12}","{'att': 390, 'def': 23}",16,4,5,0,2.6086,w,2022-10-16 17:30:00,1,0,0,3,1.7516669999999999
Bayern Munich,117,2022,Bundesliga,a,3.12799,0.766181,3.12799,0.766181,"{'att': 173, 'def': 20}","{'att': 283, 'def': 26}",13,3,2,0,2.7611000000000003,w,2022-10-22 13:30:00,1,0,0,3,2.361809
Bayern Munich,117,2022,Bundesliga,h,4.33442,1.78114,3.43354,1.02336,"{'att': 145, 'def': 22}","{'att': 361, 'def': 14}",7,5,6,2,2.7127999999999997,w,2022-10-29 13:30:00,1,0,0,3,2.4101799999999995
Bayern Munich,117,2022,Bundesliga,a,2.23326,1.09255,2.23326,0.334771,"{'att': 104, 'def': 29}","{'att': 320, 'def': 28}",12,2,3,2,2.2513,w,2022-11-05 14:30:00,1,0,0,3,1.898489
Bayern Munich,117,2022,Bundesliga,h,5.72728,1.44045,4.9695,1.44045,"{'att': 253, 'def': 20}","{'att': 459, 'def': 21}",8,3,6,1,2.9688000000000003,w,2022-11-08 19:30:00,1,0,0,3,3.52905
Bayern Munich,117,2022,Bundesliga,a,1.65233,0.891772,1.65233,0.891772,"{'att': 158, 'def': 14}","{'att': 393, 'def': 19}",15,2,2,0,1.9716,w,2022-11-12 17:30:00,1,0,0,3,0.7605580000000001
Bayern Munich,117,2022,Bundesliga,a,0.813529,1.03072,0.813529,1.03072,"{'att': 253, 'def': 27}","{'att': 372, 'def': 43}",4,10,1,1,1.0569,d,2023-01-20 19:30:00,0,1,0,1,-0.21719100000000013
Bayern Munich,117,2022,Bundesliga,h,1.4893,0.782641,1.4893,0.782641,"{'att': 100, 'def': 21}","{'att': 470, 'def': 29}",13,2,1,1,1.8948,d,2023-01-24 19:30:00,0,1,0,1,0.706659
Bayern Munich,117,2022,Bundesliga,h,1.38005,0.882875,1.38005,0.882875,"{'att': 201, 'def': 24}","{'att': 441, 'def': 20}",12,4,1,1,1.7749,d,2023-01-28 17:30:00,0,1,0,1,0.49717500000000003
Bayern Munich,117,2022,Bundesliga,a,0.568665,2.39463,0.568665,2.39463,"{'att': 281, 'def': 13}","{'att': 314, 'def': 38}",5,18,4,2,0.2854,w,2023-02-05 16:30:00,1,0,0,3,-1.8259649999999998
Bayern Munich,117,2022,Bundesliga,h,4.37602,0.242356,3.61824,0.242356,"{'att': 167, 'def': 13}","{'att': 343, 'def': 34}",18,1,3,0,2.9791000000000003,w,2023-02-11 14:30:00,1,0,0,3,3.375884
Bayern Munich,117,2022,Bundesliga,a,1.22226,2.26574,1.22226,2.26574,"{'att': 354, 'def': 20}","{'att': 306, 'def': 38}",7,14,2,3,0.6869999999999999,l,2023-02-18 14:30:00,0,0,1,0,-1.0434800000000002
Bayern Munich,117,2022,Bundesliga,h,3.86403,0.212984,3.86403,0.212984,"{'att': 180, 'def': 27}","{'att': 425, 'def': 16}",22,6,3,0,2.9632,w,2023-02-26 16:30:00,1,0,0,3,3.651046
Bayern Munich,117,2022,Bundesliga,a,2.55612,0.596921,2.55612,0.596921,"{'att': 275, 'def': 30}","{'att': 393, 'def': 27}",11,3,2,1,2.6451000000000002,w,2023-03-04 17:30:00,1,0,0,3,1.959199
Bayern Munich,117,2022,Bundesliga,h,2.49393,2.48124,2.49393,1.72346,"{'att': 155, 'def': 20}","{'att': 354, 'def': 26}",14,3,5,3,1.3866,w,2023-03-11 14:30:00,1,0,0,3,0.7704700000000002
Bayern Munich,117,2022,Bundesliga,a,1.10651,1.85014,1.10651,0.334591,"{'att': 266, 'def': 39}","{'att': 364, 'def': 21}",6,2,1,2,0.7003999999999999,l,2023-03-19 16:30:00,0,0,1,0,0.771919
Bayern Munich,117,2022,Bundesliga,h,3.10094,1.57525,3.10094,0.81747,"{'att': 332, 'def': 26}","{'att': 362, 'def': 22}",11,9,4,2,2.4426,w,2023-04-01 16:30:00,1,0,0,3,2.28347
