group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,18,1,16,576,3.413054244592786,0,1.865022785961628,8,2025,AC Milan,0,0,1,2.651755439117551,5.942442828789353,2.2217094898223877,6098,Niclas Füllkrug
season,FW,8,0,9,416,0.9830001182854176,0,0.4490955099463463,7,2025,West Ham,0,0,0,0.9830001182854176,0.9092727340757847,0.1229296624660492,6098,Niclas Füllkrug
season,Sub,18,3,16,775,2.1643357016146183,2,2.0831744708120823,14,2024,West Ham,2,0,3,2.1643357016146183,4.39640324562788,2.0444552544504404,6098,Niclas Füllkrug
season,Sub,29,12,53,2273,14.529251400381327,8,4.0645433478057384,34,2023,Borussia Dortmund,1,0,9,12.256082717329264,14.530633553862572,3.3363153133541346,6098,Niclas Füllkrug
season,FW,2,0,5,180,0.3180537149310112,0,0.4438858889043331,2,2023,Werder Bremen,0,0,0,0.3180537149310112,0.8263600766658783,0.16960521042346954,6098,Niclas Füllkrug
season,FW,28,16,80,2482,13.430156659334898,5,3.7504996675997972,33,2022,Werder Bremen,4,0,11,9.641273576766253,15.179124631918967,4.494084726087749,6098,Niclas Füllkrug
season,Sub,19,6,35,875,5.049042731523514,0,0.2071332037448883,5,2020,Werder Bremen,1,0,4,3.5335707664489746,3.1787083223462105,1.0755869951099157,6098,Niclas Füllkrug
season,Sub,8,4,17,396,1.3923614956438541,1,0.5759853012859821,3,2019,Werder Bremen,2,0,4,1.3923614956438541,2.416127799078822,0.8768589962273836,6098,Niclas Füllkrug
season,FW,14,2,37,1114,3.407600898295641,1,0.9361870167776942,13,2018,Hannover 96,1,0,1,2.649823907762766,5.011509217321873,2.4912899769842625,6098,Niclas Füllkrug
season,FW,34,14,87,2387,11.419224666431546,3,3.693625908344984,37,2017,Hannover 96,2,0,11,8.38820313476026,14.361863600090146,4.863058164715767,6098,Niclas Füllkrug
