group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,11,0,5,619,0.21238179970532656,0,0,0,2025,Tottenham,4,0,0,0.21238179970532656,1.075252041220665,0.9329388849437237,5609,Yves Bissouma
season,MC,28,2,11,1404,0.4450572794303298,0,0.29296224750578403,6,2024,Tottenham,7,0,2,0.4450572794303298,5.60918369051069,5.173720224760473,5609,Yves Bissouma
season,DMC,28,0,24,2120,1.1663736272603273,0,0.4049058575183153,10,2023,Tottenham,8,2,0,1.1663736272603273,11.2580073364079,10.58978133648634,5609,Yves Bissouma
season,Sub,23,0,6,988,0.1294596353545785,0,0.4400514382869005,8,2022,Tottenham,6,0,0,0.1294596353545785,4.439508566632867,4.140980340540409,5609,Yves Bissouma
season,MC,26,1,21,2134,1.0501238442957401,2,0.844827288761735,8,2021,Brighton,10,0,1,1.0501238442957401,8.46087761502713,6.945664497092366,5609,Yves Bissouma
season,MC,36,1,42,3121,1.0768232634291053,0,1.081232002004981,16,2020,Brighton,8,1,1,1.0768232634291053,9.739855950698256,8.210505489259958,5609,Yves Bissouma
season,Sub,22,1,16,1270,0.4054245175793767,0,0.13574090041220188,4,2019,Brighton,4,0,1,0.4054245175793767,3.3690175376832485,2.9315690994262695,5609,Yves Bissouma
season,Sub,28,0,31,1757,1.7799655944108963,0,0.9938525147736073,13,2018,Brighton,5,0,0,1.7799655944108963,4.9765729252249,3.1750617306679487,5609,Yves Bissouma
season,Sub,24,2,41,1556,2.052620105445385,1,0.7561026141047478,11,2017,Lille,3,0,2,2.052620105445385,6.7644583554938436,4.8736232770606875,5609,Yves Bissouma
season,MC,23,1,19,746,0.5369638931006193,0,0.3861588966101408,11,2016,Lille,4,1,1,0.5369638931006193,1.5541975945234299,1.0226824060082436,5609,Yves Bissouma
