group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,27,0,11,1738,0.8533069975674152,0,0.5954609988257289,9,2015,Norwich,7,1,0,0.8533069975674152,4.298285402357578,3.374219039455056,796,Gary O&#039;Neil
