id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
57241,81,MissedShots,0.8919999694824219,0.7559999847412109,0.027793200686573982,Serge Gnabry,h,993,FromCorner,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,2015-08-23 16:30:00,Chris Brunt,Pass,Serge Gnabry
57242,85,SavedShot,0.774000015258789,0.46,0.03067909926176071,Serge Gnabry,h,993,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,2015-08-23 16:30:00,Claudio Yacob,Pass,Serge Gnabry
127977,35,MissedShots,0.730999984741211,0.4879999923706055,0.04605019837617874,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1343,Werder Bremen,Augsburg,1,2,2016-09-11 17:30:00,Aron Jóhannsson,HeadPass,Serge Gnabry
127995,73,BlockedShot,0.86,0.6029999923706054,0.05734429880976677,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1343,Werder Bremen,Augsburg,1,2,2016-09-11 17:30:00,,None,Serge Gnabry
128235,72,Goal,0.840999984741211,0.5329999923706055,0.08578920364379883,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,1351,Borussia M.Gladbach,Werder Bremen,4,1,2016-09-17 20:30:00,Aron Jóhannsson,Throughball,Serge Gnabry
128512,4,MissedShots,0.725999984741211,0.5670000076293945,0.018705999478697777,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1359,Werder Bremen,Mainz 05,1,2,2016-09-21 22:00:00,Robert Bauer,TakeOn,Serge Gnabry
128751,33,MissedShots,0.7180000305175781,0.4779999923706055,0.017861900851130486,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1369,Werder Bremen,Wolfsburg,2,1,2016-09-24 20:30:00,Zlatko Junuzovic,Pass,Serge Gnabry
128756,55,MissedShots,0.825999984741211,0.74,0.018471699208021164,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1369,Werder Bremen,Wolfsburg,2,1,2016-09-24 20:30:00,Izet Hajrovic,Chipped,Serge Gnabry
128757,57,MissedShots,0.9640000152587891,0.3340000152587891,0.0348546989262104,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,1369,Werder Bremen,Wolfsburg,2,1,2016-09-24 20:30:00,Theodor Gebre Selassie,Cross,Serge Gnabry
128993,35,BlockedShot,0.7230000305175781,0.6140000152587891,0.04556509852409363,Serge Gnabry,a,993,DirectFreekick,2016,RightFoot,1376,Darmstadt,Werder Bremen,2,2,2016-10-01 17:30:00,,Standard,Serge Gnabry
129004,66,Goal,0.9390000152587891,0.32799999237060545,0.31095701456069946,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,1376,Darmstadt,Werder Bremen,2,2,2016-10-01 17:30:00,Ousman Manneh,TakeOn,Serge Gnabry
129009,86,MissedShots,0.8119999694824219,0.500999984741211,0.039015598595142365,Serge Gnabry,a,993,FromCorner,2016,RightFoot,1376,Darmstadt,Werder Bremen,2,2,2016-10-01 17:30:00,,None,Serge Gnabry
129012,90,BlockedShot,0.825,0.7069999694824218,0.038183100521564484,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,1376,Darmstadt,Werder Bremen,2,2,2016-10-01 17:30:00,,TakeOn,Serge Gnabry
129479,49,BlockedShot,0.9119999694824219,0.55,0.09945890307426453,Serge Gnabry,a,993,FromCorner,2016,RightFoot,1397,RasenBallsport Leipzig,Werder Bremen,3,1,2016-10-23 17:30:00,,None,Serge Gnabry
129480,49,SavedShot,0.8809999847412109,0.7019999694824218,0.03838469833135605,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,1397,RasenBallsport Leipzig,Werder Bremen,3,1,2016-10-23 17:30:00,Clemens Fritz,TakeOn,Serge Gnabry
129489,75,Goal,0.98,0.5479999923706055,0.7206550240516663,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,1397,RasenBallsport Leipzig,Werder Bremen,3,1,2016-10-23 17:30:00,Fin Bartels,Pass,Serge Gnabry
130040,12,MissedShots,0.6759999847412109,0.445,0.01795249991118908,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3303,Werder Bremen,Freiburg,1,3,2016-10-29 17:30:00,,Tackle,Serge Gnabry
130059,82,MissedShots,0.764000015258789,0.3029999923706055,0.015227699652314186,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3303,Werder Bremen,Freiburg,1,3,2016-10-29 17:30:00,Niklas Moisander,Pass,Serge Gnabry
129579,27,SavedShot,0.7619999694824219,0.7559999847412109,0.0135799003764987,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,2814,Schalke 04,Werder Bremen,3,1,2016-11-06 20:30:00,Zlatko Junuzovic,Pass,Serge Gnabry
129587,41,Goal,0.885,0.5,0.7577769756317139,Serge Gnabry,a,993,Penalty,2016,RightFoot,2814,Schalke 04,Werder Bremen,3,1,2016-11-06 20:30:00,,Standard,Serge Gnabry
130067,20,MissedShots,0.9690000152587891,0.27700000762939453,0.04434080049395561,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,2823,Werder Bremen,Eintracht Frankfurt,1,2,2016-11-20 20:30:00,Claudio Pizarro,Chipped,Serge Gnabry
130070,33,MissedShots,0.85,0.3840000152587891,0.06268169730901718,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,2823,Werder Bremen,Eintracht Frankfurt,1,2,2016-11-20 20:30:00,Niklas Moisander,Chipped,Serge Gnabry
130154,11,MissedShots,0.8519999694824218,0.7019999694824218,0.03316909819841385,Serge Gnabry,a,993,OpenPlay,2016,LeftFoot,2827,Hamburger SV,Werder Bremen,2,2,2016-11-26 18:30:00,Fin Bartels,Pass,Serge Gnabry
130165,44,Goal,0.92,0.649000015258789,0.06059439852833748,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,2827,Hamburger SV,Werder Bremen,2,2,2016-11-26 18:30:00,,None,Serge Gnabry
130589,47,MissedShots,0.8730000305175781,0.76,0.03635679930448532,Serge Gnabry,h,993,OpenPlay,2016,LeftFoot,3197,Werder Bremen,Ingolstadt,2,1,2016-12-03 18:30:00,Zlatko Junuzovic,Pass,Serge Gnabry
130597,67,SavedShot,0.8519999694824218,0.7090000152587891,0.06895220279693604,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3197,Werder Bremen,Ingolstadt,2,1,2016-12-03 18:30:00,Zlatko Junuzovic,TakeOn,Serge Gnabry
131099,8,BlockedShot,0.764000015258789,0.52,0.02702520042657852,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,3207,Hertha Berlin,Werder Bremen,0,1,2016-12-10 21:30:00,Santiago García,Pass,Serge Gnabry
131105,38,BlockedShot,0.8580000305175781,0.34,0.029553599655628204,Serge Gnabry,a,993,OpenPlay,2016,LeftFoot,3207,Hertha Berlin,Werder Bremen,0,1,2016-12-10 21:30:00,Max Kruse,Cross,Serge Gnabry
131111,59,MissedShots,0.710999984741211,0.57,0.022500399500131607,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,3207,Hertha Berlin,Werder Bremen,0,1,2016-12-10 21:30:00,Max Kruse,Pass,Serge Gnabry
131113,66,MissedShots,0.750999984741211,0.47400001525878904,0.03726920112967491,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,3207,Hertha Berlin,Werder Bremen,0,1,2016-12-10 21:30:00,Claudio Pizarro,Chipped,Serge Gnabry
131119,78,SavedShot,0.8390000152587891,0.6120000076293945,0.35181400179862976,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,3207,Hertha Berlin,Werder Bremen,0,1,2016-12-10 21:30:00,Robert Bauer,Chipped,Serge Gnabry
131613,34,MissedShots,0.7969999694824219,0.735,0.015869399532675743,Serge Gnabry,h,993,FromCorner,2016,LeftFoot,3212,Werder Bremen,FC Cologne,1,1,2016-12-17 18:30:00,,None,Serge Gnabry
131614,39,Goal,0.6869999694824219,0.4,0.01486399956047535,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3212,Werder Bremen,FC Cologne,1,1,2016-12-17 18:30:00,Clemens Fritz,Pass,Serge Gnabry
131616,44,SavedShot,0.955999984741211,0.6469999694824219,0.0773525983095169,Serge Gnabry,h,993,OpenPlay,2016,LeftFoot,3212,Werder Bremen,FC Cologne,1,1,2016-12-17 18:30:00,Max Kruse,Pass,Serge Gnabry
130376,28,MissedShots,0.7019999694824218,0.62,0.01402950007468462,Serge Gnabry,a,993,OpenPlay,2016,LeftFoot,3224,Hoffenheim,Werder Bremen,1,1,2016-12-21 23:00:00,Lamine Sané,Pass,Serge Gnabry
130390,86,Goal,0.860999984741211,0.5429999923706055,0.08744339644908905,Serge Gnabry,a,993,OpenPlay,2016,RightFoot,3224,Hoffenheim,Werder Bremen,1,1,2016-12-21 23:00:00,Santiago García,Pass,Serge Gnabry
131323,27,SavedShot,0.8580000305175781,0.3129999923706055,0.06645320355892181,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Max Kruse,Pass,Serge Gnabry
131330,48,SavedShot,0.8,0.6519999694824219,0.025962000712752342,Serge Gnabry,h,993,OpenPlay,2016,LeftFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Maximilian Eggestein,Chipped,Serge Gnabry
131331,51,MissedShots,0.8730000305175781,0.595999984741211,0.08200030028820038,Serge Gnabry,h,993,OpenPlay,2016,LeftFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Max Kruse,Pass,Serge Gnabry
131334,59,BlockedShot,0.8969999694824219,0.285,0.027706699445843697,Serge Gnabry,h,993,SetPiece,2016,RightFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Zlatko Junuzovic,Pass,Serge Gnabry
131335,64,MissedShots,0.7680000305175781,0.3529999923706055,0.023125799372792244,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Max Kruse,Pass,Serge Gnabry
131338,80,MissedShots,0.8730000305175781,0.2,0.018503500148653984,Serge Gnabry,h,993,OpenPlay,2016,RightFoot,3735,Werder Bremen,Bayern Munich,1,2,2017-01-28 17:30:00,Fin Bartels,BallRecovery,Serge Gnabry
132224,6,MissedShots,0.725999984741211,0.5879999923706055,0.015437000431120396,Serge Gnabry,a,993,OpenPlay,2016,LeftFoot,3747,Augsburg,Werder Bremen,3,2,2017-02-05 14:30:00,Fin Bartels,BallRecovery,Serge Gnabry
