group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,FW,9,2,11,731,1.8298394829034805,1,0.46651681791990995,11,2025,Sevilla,1,0,2,1.8298394829034805,3.361966334283352,1.1544595137238503,3621,Neal Maupay
season,Sub,1,0,0,1,0,0,0,0,2025,Marseille,0,0,0,0,0,0,3621,Neal Maupay
season,Sub,22,4,19,1054,4.690030436962843,4,2.285853123292327,13,2024,Marseille,1,1,4,4.690030436962843,7.628276482224464,1.5746088549494743,3621,Neal Maupay
season,Sub,29,6,37,1278,5.854780120775104,3,2.249102965928614,15,2023,Brentford,8,0,6,5.854780120775104,10.261756345629692,2.9673359859734774,3621,Neal Maupay
season,FW,2,0,5,103,1.3754028677940369,0,0.13353370130062103,1,2023,Everton,0,0,0,1.3754028677940369,1.3316882029175758,0.06084267050027847,3621,Neal Maupay
season,FW,27,1,32,1101,5.434799870476127,0,0.3525178078562021,7,2022,Everton,4,0,1,5.434799870476127,4.559445133432746,1.5640029106289148,3621,Neal Maupay
season,FW,32,8,61,2271,8.242076613008976,2,2.442604837939143,23,2021,Brighton,7,0,7,6.719737626612186,13.330586224794388,5.462072102352977,3621,Neal Maupay
season,FW,33,8,71,2526,13.77353422343731,2,4.277407944202423,32,2020,Brighton,1,1,5,10.728933367878199,17.15754107758403,3.381784388795495,3621,Neal Maupay
season,Sub,37,10,96,2782,13.558547105640173,3,2.5061313090845942,25,2019,Brighton,3,0,9,12.0362094566226,13.855041846632957,3.483615791425109,3621,Neal Maupay
season,Sub,15,1,13,511,0.9169312873855233,2,1.2979416092857718,8,2015,Saint-Etienne,3,0,1,0.9169312873855233,2.2804022934287786,0.5091682951897383,3621,Neal Maupay
season,Sub,13,1,4,343,1.1540033230558038,0,0.14538660272955894,3,2014,Nice,1,1,1,1.1540033230558038,2.1052506268024445,0.9613038823008537,3621,Neal Maupay
