group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,FWR,38,5,43,2812,5.540468875318766,6,6.976992512121797,42,2023,Lazio,3,0,5,5.540468875318766,19.132974019274116,9.109817018732429,1208,Felipe Anderson
season,FWR,38,9,41,2986,6.816264293156564,2,4.966810274869204,47,2022,Lazio,3,0,9,6.816264293156564,19.7677051872015,9.3158711604774,1208,Felipe Anderson
season,FWL,38,6,44,2930,6.128228355199099,8,6.424979998730123,51,2021,Lazio,2,0,6,6.128228355199099,17.280533079057932,7.419308198615909,1208,Felipe Anderson
season,Sub,2,0,0,2,0,0,0,0,2020,West Ham,0,0,0,0,0.05036870017647743,0.05036870017647743,1208,Felipe Anderson
season,AMR,25,1,23,1531,2.6348462644964457,4,2.647474616765976,25,2019,West Ham,1,0,1,2.6348462644964457,8.100945319980383,3.814733147621155,1208,Felipe Anderson
season,AML,36,9,58,3073,5.527917856350541,4,6.77962332777679,65,2018,West Ham,3,0,9,5.527917856350541,14.421116199344397,5.719297597184777,1208,Felipe Anderson
season,Sub,21,4,26,1139,2.7512878887355328,7,4.387357499450445,38,2017,Lazio,0,0,4,2.7512878887355328,8.096930647268891,3.6031710524111986,1208,Felipe Anderson
season,MR,36,4,70,2935,4.916769191622734,9,8.49670519400388,75,2016,Lazio,5,0,3,4.155470296740532,18.27826963737607,9.169833455234766,1208,Felipe Anderson
season,Sub,35,7,50,2052,5.60760526265949,4,3.6040534041821957,27,2015,Lazio,2,0,7,5.60760526265949,11.214230850338936,4.145381566602737,1208,Felipe Anderson
season,Sub,32,10,65,2095,6.354086707346141,7,8.058049659244716,35,2014,Lazio,5,0,10,6.354086707346141,20.190941440872848,8.095050036907196,1208,Felipe Anderson
