group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DL,11,0,8,780,0.2962684025987983,0,0.17503648065030575,6,2024,Brest,2,0,0,0.2962684025987983,0.9980407729744911,0.6143322475254536,961,Jordan Amavi
season,Sub,2,1,1,91,0.06818746775388718,0,0,0,2023,Brest,1,0,1,0.06818746775388718,0.0401245653629303,0.0401245653629303,961,Jordan Amavi
season,Sub,5,0,0,204,0,0,0,0,2022,Getafe,0,1,0,0,0.2144935019314289,0.2144935019314289,961,Jordan Amavi
season,DL,8,0,0,401,0,0,0.08567419648170471,1,2021,Nice,1,0,0,0,1.343542903661728,1.2578686028718948,961,Jordan Amavi
season,DC,2,0,0,132,0,0,0.027161499485373497,1,2021,Marseille,0,0,0,0,0.19244100153446198,0.16527999937534332,961,Jordan Amavi
season,DL,13,1,4,813,0.19415339827537537,0,0.2183837704360485,5,2020,Marseille,3,1,1,0.19415339827537537,2.2872931053861976,2.1845689145848155,961,Jordan Amavi
season,DL,26,1,15,2161,0.8594956221058965,1,1.0940013946965337,12,2019,Marseille,9,0,1,0.8594956221058965,4.821975029073656,4.247531456872821,961,Jordan Amavi
season,DL,28,0,23,2177,0.5802093707025051,2,1.864924205467105,26,2018,Marseille,7,2,0,0.5802093707025051,6.036150127649307,4.6102830823510885,961,Jordan Amavi
season,DL,27,0,20,2192,0.49895329400897026,5,2.389896422624588,20,2017,Marseille,7,0,0,0.49895329400897026,9.020321235060692,7.927987013012171,961,Jordan Amavi
season,DL,10,0,5,835,0.09508189931511879,2,0.8446443090215325,7,2015,Aston Villa,2,0,0,0.09508189931511879,1.3680443912744522,0.5126461032778025,961,Jordan Amavi
season,DL,36,4,17,3235,1.3704824205487967,0,3.365266046486795,32,2014,Nice,11,0,4,1.3704824205487967,6.2291820254176855,3.772237716242671,961,Jordan Amavi
