group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,27,2,26,695,5.640835586935282,2,2.1856860015541315,16,2023,Bayern Munich,1,0,2,5.640835586935282,10.652611684054136,4.074539352208376,339,Eric Maxim Choupo-Moting
season,Sub,19,10,31,1127,8.34479707479477,2,2.4134399238973856,16,2022,Bayern Munich,0,0,10,7.587020091712475,15.240264654159546,5.789523597806692,339,Eric Maxim Choupo-Moting
season,Sub,20,4,15,332,4.470761878415942,2,1.1456513106822968,6,2021,Bayern Munich,0,0,4,4.470761878415942,5.653311969712377,1.6805038079619408,339,Eric Maxim Choupo-Moting
season,Sub,22,3,20,802,4.213334150612354,0,1.3107478013262153,12,2020,Bayern Munich,2,0,3,4.213334150612354,6.452552545815706,1.0414462089538574,339,Eric Maxim Choupo-Moting
season,Sub,9,3,18,453,2.5795050114393234,1,0.794819206930697,6,2019,Paris Saint Germain,0,0,3,2.5795050114393234,3.7936539873480797,0.7969800159335136,339,Eric Maxim Choupo-Moting
season,Sub,22,3,25,776,4.7610631957650185,0,0.3486997988075018,5,2018,Paris Saint Germain,0,0,3,4.7610631957650185,7.798818109557033,3.3228921815752983,339,Eric Maxim Choupo-Moting
season,Sub,30,5,60,2257,6.2899730913341045,5,3.2263085041195154,20,2017,Stoke,3,0,5,6.2899730913341045,9.284934078343213,2.2019118946045637,339,Eric Maxim Choupo-Moting
season,AML,23,3,48,1689,5.995121486485004,4,3.6268125250935555,32,2016,Schalke 04,1,0,2,4.479567535221577,8.498735403642058,2.7228346802294254,339,Eric Maxim Choupo-Moting
season,MR,28,6,50,1863,3.5714395120739937,2,2.7402732092887163,35,2015,Schalke 04,1,0,6,3.5714395120739937,10.814641991630197,5.59194359369576,339,Eric Maxim Choupo-Moting
season,AML,31,9,68,2559,7.072097857482731,6,4.776003364473581,36,2014,Schalke 04,0,0,7,4.798764509148896,10.415340485051274,4.128838584758341,339,Eric Maxim Choupo-Moting
