group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,9,3,5,627,2.363978619687259,0,0,0,2025,Borussia Dortmund,3,0,0,0.09064858686178923,2.4536785297095776,2.376001711934805,604,Emre Can
season,MC,31,3,9,2084,1.8707446567714214,0,0.5918053798377514,8,2024,Borussia Dortmund,4,1,1,0.35519126430153847,12.573094312101603,12.101288814097643,604,Emre Can
season,DMC,25,2,17,1969,2.4467077059671283,2,1.2897010575979948,20,2023,Borussia Dortmund,5,0,0,0.9311543358489871,9.788407865911722,8.786319265142083,604,Emre Can
season,Sub,27,2,17,1890,1.5949499029666185,1,1.4878265084698796,20,2022,Borussia Dortmund,8,0,1,0.8371729273349047,13.2627736274153,11.818389678373933,604,Emre Can
season,Sub,24,5,11,1695,3.2469703052192926,1,0.8214554060250521,6,2021,Borussia Dortmund,5,0,1,0.21594349946826696,5.584332441911101,5.2444936614483595,604,Emre Can
season,DC,28,1,17,2130,1.2317224070429802,4,2.974674019962549,18,2020,Borussia Dortmund,5,0,1,1.2317224070429802,13.539911858737469,12.125617295503616,604,Emre Can
season,DMC,12,2,16,956,1.136731575243175,0,0.3038211017847061,3,2019,Borussia Dortmund,5,0,2,1.136731575243175,5.290361166000366,4.678490672260523,604,Emre Can
season,Sub,8,0,7,274,0.7976261153817177,0,0.1184181971475482,3,2019,Juventus,2,0,0,0.7976261153817177,1.6230473862960935,1.049494095146656,604,Emre Can
season,Sub,29,4,32,1798,2.885854935273528,1,2.537701786495745,19,2018,Juventus,7,0,3,2.12455571629107,8.33931826427579,5.597497601062059,604,Emre Can
season,MC,26,3,27,2099,1.5114368125796318,4,3.046363800764084,24,2017,Liverpool,8,0,3,1.5114368125796318,15.16836328804493,12.476833879947662,604,Emre Can
season,Sub,32,5,45,2360,3.2143853222951293,2,2.0903315898030996,32,2016,Liverpool,6,0,5,3.2143853222951293,12.054565090686083,7.728923436254263,604,Emre Can
season,Sub,30,1,30,2501,1.2145628472790122,0,3.202119203284383,32,2015,Liverpool,9,0,1,1.2145628472790122,11.935751177370548,10.14760448411107,604,Emre Can
season,Sub,27,1,15,2068,0.4509779969230294,0,1.2752419114112854,12,2014,Liverpool,2,1,1,0.4509779969230294,6.675915222615004,5.865422680974007,604,Emre Can
