team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Bayern Munich,117,2016,Bundesliga,h,4.53263,0.185791,3.7751,0.185791,"{'att': 207, 'def': 28}","{'att': 464, 'def': 10}",22,0,6,0,2.9868,w,2016-08-26 22:30:00,1,0,0,3,3.589309
Bayern Munich,117,2016,Bundesliga,a,2.2266,0.965209,2.2266,0.965209,"{'att': 151, 'def': 26}","{'att': 386, 'def': 32}",19,3,2,0,2.2984,w,2016-09-09 22:30:00,1,0,0,3,1.261391
Bayern Munich,117,2016,Bundesliga,h,0.446972,1.54672,0.446972,1.54672,"{'att': 98, 'def': 24}","{'att': 313, 'def': 29}",9,5,3,1,0.4988,w,2016-09-17 17:30:00,1,0,0,3,-1.0997480000000002
Bayern Munich,117,2016,Bundesliga,h,2.71721,0.153422,2.71721,0.153422,"{'att': 152, 'def': 24}","{'att': 532, 'def': 20}",18,4,3,0,2.8801,w,2016-09-21 22:00:00,1,0,0,3,2.563788
Bayern Munich,117,2016,Bundesliga,a,2.12276,0.304936,2.12276,0.304936,"{'att': 129, 'def': 39}","{'att': 343, 'def': 14}",7,1,1,0,2.6862,w,2016-09-24 17:30:00,1,0,0,3,1.8178239999999999
Bayern Munich,117,2016,Bundesliga,h,2.20563,0.899194,2.20563,0.899194,"{'att': 178, 'def': 17}","{'att': 342, 'def': 8}",12,1,1,1,2.3080000000000003,d,2016-10-01 17:30:00,0,1,0,1,1.3064360000000002
Bayern Munich,117,2016,Bundesliga,a,1.4782,2.01559,1.4782,2.01559,"{'att': 143, 'def': 25}","{'att': 319, 'def': 33}",7,6,2,2,0.9165,d,2016-10-15 17:30:00,0,1,0,1,-0.53739
Bayern Munich,117,2016,Bundesliga,h,1.73353,0.49977,1.73353,0.49977,"{'att': 308, 'def': 32}","{'att': 443, 'def': 26}",7,6,2,0,2.3381000000000003,w,2016-10-22 20:30:00,1,0,0,3,1.23376
Bayern Munich,117,2016,Bundesliga,a,3.47304,0.724858,3.47304,0.724858,"{'att': 162, 'def': 26}","{'att': 506, 'def': 25}",11,3,3,1,2.8565,w,2016-10-29 17:30:00,1,0,0,3,2.748182
Bayern Munich,117,2016,Bundesliga,h,1.49595,0.24666,1.49595,0.24666,"{'att': 209, 'def': 29}","{'att': 373, 'def': 32}",15,2,1,1,2.4083,d,2016-11-05 18:30:00,0,1,0,1,1.2492899999999998
Bayern Munich,117,2016,Bundesliga,a,0.929514,1.55352,0.929514,1.55352,"{'att': 165, 'def': 32}","{'att': 365, 'def': 20}",14,7,0,1,0.8367,l,2016-11-19 21:30:00,0,0,1,0,-0.6240060000000001
Bayern Munich,117,2016,Bundesliga,h,1.68783,1.26793,1.68783,1.26793,"{'att': 223, 'def': 17}","{'att': 322, 'def': 21}",12,5,2,1,1.693,w,2016-11-26 21:30:00,1,0,0,3,0.41989999999999994
Bayern Munich,117,2016,Bundesliga,a,1.67552,0.47533,1.67552,0.47533,"{'att': 122, 'def': 23}","{'att': 451, 'def': 27}",12,3,3,1,2.3251999999999997,w,2016-12-02 23:30:00,1,0,0,3,1.2001899999999999
Bayern Munich,117,2016,Bundesliga,h,2.18433,0.422847,2.18433,0.422847,"{'att': 186, 'def': 30}","{'att': 451, 'def': 8}",6,3,5,0,2.6409999999999996,w,2016-12-10 18:30:00,1,0,0,3,1.7614830000000001
Bayern Munich,117,2016,Bundesliga,a,1.21772,0.869666,1.21772,0.869666,"{'att': 102, 'def': 15}","{'att': 465, 'def': 22}",8,6,1,0,1.6582,w,2016-12-18 18:30:00,1,0,0,3,0.34805399999999986
Bayern Munich,117,2016,Bundesliga,h,4.92205,0.135897,4.16427,0.135897,"{'att': 119, 'def': 21}","{'att': 477, 'def': 23}",13,1,3,0,2.9976,w,2016-12-21 23:00:00,1,0,0,3,4.028373
Bayern Munich,117,2016,Bundesliga,a,0.60487,0.696302,0.60487,0.696302,"{'att': 134, 'def': 36}","{'att': 558, 'def': 29}",8,3,2,1,1.1965999999999999,w,2017-01-20 19:30:00,1,0,0,3,-0.09143199999999996
Bayern Munich,117,2016,Bundesliga,a,0.664364,0.740585,0.664364,0.740585,"{'att': 185, 'def': 30}","{'att': 351, 'def': 25}",11,6,2,1,1.2381,w,2017-01-28 17:30:00,1,0,0,3,-0.0762210000000001
Bayern Munich,117,2016,Bundesliga,h,1.20803,0.933229,1.20803,0.933229,"{'att': 232, 'def': 32}","{'att': 342, 'def': 29}",8,7,1,1,1.5804999999999998,d,2017-02-04 14:30:00,0,1,0,1,0.27480099999999996
Bayern Munich,117,2016,Bundesliga,a,1.89105,0.436757,1.89105,0.436757,"{'att': 93, 'def': 21}","{'att': 410, 'def': 32}",11,2,2,0,2.4933,w,2017-02-11 14:30:00,1,0,0,3,1.4542929999999998
Bayern Munich,117,2016,Bundesliga,a,1.28308,0.925318,1.28308,0.925318,"{'att': 145, 'def': 21}","{'att': 410, 'def': 25}",10,1,1,1,1.6819,d,2017-02-18 14:30:00,0,1,0,1,0.357762
Bayern Munich,117,2016,Bundesliga,h,3.61743,0.228928,2.85966,0.228928,"{'att': 147, 'def': 26}","{'att': 494, 'def': 23}",12,1,8,0,2.9584,w,2017-02-25 14:30:00,1,0,0,3,2.630732
Bayern Munich,117,2016,Bundesliga,a,1.609,0.184391,1.609,0.184391,"{'att': 130, 'def': 23}","{'att': 379, 'def': 22}",18,4,3,0,2.5085,w,2017-03-04 14:30:00,1,0,0,3,1.424609
Bayern Munich,117,2016,Bundesliga,h,2.93121,0.753534,2.93121,0.753534,"{'att': 117, 'def': 26}","{'att': 476, 'def': 24}",7,4,3,0,2.7538,w,2017-03-11 14:30:00,1,0,0,3,2.177676
Bayern Munich,117,2016,Bundesliga,a,2.21621,0.75605,2.21621,0.75605,"{'att': 199, 'def': 28}","{'att': 430, 'def': 16}",17,4,1,0,2.3865,w,2017-03-19 16:30:00,1,0,0,3,1.4601599999999997
Bayern Munich,117,2016,Bundesliga,h,3.67736,0.186673,3.67736,0.186673,"{'att': 165, 'def': 30}","{'att': 357, 'def': 12}",29,0,6,0,2.9772,w,2017-04-01 14:30:00,1,0,0,3,3.4906870000000003
Bayern Munich,117,2016,Bundesliga,a,1.89107,0.972676,1.89107,0.972676,"{'att': 192, 'def': 38}","{'att': 264, 'def': 24}",19,5,0,1,2.1352,l,2017-04-04 19:00:00,0,0,1,0,0.918394
Bayern Munich,117,2016,Bundesliga,h,1.9556,0.696828,1.19782,0.696828,"{'att': 192, 'def': 36}","{'att': 515, 'def': 24}",12,4,4,1,2.3591,w,2017-04-08 17:30:00,1,0,0,3,0.5009920000000001
Bayern Munich,117,2016,Bundesliga,a,2.14432,0.380752,2.14432,0.380752,"{'att': 156, 'def': 36}","{'att': 417, 'def': 22}",12,7,0,0,2.6332,d,2017-04-15 17:30:00,0,1,0,1,1.763568
Bayern Munich,117,2016,Bundesliga,h,0.916519,1.75151,0.916519,0.993735,"{'att': 121, 'def': 25}","{'att': 413, 'def': 13}",14,5,2,2,0.6738,d,2017-04-22 14:30:00,0,1,0,1,-0.07721600000000006
Bayern Munich,117,2016,Bundesliga,a,2.26407,0.364748,2.26407,0.364748,"{'att': 231, 'def': 26}","{'att': 397, 'def': 17}",4,2,6,0,2.6864999999999997,w,2017-04-29 17:30:00,1,0,0,3,1.8993219999999997
Bayern Munich,117,2016,Bundesliga,h,2.4342,1.1907,2.4342,0.432925,"{'att': 149, 'def': 14}","{'att': 329, 'def': 18}",17,2,1,0,2.2249000000000003,w,2017-05-06 14:30:00,1,0,0,3,2.001275
Bayern Munich,117,2016,Bundesliga,a,3.61687,2.0471,2.85909,1.28932,"{'att': 217, 'def': 26}","{'att': 315, 'def': 18}",15,6,5,4,2.3548,w,2017-05-13 14:30:00,1,0,0,3,1.56977
Bayern Munich,117,2016,Bundesliga,h,3.93385,1.52892,3.93385,1.52892,"{'att': 179, 'def': 25}","{'att': 331, 'def': 17}",17,14,4,1,2.5905,w,2017-05-20 14:30:00,1,0,0,3,2.4049300000000002
Hamburger SV,118,2016,Bundesliga,h,0.309707,1.20744,0.309707,1.20744,"{'att': 200, 'def': 25}","{'att': 187, 'def': 24}",2,3,1,1,0.5241,d,2016-08-27 17:30:00,0,1,0,1,-0.8977330000000001
Hamburger SV,118,2016,Bundesliga,a,0.65629,2.1378,0.65629,2.1378,"{'att': 246, 'def': 28}","{'att': 123, 'def': 26}",5,9,1,3,0.37550000000000006,l,2016-09-10 17:30:00,0,0,1,0,-1.4815099999999999
Hamburger SV,118,2016,Bundesliga,h,1.08134,3.30009,1.08134,2.54232,"{'att': 157, 'def': 20}","{'att': 307, 'def': 31}",4,5,0,4,0.1433,l,2016-09-17 17:30:00,0,0,1,0,-1.4609800000000002
Hamburger SV,118,2016,Bundesliga,a,0.647916,1.78293,0.647916,1.78293,"{'att': 221, 'def': 16}","{'att': 253, 'def': 33}",3,5,0,1,0.42260000000000003,l,2016-09-20 22:00:00,0,0,1,0,-1.135014
