group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,FW,30,15,59,2092,18.005544029176235,2,3.7847248455509543,26,2024,Lyon,5,0,10,13.444973222911358,20.648087617009878,5.844014432281256,3277,Alexandre Lacazette
season,FW,29,19,62,2328,14.314888790249825,2,2.1464070649817586,20,2023,Lyon,3,1,17,12.794698551297188,14.286405302584171,2.908077796921134,3277,Alexandre Lacazette
season,FW,35,27,115,2944,27.37713794503361,5,5.372102389112115,48,2022,Lyon,3,0,21,21.29636377375573,27.794760178774595,5.580205827020109,3277,Alexandre Lacazette
season,Sub,30,4,46,1800,7.625774389132857,7,3.2550142742693424,29,2021,Arsenal,0,0,2,5.342271422967315,9.149895284324884,3.0975794158875942,3277,Alexandre Lacazette
season,FW,31,13,45,1939,12.02891095355153,2,2.2092133089900017,22,2020,Arsenal,3,0,10,9.745402950793505,14.361543761566281,2.937945641577244,3277,Alexandre Lacazette
season,FW,30,10,52,1890,8.664644362404943,4,3.342292783781886,24,2019,Arsenal,8,0,10,8.664644362404943,12.061309602111578,2.5056339018046856,3277,Alexandre Lacazette
season,Sub,35,13,81,2498,12.033688011579216,8,4.100150818936527,31,2018,Arsenal,2,0,13,12.033688011579216,22.075848444364965,8.813797890208662,3277,Alexandre Lacazette
season,FW,32,14,67,2235,13.831237014383078,4,4.839555331505835,36,2017,Arsenal,1,0,12,12.308898691087961,20.89856270700693,6.22862989269197,3277,Alexandre Lacazette
season,FW,30,28,85,2416,22.47401910275221,3,6.658300872892141,50,2016,Lyon,3,0,18,13.352955881506205,23.215866085141897,7.629051171243191,3277,Alexandre Lacazette
season,FW,34,21,95,2969,21.03517147526145,3,4.387998993508518,44,2015,Lyon,5,0,19,18.754890482872725,25.341843897476792,8.528735410422087,3277,Alexandre Lacazette
season,FW,33,27,96,2860,18.59796054661274,6,6.063526223413646,53,2014,Lyon,6,0,19,11.757098719477654,19.622057039290667,6.380009217187762,3277,Alexandre Lacazette
