group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,23,1,9,1074,1.0243429765105247,0,1.394720446318388,18,2025,Liverpool,0,0,1,1.0243429765105247,5.784680139273405,4.428896400146186,1688,Andrew Robertson
season,DL,33,0,15,2511,1.5656620487570763,1,4.881590306758881,40,2024,Liverpool,3,1,0,1.5656620487570763,19.93133733794093,15.677865535020828,1688,Andrew Robertson
season,DL,23,3,12,1684,2.4325872622430325,2,6.65541476290673,62,2023,Liverpool,2,0,3,2.4325872622430325,15.87774301506579,10.361629979684949,1688,Andrew Robertson
season,DL,34,0,13,2609,1.0899251960217953,8,6.820856744423509,52,2022,Liverpool,3,0,0,1.0899251960217953,13.145072411745787,10.343505259603262,1688,Andrew Robertson
season,DL,29,3,19,2550,2.2711895797401667,10,6.197530032135546,55,2021,Liverpool,5,1,3,2.2711895797401667,18.619658298790455,14.27739267796278,1688,Andrew Robertson
season,DL,38,1,19,3391,1.4379339776933193,7,7.220490546897054,65,2020,Liverpool,2,0,1,1.4379339776933193,19.86947536841035,15.435003930702806,1688,Andrew Robertson
season,DL,36,2,22,3114,1.8145935954526067,12,7.89749501273036,60,2019,Liverpool,2,0,2,1.8145935954526067,20.39600595086813,15.312665276229382,1688,Andrew Robertson
season,DL,36,0,16,3223,0.8616025894880295,11,8.056076707318425,50,2018,Liverpool,4,0,0,0.8616025894880295,21.826581484638155,16.70880212634802,1688,Andrew Robertson
season,DL,22,1,12,1949,0.6253565074875951,5,4.774726934731007,23,2017,Liverpool,2,0,1,0.6253565074875951,11.843401923775673,9.569197384640574,1688,Andrew Robertson
season,DL,33,1,7,2741,0.24547370243817568,2,1.393277415074408,19,2016,Hull,5,0,1,0.24547370243817568,5.089046764187515,3.7431514635682106,1688,Andrew Robertson
season,ML,24,0,10,1528,0.3441384984180331,2,1.067261392250657,17,2014,Hull,7,0,0,0.3441384984180331,2.7249733954668045,1.3787031983956695,1688,Andrew Robertson
