group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,16,1,16,960,1.3708874825388193,3,2.51092697866261,24,2025,Le Havre,2,0,1,0.6107923407107592,3.917798701673746,1.9721620082855225,1734,Sofiane Boufal
season,Sub,13,4,23,846,3.184472881257534,3,3.6221965178847313,28,2022,Angers,1,1,2,1.664282362908125,6.146629437804222,2.4508719108998775,1734,Sofiane Boufal
season,AMC,29,8,63,2356,7.818864861968905,4,6.4474381394684315,54,2021,Angers,6,0,5,5.53857994498685,10.713939644396305,3.330870690755546,1734,Sofiane Boufal
season,ML,14,1,14,743,2.1609285064041615,0,0.1507136970758438,3,2020,Angers,3,0,1,2.1609285064041615,2.3471352756023407,0.33102140203118324,1734,Sofiane Boufal
season,Sub,20,0,18,746,1.0145515957847238,2,2.698257951065898,15,2019,Southampton,2,0,0,1.0145515957847238,6.150285892188549,3.5498684272170067,1734,Sofiane Boufal
season,Sub,35,3,51,2114,3.5110405012965202,3,3.626197090372443,40,2018,Celta Vigo,6,0,3,3.5110405012965202,9.14921453781426,3.4102380434051156,1734,Sofiane Boufal
season,Sub,26,2,30,1198,1.6343520805239677,2,1.7094557285308838,21,2017,Southampton,1,0,2,1.6343520805239677,4.961685368791223,2.1967209931463003,1734,Sofiane Boufal
season,Sub,24,1,25,1090,1.1150527093559504,0,1.2859111968427896,23,2016,Southampton,5,0,1,1.1150527093559504,4.480476977303624,2.5987207423895597,1734,Sofiane Boufal
season,AMC,29,11,50,2351,4.825139947235584,4,8.330865409225225,72,2015,Lille,10,2,9,3.3049499467015266,11.38883313536644,4.476607704535127,1734,Sofiane Boufal
season,MC,14,3,20,1013,2.983826966956258,6,2.339690063148737,28,2014,Lille,1,0,1,1.4636375987902284,4.961354216560721,2.1131639759987593,1734,Sofiane Boufal
