group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,20,1,14,144,2.25818207859993,0,0,0,2025,Bournemouth,1,0,1,2.25818207859993,2.361576184630394,0.39032360538840294,6219,Enes Ünal
season,Sub,17,2,19,292,2.016992896795273,1,0.545154508203268,4,2024,Bournemouth,2,0,2,2.016992896795273,2.6258721854537725,0.9348652940243483,6219,Enes Ünal
season,Sub,16,2,23,283,4.017524182796478,2,1.2090652771294117,5,2023,Bournemouth,1,0,2,4.017524182796478,3.646910510957241,0.7151226531714201,6219,Enes Ünal
season,Sub,3,0,1,133,0.08098434656858444,1,0.6826157048344612,3,2023,Getafe,0,0,0,0.08098434656858444,0.7880530953407288,0.09481380879878998,6219,Enes Ünal
season,FW,35,14,88,3013,11.60818971786648,3,3.355746453627944,28,2022,Getafe,6,0,9,7.148527042008936,10.861758533865213,3.2681479174643755,6219,Enes Ünal
season,FW,37,16,86,2848,11.382522858679295,1,1.5669306041672826,28,2021,Getafe,8,0,14,8.409409895539284,8.196038469672203,1.4727964820340276,6219,Enes Ünal
season,Sub,28,4,38,1325,4.259309365414083,2,1.8574969097971916,14,2020,Getafe,4,0,3,3.5160313388332725,5.065791530534625,2.066192189231515,6219,Enes Ünal
season,Sub,35,6,60,2322,9.367590438574553,2,2.85561428591609,27,2019,Real Valladolid,4,0,4,7.13801421970129,11.586133819073439,2.627636223100126,6219,Enes Ünal
season,FW,33,6,53,2152,8.596426769159734,3,1.561076712794602,19,2018,Real Valladolid,7,0,3,6.366721740923822,8.194578994065523,1.6029745619744062,6219,Enes Ünal
season,FW,23,5,36,1112,5.5144824758172035,2,1.8275261037051678,9,2017,Villarreal,1,0,5,5.5144824758172035,7.885970466770232,2.094843327999115,6219,Enes Ünal
season,FW,7,1,8,597,1.7601660192012787,1,0.3180503025650978,5,2017,Levante,0,0,1,1.7601660192012787,1.9453309029340744,0.35366570577025414,6219,Enes Ünal
