group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,2,0,0,99,0,0,0,0,2017,Villarreal,0,0,0,0,0.016945000737905502,0.016945000737905502,2144,Alfred N&#039;Diaye
season,MC,15,1,10,1286,1.190684880129993,0,0.13919119723141193,4,2016,Hull,7,0,1,1.190684880129993,1.7029674910008907,1.085763880982995,2144,Alfred N&#039;Diaye
season,MC,7,0,1,110,0.06404159963130951,1,0.1256060004234314,1,2016,Villarreal,1,0,0,0.06404159963130951,0.34349560737609863,0.15384800732135773,2144,Alfred N&#039;Diaye
season,MC,34,2,25,3010,2.4619366098195314,0,0.32752650603652,6,2015,Real Betis,6,0,2,2.4619366098195314,4.987446216866374,3.2945085326209664,2144,Alfred N&#039;Diaye
