group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,30,3,26,2617,4.6306407153606415,4,2.7250300347805023,7,2025,Arsenal,4,0,3,4.6306407153606415,8.306263845413923,7.72214187681675,5613,Gabriel
season,DC,28,3,22,2376,4.300341751426458,1,1.2210565768182278,13,2024,Arsenal,4,0,3,4.300341751426458,11.277788810431957,10.166896805167198,5613,Gabriel
season,Sub,36,3,31,3050,4.025354804471135,0,0.8747859355062246,3,2023,Arsenal,4,0,3,4.025354804471135,13.232404409907758,12.333239757455885,5613,Gabriel
season,DC,38,3,32,3416,4.335554586723447,0,0.16631380934268236,5,2022,Arsenal,5,0,3,4.335554586723447,13.827072959393263,13.442218709737062,5613,Gabriel
season,DC,35,5,29,3075,3.5427271053195,0,0.2485223039984703,8,2021,Arsenal,6,1,5,3.5427271053195,11.80418819282204,11.412368149496615,5613,Gabriel
season,DC,23,2,16,1994,1.5645487178117037,0,0.05609600059688091,2,2020,Arsenal,2,1,2,1.5645487178117037,5.762659789994359,5.748225750401616,5613,Gabriel
season,DMC,24,1,17,2087,1.039315590634942,0,0.1377757042646408,3,2019,Lille,3,0,1,1.039315590634942,5.257584450766444,5.036718433722854,5613,Gabriel
season,Sub,14,1,10,1058,0.6148609984666109,0,0.16924549639225006,3,2018,Lille,1,0,1,0.6148609984666109,3.99550523981452,3.963795341551304,5613,Gabriel
season,Sub,1,0,0,84,0,0,0,0,2017,Troyes,1,0,0,0,0,0,5613,Gabriel
season,Sub,1,0,0,7,0,0,0,0,2016,Lille,0,0,0,0,0,0,5613,Gabriel
