team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Lille,160,2019,Ligue_1,h,1.20625,0.5183,1.20625,0.5183,"{'att': 218, 'def': 26}","{'att': 271, 'def': 21}",3,2,2,1,1.9595,w,2019-08-11 14:00:00,1,0,0,3,0.6879500000000001
Lille,160,2019,Ligue_1,a,0.293318,1.07254,0.293318,1.07254,"{'att': 236, 'def': 17}","{'att': 233, 'def': 18}",4,5,0,1,0.5151,l,2019-08-17 19:00:00,0,0,1,0,-0.7792220000000001
Lille,160,2019,Ligue_1,h,2.66328,0.79996,1.90318,0.79996,"{'att': 312, 'def': 21}","{'att': 272, 'def': 22}",7,4,3,0,2.5902000000000003,w,2019-08-28 18:00:00,1,0,0,3,1.10322
Lille,160,2019,Ligue_1,a,1.66021,2.00608,0.789024,1.24618,"{'att': 155, 'def': 25}","{'att': 329, 'def': 24}",2,10,0,2,1.0438,l,2019-09-01 14:00:00,0,0,1,0,-0.4571560000000001
Lille,160,2019,Ligue_1,h,1.4409,0.663848,1.4409,0.663848,"{'att': 297, 'def': 18}","{'att': 347, 'def': 24}",2,3,2,1,2.1365,w,2019-09-13 17:00:00,1,0,0,3,0.7770520000000001
Lille,160,2019,Ligue_1,a,1.10925,0.645681,1.10925,0.645681,"{'att': 275, 'def': 23}","{'att': 260, 'def': 16}",6,4,1,1,1.7974,d,2019-09-22 13:00:00,0,1,0,1,0.4635690000000001
Lille,160,2019,Ligue_1,h,3.02158,0.234977,3.02158,0.234977,"{'att': 212, 'def': 24}","{'att': 432, 'def': 12}",4,3,2,0,2.9128,w,2019-09-25 17:00:00,1,0,0,3,2.7866030000000004
Lille,160,2019,Ligue_1,a,1.35573,1.07057,1.35573,1.07057,"{'att': 437, 'def': 31}","{'att': 242, 'def': 23}",7,1,1,1,1.5869,d,2019-09-28 18:00:00,0,1,0,1,0.2851600000000001
Lille,160,2019,Ligue_1,h,2.57207,1.76186,2.57207,1.00176,"{'att': 117, 'def': 21}","{'att': 294, 'def': 17}",7,4,2,2,1.993,d,2019-10-06 14:00:00,0,1,0,1,1.57031
Lille,160,2019,Ligue_1,a,0.717652,2.6316,0.717652,1.11141,"{'att': 149, 'def': 15}","{'att': 283, 'def': 20}",3,4,1,2,0.21150000000000002,l,2019-10-19 19:00:00,0,0,1,0,-0.39375800000000005
Lille,160,2019,Ligue_1,h,1.56674,0.294002,0.806641,0.294002,"{'att': 322, 'def': 36}","{'att': 176, 'def': 22}",8,2,3,0,2.5129,w,2019-10-26 16:30:00,1,0,0,3,0.5126390000000001
Lille,160,2019,Ligue_1,a,0.699055,0.658517,0.699055,0.658517,"{'att': 177, 'def': 22}","{'att': 289, 'def': 27}",4,8,1,2,1.3761,l,2019-11-02 16:30:00,0,0,1,0,0.04053799999999996
