id,isResult,h,a,goals,xG,datetime,forecast,season,league
12709,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '3'}","{'h': '0.563183', 'a': '0.833034'}",2019-08-09 19:45:00,"{'w': '0.2187', 'd': '0.3862', 'l': '0.3951'}",2019,Ligue_1
12710,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '2'}","{'h': '0.874557', 'a': '1.2983'}",2019-08-10 16:30:00,"{'w': '0.2383', 'd': '0.2938', 'l': '0.4679'}",2019,Ligue_1
12711,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '1'}","{'h': '2.32973', 'a': '1.42777'}",2019-08-10 19:00:00,"{'w': '0.612', 'd': '0.2288', 'l': '0.1592'}",2019,Ligue_1
12712,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '1'}","{'h': '2.56158', 'a': '1.17033'}",2019-08-10 19:00:00,"{'w': '0.7229', 'd': '0.1784', 'l': '0.0987'}",2019,Ligue_1
12713,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '2', 'a': '1'}","{'h': '1.86828', 'a': '0.604143'}",2019-08-10 19:00:00,"{'w': '0.7341', 'd': '0.1947', 'l': '0.0712'}",2019,Ligue_1
12714,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '3', 'a': '1'}","{'h': '1.52399', 'a': '1.29511'}",2019-08-10 19:00:00,"{'w': '0.4118', 'd': '0.2805', 'l': '0.3077'}",2019,Ligue_1
12715,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '1', 'a': '2'}","{'h': '2.15127', 'a': '0.916517'}",2019-08-10 19:00:00,"{'w': '0.7057', 'd': '0.1917', 'l': '0.1026'}",2019,Ligue_1
12716,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '1'}","{'h': '1.20625', 'a': '0.5183'}",2019-08-11 14:00:00,"{'w': '0.5538', 'd': '0.2981', 'l': '0.1481'}",2019,Ligue_1
12717,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '1', 'a': '1'}","{'h': '1.60857', 'a': '0.252178'}",2019-08-11 16:00:00,"{'w': '0.766', 'd': '0.1916', 'l': '0.0424'}",2019,Ligue_1
12718,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'h': '3', 'a': '0'}","{'h': '3.61599', 'a': '0.305387'}",2019-08-11 20:00:00,"{'w': '0.9782', 'd': '0.0194', 'l': '0.0024'}",2019,Ligue_1
12719,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '6', 'a': '0'}","{'h': '1.49515', 'a': '0.347737'}",2019-08-16 19:45:00,"{'w': '0.7215', 'd': '0.215', 'l': '0.0635'}",2019,Ligue_1
12720,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '0', 'a': '0'}","{'h': '0.333103', 'a': '1.34033'}",2019-08-17 16:30:00,"{'w': '0.058', 'd': '0.2235', 'l': '0.7185'}",2019,Ligue_1
12721,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '1', 'a': '0'}","{'h': '1.07254', 'a': '0.293318'}",2019-08-17 19:00:00,"{'w': '0.6327', 'd': '0.2934', 'l': '0.0739'}",2019,Ligue_1
12722,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '1'}","{'h': '0.785876', 'a': '0.683431'}",2019-08-17 19:00:00,"{'w': '0.3363', 'd': '0.3704', 'l': '0.2933'}",2019,Ligue_1
12723,True,"{'id': '235', 'title': 'Nimes', 'short_title': 'NIM'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '2'}","{'h': '1.26223', 'a': '2.00012'}",2019-08-17 19:00:00,"{'w': '0.1476', 'd': '0.2626', 'l': '0.5898'}",2019,Ligue_1
