group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,7,0,8,526,0.308291532099247,1,2.0793348141014576,13,2022,Chelsea,1,0,0,0.308291532099247,4.500326216220856,2.9872678965330124,751,N&#039;Golo Kanté
season,Sub,26,2,17,1787,1.7649728190153837,4,2.2009877003729343,24,2021,Chelsea,2,0,2,1.7649728190153837,12.655163131654263,8.97931701876223,751,N&#039;Golo Kanté
season,DMC,30,0,10,2142,0.7004625108093023,2,1.2067134976387024,22,2020,Chelsea,7,0,0,0.7004625108093023,10.102663565427065,8.441410657018423,751,N&#039;Golo Kanté
season,Sub,22,3,18,1733,1.543913054279983,0,1.5202725995332003,27,2019,Chelsea,4,0,3,1.543913054279983,7.209239611402154,4.837984642013907,751,N&#039;Golo Kanté
season,MC,36,4,29,3103,3.0337284123525023,4,3.732989713549614,46,2018,Chelsea,3,0,4,3.0337284123525023,17.044977359473705,12.484971459954977,751,N&#039;Golo Kanté
season,MC,34,1,25,3005,0.7318645026534796,1,3.633253114297986,41,2017,Chelsea,3,0,1,0.7318645026534796,15.902164779603481,13.823775827884674,751,N&#039;Golo Kanté
season,DMC,35,1,27,3141,2.1681482857093215,1,1.8752306448295712,22,2016,Chelsea,9,0,1,2.1681482857093215,14.04937507584691,11.896485097706318,751,N&#039;Golo Kanté
season,Sub,37,1,21,3011,0.5621250942349434,4,2.7279574144631624,30,2015,Leicester,3,0,1,0.5621250942349434,11.133838042616844,8.64429540000856,751,N&#039;Golo Kanté
season,MC,37,2,35,3185,1.5944025442004204,5,2.4953304855152965,45,2014,Caen,4,1,2,1.5944025442004204,8.968396056443453,5.657304894179106,751,N&#039;Golo Kanté
