group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DR,9,0,2,523,0.09181299805641174,0,0.4548986107110977,5,2014,West Ham,2,0,0,0.09181299805641174,0.7866458036005497,0.4285198971629143,918,Joey O&#039;Brien
