id,isResult,h,a,goals,xG,datetime,forecast,season,league
17822,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '1'}","{'h': '1.76899', 'a': '0.239715'}",2021-08-06 19:00:00,"{'w': '0.8014', 'd': '0.1659', 'l': '0.0327'}",2021,Ligue_1
17823,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '1', 'a': '1'}","{'h': '1.17521', 'a': '1.01966'}",2021-08-07 15:00:00,"{'w': '0.3956', 'd': '0.2935', 'l': '0.3109'}",2021,Ligue_1
17824,True,"{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '2'}","{'h': '0.618173', 'a': '1.48651'}",2021-08-07 19:00:00,"{'w': '0.1288', 'd': '0.2542', 'l': '0.617'}",2021,Ligue_1
17825,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '1'}","{'h': '0.598423', 'a': '2.13637'}",2021-08-08 11:00:00,"{'w': '0.0559', 'd': '0.1452', 'l': '0.7989'}",2021,Ligue_1
17826,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'h': '1', 'a': '1'}","{'h': '1.85797', 'a': '0.835981'}",2021-08-08 13:00:00,"{'w': '0.6619', 'd': '0.2176', 'l': '0.1205'}",2021,Ligue_1
17827,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '2'}","{'h': '0.267011', 'a': '1.41617'}",2021-08-08 13:00:00,"{'w': '0.0469', 'd': '0.2003', 'l': '0.7528'}",2021,Ligue_1
17828,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'h': '0', 'a': '2'}","{'h': '0.510543', 'a': '2.95652'}",2021-08-08 13:00:00,"{'w': '0.0174', 'd': '0.0744', 'l': '0.9082'}",2021,Ligue_1
17829,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '0', 'a': '0'}","{'h': '1.09947', 'a': '0.158446'}",2021-08-08 13:00:00,"{'w': '0.6513', 'd': '0.3056', 'l': '0.0431'}",2021,Ligue_1
17830,True,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '3', 'a': '3'}","{'h': '1.02062', 'a': '1.62245'}",2021-08-08 15:00:00,"{'w': '0.2153', 'd': '0.2631', 'l': '0.5216'}",2021,Ligue_1
17831,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '2', 'a': '3'}","{'h': '0.764726', 'a': '2.15797'}",2021-08-08 18:45:00,"{'w': '0.0913', 'd': '0.1896', 'l': '0.7191'}",2021,Ligue_1
