team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Lille,160,2021,Ligue_1,a,1.62245,1.02062,1.62245,1.02062,"{'att': 168, 'def': 22}","{'att': 309, 'def': 24}",8,3,3,3,1.8279,d,2021-08-08 15:00:00,0,1,0,1,0.6018299999999999
Lille,160,2021,Ligue_1,h,0.768573,2.33694,0.768573,1.57685,"{'att': 220, 'def': 22}","{'att': 367, 'def': 19}",6,1,0,4,0.30979999999999996,l,2021-08-14 15:00:00,0,0,1,0,-0.8082770000000001
Lille,160,2021,Ligue_1,a,1.1966,0.476794,1.1966,0.476794,"{'att': 252, 'def': 22}","{'att': 247, 'def': 30}",8,2,1,1,2.0327,d,2021-08-21 19:00:00,0,1,0,1,0.7198060000000002
Lille,160,2021,Ligue_1,h,2.46405,0.719288,2.46405,0.719288,"{'att': 238, 'def': 25}","{'att': 187, 'def': 22}",6,3,2,1,2.5749,w,2021-08-29 15:00:00,1,0,0,3,1.7447619999999997
Lille,160,2021,Ligue_1,a,1.51807,1.08464,0.757971,1.08464,"{'att': 285, 'def': 19}","{'att': 402, 'def': 21}",3,5,1,2,1.8094999999999999,l,2021-09-10 19:00:00,0,0,1,0,-0.3266690000000001
Lille,160,2021,Ligue_1,a,1.20992,0.486611,1.20992,0.486611,"{'att': 222, 'def': 11}","{'att': 300, 'def': 24}",1,2,0,1,2.0770999999999997,l,2021-09-18 15:00:00,0,0,1,0,0.7233090000000001
Lille,160,2021,Ligue_1,h,1.18526,1.1754,1.18526,0.415308,"{'att': 238, 'def': 34}","{'att': 219, 'def': 17}",2,3,2,1,1.3227,w,2021-09-22 17:00:00,1,0,0,3,0.769952
Lille,160,2021,Ligue_1,a,2.58598,0.495724,1.82589,0.495724,"{'att': 270, 'def': 19}","{'att': 189, 'def': 23}",8,4,2,1,2.7318,w,2021-09-25 17:00:00,1,0,0,3,1.330166
Lille,160,2021,Ligue_1,h,3.52308,0.563626,3.52308,0.563626,"{'att': 341, 'def': 24}","{'att': 176, 'def': 18}",14,4,2,0,2.8974,w,2021-10-03 15:00:00,1,0,0,3,2.959454
Lille,160,2021,Ligue_1,a,0.607051,0.403245,0.607051,0.403245,"{'att': 232, 'def': 22}","{'att': 321, 'def': 20}",11,4,0,1,1.4935,l,2021-10-16 15:00:00,0,0,1,0,0.203806
Lille,160,2021,Ligue_1,h,1.6786,1.14162,1.6786,1.14162,"{'att': 160, 'def': 21}","{'att': 334, 'def': 19}",9,4,1,1,1.7881,d,2021-10-23 19:00:00,0,1,0,1,0.53698
Lille,160,2021,Ligue_1,a,1.83335,2.30974,1.83335,2.30974,"{'att': 358, 'def': 24}","{'att': 219, 'def': 17}",12,13,1,2,1.079,l,2021-10-29 19:00:00,0,0,1,0,-0.4763900000000001
Lille,160,2021,Ligue_1,h,1.74491,1.15058,1.74491,1.15058,"{'att': 348, 'def': 22}","{'att': 296, 'def': 24}",5,5,1,1,1.8258999999999999,d,2021-11-06 16:00:00,0,1,0,1,0.59433
Lille,160,2021,Ligue_1,a,2.16486,0.938265,1.40477,0.938265,"{'att': 233, 'def': 21}","{'att': 208, 'def': 31}",3,15,2,2,2.2829,d,2021-11-19 20:00:00,0,1,0,1,0.46650500000000006
Lille,160,2021,Ligue_1,h,1.46803,0.358991,0.707933,0.358991,"{'att': 186, 'def': 25}","{'att': 272, 'def': 24}",10,5,1,1,2.4226,d,2021-11-27 16:00:00,0,1,0,1,0.34894200000000003
Lille,160,2021,Ligue_1,a,0.708091,0.799539,0.708091,0.799539,"{'att': 352, 'def': 22}","{'att': 183, 'def': 29}",3,5,2,1,1.2484000000000002,w,2021-12-01 20:00:00,1,0,0,3,-0.09144799999999997
Lille,160,2021,Ligue_1,h,1.79406,0.28995,1.79406,0.28995,"{'att': 272, 'def': 27}","{'att': 187, 'def': 26}",7,5,2,1,2.602,w,2021-12-04 18:00:00,1,0,0,3,1.50411
Lille,160,2021,Ligue_1,h,2.15596,0.422128,2.15596,0.422128,"{'att': 222, 'def': 16}","{'att': 269, 'def': 27}",3,2,0,0,2.6405000000000003,d,2021-12-12 12:00:00,0,1,0,1,1.7338319999999998
