group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,10,0,1,398,0.03503738343715668,0,0,0,2025,Sunderland,1,1,0,0.03503738343715668,0.9694604426622391,0.9344230443239212,14099,Luke O&#039;Nien
