group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,26,0,16,996,1.3876315392553806,1,1.3782861307263374,12,2025,Burnley,0,0,0,1.3876315392553806,4.458551725372672,2.226931793615222,5355,Jacob Bruun Larsen
season,Sub,15,1,6,388,0.890931960195303,0,1.108144475147128,11,2024,VfB Stuttgart,1,0,1,0.890931960195303,2.4509844928979874,0.6325328927487135,5355,Jacob Bruun Larsen
season,Sub,12,2,14,379,2.4713191855698824,2,0.7997321002185345,8,2024,Hoffenheim,0,0,2,2.4713191855698824,4.112127685919404,1.2100086119025946,5355,Jacob Bruun Larsen
season,Sub,32,6,44,1272,5.2944221664220095,0,1.4546170141547918,25,2023,Burnley,1,0,5,4.533253343775868,7.313723993487656,2.519299939274788,5355,Jacob Bruun Larsen
season,Sub,12,1,7,311,1.260027188807726,0,0.28904660791158676,8,2022,Hoffenheim,0,0,1,1.260027188807726,2.107599997892976,0.6564348191022873,5355,Jacob Bruun Larsen
season,AML,25,4,18,791,2.4951894003897905,0,1.817023502662778,14,2021,Hoffenheim,1,0,4,2.4951894003897905,6.948103481903672,3.969728171825409,5355,Jacob Bruun Larsen
season,Sub,2,0,0,88,0,0,0.028813200071454048,1,2020,Hoffenheim,0,0,0,0,0.1301622036844492,0.10134900361299515,5355,Jacob Bruun Larsen
season,Sub,11,0,4,383,0.2243113024160266,1,1.749078679829836,13,2019,Hoffenheim,0,0,0,0.2243113024160266,2.362735517323017,1.0268361708149314,5355,Jacob Bruun Larsen
season,Sub,4,0,0,60,0,1,0.5973830223083496,1,2019,Borussia Dortmund,0,0,0,0,0.6776630226522684,0.0802800003439188,5355,Jacob Bruun Larsen
season,AML,24,2,26,1267,3.269546141847968,2,3.1639346312731504,17,2018,Borussia Dortmund,0,0,2,3.269546141847968,8.775733970105648,4.024609304964542,5355,Jacob Bruun Larsen
season,DMR,4,0,0,105,0,0,0,0,2017,VfB Stuttgart,0,0,0,0,0.18672699853777885,0.18672699853777885,5355,Jacob Bruun Larsen
season,Sub,1,0,0,5,0,0,0,0,2017,Borussia Dortmund,0,0,0,0,0,0,5355,Jacob Bruun Larsen
