group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,22,1,8,1374,1.1560358591377735,0,0.08104487508535385,1,2023,Manchester United,2,0,1,1.1560358591377735,4.322573345154524,3.4524471573531628,2245,Raphael Varane
season,Sub,24,0,8,1918,0.911432646214962,0,0.14311769977211952,4,2022,Manchester United,1,0,0,0.911432646214962,6.672149233520031,6.56157923489809,2245,Raphael Varane
season,DC,22,1,9,1823,0.7494999002665281,1,0.213959701359272,4,2021,Manchester United,0,0,1,0.7494999002665281,5.67289936542511,5.46038194745779,2245,Raphael Varane
season,DC,31,2,18,2718,2.7280358616262674,0,0.17037622118368745,4,2020,Real Madrid,2,0,2,2.7280358616262674,9.330384068191051,9.137591011822224,2245,Raphael Varane
season,DC,32,2,11,2822,1.1810321975499392,1,0.3394591026008129,6,2019,Real Madrid,2,0,2,1.1810321975499392,10.079459547996521,9.584369257092476,2245,Raphael Varane
season,Sub,32,2,19,2761,1.4298215974122286,0,0.5311990901827812,4,2018,Real Madrid,0,1,2,1.4298215974122286,6.0903046149760485,6.08218258805573,2245,Raphael Varane
season,DC,27,0,10,2323,1.322088809683919,1,0.5164445973932743,6,2017,Real Madrid,3,0,0,1.322088809683919,9.128075528889894,9.092540927231312,2245,Raphael Varane
season,DC,23,1,12,1930,0.6918772011995316,2,1.4098812323063612,7,2016,Real Madrid,1,0,1,0.6918772011995316,6.410653084516525,5.969403088092804,2245,Raphael Varane
season,DC,26,0,12,2182,0.6716110911220312,0,0.01875939965248108,1,2015,Real Madrid,4,1,0,0.6716110911220312,8.391676669940352,8.372917657718062,2245,Raphael Varane
season,Sub,27,0,16,2030,1.0129153039306402,0,0.047825299203395844,1,2014,Real Madrid,1,0,0,1.0129153039306402,9.894020204432309,9.846194905228913,2245,Raphael Varane
