id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
385149,64,MissedShots,0.7580000305175781,0.6909999847412109,0.016959799453616142,Niels Nkounkou,a,8109,OpenPlay,2020,LeftFoot,14501,Newcastle United,Everton,2,1,2020-11-01 14:00:00,Bernard,Pass,Niels Nkounkou
536906,86,Goal,0.9019999694824219,0.6680000305175782,0.0662584900856018,Niels Nkounkou,h,8109,OpenPlay,2023,LeftFoot,23090,Eintracht Frankfurt,FC Cologne,1,1,2023-09-03 13:30:00,Paxten Aaronson,Pass,Niels Nkounkou
549150,61,MissedShots,0.76,0.7580000305175781,0.012340914458036423,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23159,Werder Bremen,Eintracht Frankfurt,2,2,2023-11-12 16:30:00,Ellyes Skhiri,Pass,Niels Nkounkou
552021,59,MissedShots,0.745,0.66,0.012434419244527817,Niels Nkounkou,a,8109,OpenPlay,2023,RightFoot,23179,Augsburg,Eintracht Frankfurt,2,1,2023-12-03 18:30:00,Philipp Max,Pass,Niels Nkounkou
552026,80,BlockedShot,0.9319999694824219,0.3129999923706055,0.06734192371368408,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23179,Augsburg,Eintracht Frankfurt,2,1,2023-12-03 18:30:00,,TakeOn,Niels Nkounkou
552027,86,SavedShot,0.8069999694824219,0.28299999237060547,0.023449644446372986,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23179,Augsburg,Eintracht Frankfurt,2,1,2023-12-03 18:30:00,Jessic Ngankam,Pass,Niels Nkounkou
552857,82,MissedShots,0.79,0.6569999694824219,0.07169833779335022,Niels Nkounkou,h,8109,OpenPlay,2023,LeftFoot,23184,Eintracht Frankfurt,Bayern Munich,5,1,2023-12-09 14:30:00,,BallRecovery,Niels Nkounkou
552862,89,MissedShots,0.8830000305175781,0.725999984741211,0.03326720371842384,Niels Nkounkou,h,8109,OpenPlay,2023,RightFoot,23184,Eintracht Frankfurt,Bayern Munich,5,1,2023-12-09 14:30:00,Hugo Larsson,TakeOn,Niels Nkounkou
558094,55,MissedShots,0.855999984741211,0.7230000305175781,0.04379572719335556,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23210,RasenBallsport Leipzig,Eintracht Frankfurt,0,1,2024-01-13 14:30:00,Sasa Kalajdzic,Pass,Niels Nkounkou
558976,2,SavedShot,0.7669999694824219,0.6659999847412109,0.02983168140053749,Niels Nkounkou,a,8109,FromCorner,2023,LeftFoot,23226,Darmstadt,Eintracht Frankfurt,2,2,2024-01-20 14:30:00,Mario Götze,Pass,Niels Nkounkou
558978,13,SavedShot,0.875999984741211,0.7140000152587891,0.04367784410715103,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23226,Darmstadt,Eintracht Frankfurt,2,2,2024-01-20 14:30:00,Mario Götze,Chipped,Niels Nkounkou
558979,32,Goal,0.905,0.5690000152587891,0.3877168893814087,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23226,Darmstadt,Eintracht Frankfurt,2,2,2024-01-20 14:30:00,Eric Junior Dina Ebimbe,Pass,Niels Nkounkou
559565,63,MissedShots,0.7580000305175781,0.61,0.023063339293003082,Niels Nkounkou,h,8109,OpenPlay,2023,LeftFoot,23230,Eintracht Frankfurt,Mainz 05,1,0,2024-01-26 19:30:00,Ansgar Knauff,Pass,Niels Nkounkou
561395,50,BlockedShot,0.7469999694824219,0.5720000076293945,0.020491765812039375,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23241,FC Cologne,Eintracht Frankfurt,2,0,2024-02-03 17:30:00,Mario Götze,BallTouch,Niels Nkounkou
561403,64,MissedShots,0.7880000305175782,0.7230000305175781,0.01494701486080885,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23241,FC Cologne,Eintracht Frankfurt,2,0,2024-02-03 17:30:00,,None,Niels Nkounkou
566427,48,Goal,0.8980000305175782,0.6880000305175781,0.07592396438121796,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23279,FC Heidenheim,Eintracht Frankfurt,1,2,2024-03-02 14:30:00,Tuta,Pass,Niels Nkounkou
568781,7,BlockedShot,0.825,0.63,0.041351065039634705,Niels Nkounkou,h,8109,OpenPlay,2023,LeftFoot,23284,Eintracht Frankfurt,Hoffenheim,3,1,2024-03-10 16:30:00,Eric Junior Dina Ebimbe,BallTouch,Niels Nkounkou
570089,63,SavedShot,0.7269999694824218,0.6170000076293946,0.011367215774953365,Niels Nkounkou,a,8109,OpenPlay,2023,LeftFoot,23290,Borussia Dortmund,Eintracht Frankfurt,3,1,2024-03-17 16:30:00,Mario Götze,Chipped,Niels Nkounkou
570099,94,MissedShots,0.8630000305175781,0.6480000305175782,0.05533220246434212,Niels Nkounkou,a,8109,FromCorner,2023,LeftFoot,23290,Borussia Dortmund,Eintracht Frankfurt,3,1,2024-03-17 16:30:00,Robin Koch,Rebound,Niels Nkounkou
