group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,15,0,1,1053,0.012342216446995735,1,0.5297197308391333,2,2025,Sevilla,4,0,0,0.012342216446995735,2.2221767976880074,1.6924570724368095,681,César Azpilicueta
season,DC,14,1,5,881,0.18247812055051327,0,0.08769189566373825,3,2024,Atletico Madrid,0,0,1,0.18247812055051327,3.8849698714911938,3.7627249024808407,681,César Azpilicueta
season,DC,25,0,2,1411,0.4941818416118622,2,2.6341477148234844,15,2023,Atletico Madrid,4,0,0,0.4941818416118622,12.240258498117328,10.218506569042802,681,César Azpilicueta
season,DC,25,0,9,1511,0.3268246091902256,0,1.4374469444155693,13,2022,Chelsea,3,0,0,0.3268246091902256,6.943540018051863,6.189002115279436,681,César Azpilicueta
season,DMR,27,1,11,2084,1.2615648172795773,2,2.075762717053294,17,2021,Chelsea,3,0,1,1.2615648172795773,12.788144562393427,10.711090104654431,681,César Azpilicueta
season,Sub,26,1,11,2189,0.5030054012313485,2,2.575493517331779,27,2020,Chelsea,5,1,1,0.5030054012313485,13.98924983292818,12.338828016072512,681,César Azpilicueta
season,DR,36,2,29,3234,2.5943447202444077,6,6.03390396386385,45,2019,Chelsea,1,0,2,2.5943447202444077,18.327025048434734,14.643180511891842,681,César Azpilicueta
season,DR,38,1,17,3405,1.2596381735056639,5,2.4235086012631655,27,2018,Chelsea,4,0,1,1.2596381735056639,14.24892766866833,11.969819367863238,681,César Azpilicueta
season,DMR,37,2,13,3330,1.3824910335242748,6,4.652556613087654,32,2017,Chelsea,1,0,2,1.3824910335242748,15.965329609811306,12.362426977604628,681,César Azpilicueta
season,DL,38,1,18,3420,0.6433532983064651,4,1.6755605190992355,22,2016,Chelsea,4,0,1,0.6433532983064651,12.989188741892576,11.40963128209114,681,César Azpilicueta
season,DL,37,2,10,3208,1.2036286052316427,3,2.2325296327471733,21,2015,Chelsea,7,0,2,1.2036286052316427,12.767125852406025,11.378263026475906,681,César Azpilicueta
season,DL,29,0,7,2483,0.25261920783668756,3,1.3073479924350977,17,2014,Chelsea,1,1,0,0.25261920783668756,10.020225482061505,9.230914175510406,681,César Azpilicueta
