goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_id,player_name
0,0,0,33,Sub,Everton,Southampton,1,1,2016-04-16,407,2015,62351,0,0,0,0,0,0.01545449998229742,0.01545449998229742,1043,Callum Connolly
