group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,24,1,13,1754,0.9771954659372568,1,0.8773890770971775,10,2025,Tottenham,7,0,1,0.9771954659372568,4.366207744926214,3.873033471405506,6108,Rodrigo Bentancur
season,MC,26,2,22,1674,1.3008952122181654,0,0.3507859818637371,9,2024,Tottenham,9,0,2,1.3008952122181654,8.430497603490949,7.863584054633975,6108,Rodrigo Bentancur
season,Sub,23,1,18,1016,1.622593866661191,1,0.5037150774151087,8,2023,Tottenham,7,0,1,1.622593866661191,8.576564118266106,7.389497200027108,6108,Rodrigo Bentancur
season,MC,18,5,15,1516,2.4369436921551824,2,0.6443385947495699,11,2022,Tottenham,8,0,5,2.4369436921551824,8.615036329254508,6.708776051178575,6108,Rodrigo Bentancur
season,Sub,17,0,14,1376,0.5784619925543666,4,3.092965390533209,15,2021,Tottenham,5,0,0,0.5784619925543666,12.166082246229053,10.826841033995152,6108,Rodrigo Bentancur
season,MC,19,0,8,1164,0.49625380616635084,2,0.8821825888007879,11,2021,Juventus,1,0,0,0.49625380616635084,6.5250401850789785,5.512392750009894,6108,Rodrigo Bentancur
season,Sub,33,0,15,2340,0.5898599913343787,4,2.6785088181495667,29,2020,Juventus,6,1,0,0.5898599913343787,17.913821326568723,16.252492615953088,6108,Rodrigo Bentancur
season,Sub,30,0,16,2198,0.6492001842707396,7,3.6749753039330244,44,2019,Juventus,9,0,0,0.6492001842707396,11.604014739394188,10.132165744900703,6108,Rodrigo Bentancur
season,Sub,31,2,20,1983,1.7976440722122788,3,2.1890371926128864,24,2018,Juventus,7,1,2,1.7976440722122788,9.12878355383873,6.2815380319952965,6108,Rodrigo Bentancur
season,Sub,20,0,5,544,0.11964079923927784,0,0.31501229852437973,8,2017,Juventus,0,0,0,0.11964079923927784,3.935785911977291,3.624919220805168,6108,Rodrigo Bentancur
