group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,2,0,1,2,0.08182850480079651,0,0,0,2024,Real Valladolid,0,0,0,0.08182850480079651,0,0,689,Kenedy
season,Sub,12,0,6,243,0.4864522498100996,1,0.5387211591005325,4,2022,Real Valladolid,3,0,0,0.4864522498100996,1.0084628565236926,0.1018276372924447,689,Kenedy
season,DML,1,0,1,59,0.05356460064649582,1,0.7482360005378723,2,2021,Chelsea,0,0,0,0.05356460064649582,0.5048699975013733,0.36315199732780457,689,Kenedy
season,Sub,28,4,37,1494,2.0004906794056296,3,3.70757707208395,18,2020,Granada,3,0,4,2.0004906794056296,4.9272839510813355,1.6200024336576462,689,Kenedy
season,Sub,19,1,14,551,0.9432266149669886,3,2.0048484914004803,10,2019,Getafe,2,0,1,0.9432266149669886,5.201807519420981,2.9135948941111565,689,Kenedy
season,ML,25,1,31,1347,2.407705088146031,1,0.8153685946017504,11,2018,Newcastle United,1,0,1,1.646536116488278,4.687828887254,2.716439800336957,689,Kenedy
season,ML,13,2,23,1039,2.4043939393013716,2,1.815445363521576,13,2017,Newcastle United,1,0,2,2.4043939393013716,4.301871979609132,0.9611966889351606,689,Kenedy
season,ML,1,0,3,78,0.15763099491596222,0,0.0422700010240078,1,2016,Chelsea,0,0,0,0.15763099491596222,0.17793500423431396,0,689,Kenedy
season,Sub,1,0,0,13,0,0,0,0,2016,Watford,0,0,0,0,0,0,689,Kenedy
season,Sub,14,1,13,544,0.32068589609116316,0,0.5036235116422176,6,2015,Chelsea,0,0,1,0.32068589609116316,2.9553769063204527,2.2893614917993546,689,Kenedy
