group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,FW,16,3,9,723,2.9830773063004017,0,0.5832782126963139,4,2020,Sheffield United,1,0,1,1.4607392735779285,2.650699596852064,0.6648954264819622,7712,Billy Sharp
season,Sub,25,3,16,1045,4.138953751884401,2,3.0103288423269987,15,2019,Sheffield United,1,1,3,4.138953751884401,5.812584816478193,1.0371485203504562,7712,Billy Sharp
