id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,team,season,league
1235,Ante Budimir,30,1628,11,9.928606324829161,0,0.7743711899966002,46,9,3,0,F S,Osasuna,11,9.928606324829161,9.380053706467152,0.9583336962386966,Osasuna,2020,La_liga
5093,Roberto Torres,35,1869,7,6.141626265831292,1,2.213894747197628,48,20,0,0,F M S,Osasuna,3,2.42523589450866,5.592688678763807,2.778164256364107,Osasuna,2020,La_liga
1672,Jonathan Calleri,25,1560,5,5.4509268049150705,2,0.7859487868845463,48,10,4,0,F S,Osasuna,5,5.4509268049150705,7.066380508244038,2.000843208283186,Osasuna,2020,La_liga
2183,Rubén García,37,2762,3,2.551163187250495,5,5.708181561902165,30,53,2,0,D F M S,Osasuna,2,1.8078860845416784,9.072718435898423,5.4393575275316834,Osasuna,2020,La_liga
5037,Darko Brasanac,16,902,2,0.9188610026612878,0,0.1515476992353797,8,5,4,0,M S,Osasuna,2,0.9188610026612878,3.6746929148212075,2.6042872071266174,Osasuna,2020,La_liga
5140,Kike Barja,33,1438,2,2.1514246743172407,3,2.300778618082404,22,16,2,0,F M S,Osasuna,2,2.1514246743172407,5.852036414667964,1.8605230059474707,Osasuna,2020,La_liga
7857,Jon Moncayola,36,2660,2,1.1706228195689619,0,1.0245187943801284,38,17,5,1,M S,Osasuna,2,1.1706228195689619,5.869026073254645,4.472820673137903,Osasuna,2020,La_liga
1884,Facundo Roncaglia,17,1238,1,0.43072700779885054,1,0.5459755100309849,13,5,1,1,D S,Osasuna,1,0.43072700779885054,2.6793362386524677,1.880412494763732,Osasuna,2020,La_liga
2305,Adrián,17,468,1,1.4371745809912682,1,0.14459360018372536,10,4,0,0,F S,Osasuna,1,1.4371745809912682,1.8956271018832922,0.5833753105252981,Osasuna,2020,La_liga
5090,David García,35,3150,1,1.575081218034029,0,0.5677853990346193,13,5,8,0,D,Osasuna,1,1.575081218034029,2.975673785433173,2.8912922758609056,Osasuna,2020,La_liga
8263,Javi Martínez,13,470,1,0.7709705904126167,1,0.3842144925147295,3,6,1,0,F M S,Osasuna,1,0.7709705904126167,1.596793687902391,0.5333012035116553,Osasuna,2020,La_liga
2188,Rubén Martínez,3,187,0,0,0,0,0,0,0,1,GK,Osasuna,0,0,0.12295900285243988,0.12295900285243988,Osasuna,2020,La_liga
2216,Jony,22,869,0,0.6392535921186209,2,2.6213381104171276,10,19,0,0,F M S,Osasuna,0,0.6392535921186209,3.748573111370206,2.312676712870598,Osasuna,2020,La_liga
4130,Raúl Navas,2,169,0,0,0,0.014720099978148937,0,1,0,0,D,Osasuna,0,0,0.3662451086565852,0.3515250086784363,Osasuna,2020,La_liga
5128,Oier,32,2097,0,1.0907562021166086,2,2.011466802097857,16,15,9,0,M S,Osasuna,0,1.0907562021166086,4.405683446675539,2.2502286173403263,Osasuna,2020,La_liga
5141,Unai García,17,1246,0,0.3543995078653097,0,0.44417319260537624,5,3,3,0,D S,Osasuna,0,0.3543995078653097,2.546972882002592,2.139007586054504,Osasuna,2020,La_liga
5159,Marc Cardona,3,46,0,0.25784799456596375,0,0,1,0,0,0,S,Osasuna,0,0.25784799456596375,0.25784799456596375,0,Osasuna,2020,La_liga
5162,Nacho Vidal,34,2338,0,0.708068092353642,0,1.6080624759197235,10,12,10,0,D M S,Osasuna,0,0.708068092353642,4.944206807762384,3.7196756657212973,Osasuna,2020,La_liga
5172,Juan Pérez,3,270,0,0,0,0,0,0,0,0,GK,Osasuna,0,0,0.04802539944648743,0.04802539944648743,Osasuna,2020,La_liga
6243,Jonás Ramalho,5,302,0,0,0,0.023249100893735886,0,1,0,0,D S,Osasuna,0,0,1.2678481843322515,1.244599213823676,Osasuna,2020,La_liga
6955,Ezequiel Ávila,8,195,0,0.3832723069936037,0,0,8,0,0,0,F M S,Osasuna,0,0.3832723069936037,0.44946120120584965,0.06618919968605042,Osasuna,2020,La_liga
7050,Lucas Torró,25,1535,0,1.6275924975052476,1,0.33477480709552765,17,6,4,0,M S,Osasuna,0,1.6275924975052476,6.100066581740975,4.935089323669672,Osasuna,2020,La_liga
7349,Enric Gallego,22,793,0,2.170097092166543,2,0.5562379052862525,14,7,2,0,F S,Osasuna,0,2.170097092166543,2.4648423939943314,0.45078760106116533,Osasuna,2020,La_liga
7605,Manuel Sánchez,16,974,0,0.14761249721050262,4,1.5764733068645,3,14,4,0,D S,Osasuna,0,0.14761249721050262,2.7068526931107044,2.0124970953911543,Osasuna,2020,La_liga
7856,Aridane Hernández,24,2026,0,0.07566679734736681,0,0.35673670563846827,2,5,3,1,D,Osasuna,0,0.07566679734736681,1.6474757241085172,1.385648723691702,Osasuna,2020,La_liga
7859,Sergio Herrera,33,2958,0,0,0,0.12017499655485153,0,1,2,0,GK S,Osasuna,0,0,2.542408585548401,2.4222335889935493,Osasuna,2020,La_liga
8131,Iñigo Pérez,22,1359,0,0.23964699916541576,0,1.0919824773445725,8,14,2,1,D M S,Osasuna,0,0.23964699916541576,3.6318066772073507,3.036819387227297,Osasuna,2020,La_liga
8744,Juan Cruz,26,1972,0,0.0412340983748436,0,0.3321196502074599,1,11,4,0,D S,Osasuna,0,0.0412340983748436,2.519699851050973,2.211903888732195,Osasuna,2020,La_liga
