id,isResult,h,a,goals,xG,datetime,forecast,season,league
8575,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'h': '1', 'a': '2'}","{'h': '1.92396', 'a': '0.432943'}",2017-08-11 18:00:00,"{'w': '0.8011', 'd': '0.1487', 'l': '0.0502'}",2017,Ligue_1
8576,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '2'}","{'h': '0.712298', 'a': '1.53095'}",2017-08-11 19:45:00,"{'w': '0.1509', 'd': '0.25', 'l': '0.5991'}",2017,Ligue_1
8577,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '0', 'a': '1'}","{'h': '1.29602', 'a': '1.91985'}",2017-08-12 16:00:00,"{'w': '0.1903', 'd': '0.2593', 'l': '0.5504'}",2017,Ligue_1
8578,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '2'}","{'h': '0.705642', 'a': '1.47376'}",2017-08-12 19:00:00,"{'w': '0.1559', 'd': '0.2684', 'l': '0.5757'}",2017,Ligue_1
8579,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '2', 'a': '0'}","{'h': '2.14545', 'a': '0.525091'}",2017-08-12 19:00:00,"{'w': '0.8508', 'd': '0.1256', 'l': '0.0236'}",2017,Ligue_1
8580,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '0', 'a': '1'}","{'h': '0.75531', 'a': '1.14769'}",2017-08-12 19:00:00,"{'w': '0.2082', 'd': '0.3145', 'l': '0.4773'}",2017,Ligue_1
8581,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '0'}","{'h': '1.72539', 'a': '0.790815'}",2017-08-12 19:00:00,"{'w': '0.6472', 'd': '0.2275', 'l': '0.1253'}",2017,Ligue_1
8582,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '3', 'a': '0'}","{'h': '3.20079', 'a': '1.11214'}",2017-08-13 14:00:00,"{'w': '0.8384', 'd': '0.1114', 'l': '0.0502'}",2017,Ligue_1
8583,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '1', 'a': '4'}","{'h': '1.15256', 'a': '1.82196'}",2017-08-13 16:00:00,"{'w': '0.2071', 'd': '0.2454', 'l': '0.5475'}",2017,Ligue_1
8584,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '0', 'a': '3'}","{'h': '0.0609477', 'a': '2.51121'}",2017-08-13 20:00:00,"{'w': '0.0022', 'd': '0.0529', 'l': '0.9449'}",2017,Ligue_1
8588,True,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '0', 'a': '1'}","{'h': '0.799504', 'a': '1.93555'}",2017-08-18 19:45:00,"{'w': '0.0786', 'd': '0.2264', 'l': '0.695'}",2017,Ligue_1
8586,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '3', 'a': '3'}","{'h': '0.933014', 'a': '0.924278'}",2017-08-19 16:00:00,"{'w': '0.3388', 'd': '0.3529', 'l': '0.3083'}",2017,Ligue_1
8589,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '1', 'a': '1'}","{'h': '1.91128', 'a': '0.639177'}",2017-08-19 19:00:00,"{'w': '0.7336', 'd': '0.1911', 'l': '0.0753'}",2017,Ligue_1
8590,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '2', 'a': '0'}","{'h': '1.41445', 'a': '0.455777'}",2017-08-19 19:00:00,"{'w': '0.6634', 'd': '0.2446', 'l': '0.092'}",2017,Ligue_1
8592,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '2', 'a': '2'}","{'h': '1.33398', 'a': '1.21134'}",2017-08-19 19:00:00,"{'w': '0.3631', 'd': '0.3259', 'l': '0.311'}",2017,Ligue_1
8593,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '3', 'a': '0'}","{'h': '3.17624', 'a': '1.06947'}",2017-08-19 19:00:00,"{'w': '0.8507', 'd': '0.1019', 'l': '0.0474'}",2017,Ligue_1
8594,True,"{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '0', 'a': '1'}","{'h': '0.724295', 'a': '0.565923'}",2017-08-19 19:00:00,"{'w': '0.3652', 'd': '0.3937', 'l': '0.2411'}",2017,Ligue_1
8585,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '0', 'a': '2'}","{'h': '0.511679', 'a': '1.82943'}",2017-08-20 14:00:00,"{'w': '0.0506', 'd': '0.1697', 'l': '0.7797'}",2017,Ligue_1
8587,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '1.10475', 'a': '0.773691'}",2017-08-20 16:00:00,"{'w': '0.4323', 'd': '0.3203', 'l': '0.2474'}",2017,Ligue_1
8591,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '6', 'a': '2'}","{'h': '3.19678', 'a': '0.338766'}",2017-08-20 20:00:00,"{'w': '0.951', 'd': '0.0411', 'l': '0.0079'}",2017,Ligue_1
8602,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '3', 'a': '0'}","{'h': '2.36555', 'a': '0.621197'}",2017-08-25 19:45:00,"{'w': '0.8461', 'd': '0.1165', 'l': '0.0374'}",2017,Ligue_1
8601,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '0'}","{'h': '0.318881', 'a': '0.806351'}",2017-08-26 16:15:00,"{'w': '0.1275', 'd': '0.407', 'l': '0.4655'}",2017,Ligue_1
8595,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '3', 'a': '0'}","{'h': '1.3292', 'a': '0.247748'}",2017-08-26 19:00:00,"{'w': '0.7453', 'd': '0.2155', 'l': '0.0392'}",2017,Ligue_1
8597,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'h': '2', 'a': '1'}","{'h': '2.76641', 'a': '0.566642'}",2017-08-26 19:00:00,"{'w': '0.8859', 'd': '0.0874', 'l': '0.0267'}",2017,Ligue_1
8598,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '1', 'a': '0'}","{'h': '1.71638', 'a': '0.834878'}",2017-08-26 19:00:00,"{'w': '0.5903', 'd': '0.2591', 'l': '0.1506'}",2017,Ligue_1
8599,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '1'}","{'h': '1.25732', 'a': '1.55187'}",2017-08-26 19:00:00,"{'w': '0.2398', 'd': '0.337', 'l': '0.4232'}",2017,Ligue_1
8603,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '3', 'a': '2'}","{'h': '2.39664', 'a': '0.942755'}",2017-08-26 19:00:00,"{'w': '0.7749', 'd': '0.1541', 'l': '0.071'}",2017,Ligue_1
8600,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '2', 'a': '0'}","{'h': '1.86165', 'a': '0.566048'}",2017-08-27 14:00:00,"{'w': '0.752', 'd': '0.1812', 'l': '0.0668'}",2017,Ligue_1
8596,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '1', 'a': '1'}","{'h': '0.861506', 'a': '0.846538'}",2017-08-27 16:00:00,"{'w': '0.3351', 'd': '0.3383', 'l': '0.3266'}",2017,Ligue_1
8604,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '6', 'a': '1'}","{'h': '4.53179', 'a': '1.41561'}",2017-08-27 20:00:00,"{'w': '0.9446', 'd': '0.0425', 'l': '0.0129'}",2017,Ligue_1
8606,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '0', 'a': '0'}","{'h': '0.352346', 'a': '0.936419'}",2017-09-08 18:00:00,"{'w': '0.1291', 'd': '0.3626', 'l': '0.5083'}",2017,Ligue_1
8614,True,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '5'}","{'h': '1.20793', 'a': '4.87729'}",2017-09-08 19:45:00,"{'w': '0.0069', 'd': '0.0259', 'l': '0.9672'}",2017,Ligue_1
8609,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '4', 'a': '0'}","{'h': '2.94979', 'a': '0.881798'}",2017-09-09 16:00:00,"{'w': '0.8732', 'd': '0.0961', 'l': '0.0307'}",2017,Ligue_1
8605,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '2', 'a': '1'}","{'h': '1.67506', 'a': '0.51478'}",2017-09-09 19:00:00,"{'w': '0.7269', 'd': '0.2079', 'l': '0.0652'}",2017,Ligue_1
8611,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '0', 'a': '1'}","{'h': '0.599748', 'a': '0.293267'}",2017-09-09 19:00:00,"{'w': '0.3864', 'd': '0.4693', 'l': '0.1443'}",2017,Ligue_1
8612,True,"{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '0'}","{'h': '0.737279', 'a': '0.204017'}",2017-09-09 19:00:00,"{'w': '0.4835', 'd': '0.4259', 'l': '0.0906'}",2017,Ligue_1
8613,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '0', 'a': '1'}","{'h': '0.411604', 'a': '0.591683'}",2017-09-09 19:00:00,"{'w': '0.2098', 'd': '0.4593', 'l': '0.3309'}",2017,Ligue_1
8610,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '0.68122', 'a': '2.04494'}",2017-09-10 14:00:00,"{'w': '0.0682', 'd': '0.1856', 'l': '0.7462'}",2017,Ligue_1
8607,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '2', 'a': '1'}","{'h': '0.762372', 'a': '0.834402'}",2017-09-10 16:00:00,"{'w': '0.3', 'd': '0.3572', 'l': '0.3428'}",2017,Ligue_1
8608,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '3'}","{'h': '1.72708', 'a': '2.1507'}",2017-09-10 20:00:00,"{'w': '0.2733', 'd': '0.2542', 'l': '0.4725'}",2017,Ligue_1
8615,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '0', 'a': '1'}","{'h': '0.909141', 'a': '0.733308'}",2017-09-15 19:45:00,"{'w': '0.373', 'd': '0.3569', 'l': '0.2701'}",2017,Ligue_1
8622,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '3', 'a': '0'}","{'h': '2.74933', 'a': '1.25366'}",2017-09-16 16:00:00,"{'w': '0.7723', 'd': '0.1623', 'l': '0.0654'}",2017,Ligue_1
8617,True,"{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '0', 'a': '1'}","{'h': '0.64374', 'a': '1.20725'}",2017-09-16 19:00:00,"{'w': '0.1528', 'd': '0.3202', 'l': '0.527'}",2017,Ligue_1
8620,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '0', 'a': '1'}","{'h': '1.84763', 'a': '1.73247'}",2017-09-16 19:00:00,"{'w': '0.3836', 'd': '0.2621', 'l': '0.3543'}",2017,Ligue_1
8621,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '1', 'a': '0'}","{'h': '1.49258', 'a': '0.376469'}",2017-09-16 19:00:00,"{'w': '0.6894', 'd': '0.2331', 'l': '0.0775'}",2017,Ligue_1
8623,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '1', 'a': '0'}","{'h': '0.464665', 'a': '0.277685'}",2017-09-16 19:00:00,"{'w': '0.3094', 'd': '0.5314', 'l': '0.1592'}",2017,Ligue_1
8618,True,"{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '0', 'a': '2'}","{'h': '0.712071', 'a': '1.44127'}",2017-09-17 14:00:00,"{'w': '0.1539', 'd': '0.2938', 'l': '0.5523'}",2017,Ligue_1
8616,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '1'}","{'h': '0.88774', 'a': '0.590921'}",2017-09-17 16:00:00,"{'w': '0.3969', 'd': '0.3741', 'l': '0.229'}",2017,Ligue_1
8619,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '0', 'a': '1'}","{'h': '1.99822', 'a': '1.60019'}",2017-09-17 16:00:00,"{'w': '0.4752', 'd': '0.2577', 'l': '0.2671'}",2017,Ligue_1
8624,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '2', 'a': '0'}","{'h': '1.77327', 'a': '0.928593'}",2017-09-17 20:00:00,"{'w': '0.6131', 'd': '0.2455', 'l': '0.1414'}",2017,Ligue_1
8632,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '2'}","{'h': '1.75619', 'a': '1.67713'}",2017-09-22 18:00:00,"{'w': '0.3759', 'd': '0.2786', 'l': '0.3455'}",2017,Ligue_1
8627,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '0', 'a': '4'}","{'h': '1.03899', 'a': '2.53149'}",2017-09-22 19:45:00,"{'w': '0.0663', 'd': '0.1551', 'l': '0.7786'}",2017,Ligue_1
8631,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '0', 'a': '0'}","{'h': '0.156853', 'a': '0.664671'}",2017-09-23 16:00:00,"{'w': '0.0806', 'd': '0.4774', 'l': '0.442'}",2017,Ligue_1
8625,True,"{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'h': '3', 'a': '1'}","{'h': '3.22208', 'a': '1.17579'}",2017-09-23 19:00:00,"{'w': '0.8503', 'd': '0.1099', 'l': '0.0398'}",2017,Ligue_1
8626,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '1', 'a': '0'}","{'h': '1.76038', 'a': '0.0263448'}",2017-09-23 19:00:00,"{'w': '0.9104', 'd': '0.0882', 'l': '0.0014'}",2017,Ligue_1
8629,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'h': '3', 'a': '3'}","{'h': '3.5055', 'a': '1.68516'}",2017-09-23 19:00:00,"{'w': '0.7917', 'd': '0.1349', 'l': '0.0734'}",2017,Ligue_1
8630,True,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'h': '0', 'a': '1'}","{'h': '1.06447', 'a': '0.628796'}",2017-09-23 19:00:00,"{'w': '0.4705', 'd': '0.3385', 'l': '0.191'}",2017,Ligue_1
8633,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '2'}","{'h': '2.00978', 'a': '1.41106'}",2017-09-24 14:00:00,"{'w': '0.5405', 'd': '0.2749', 'l': '0.1846'}",2017,Ligue_1
8634,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '2'}","{'h': '1.38859', 'a': '0.572934'}",2017-09-24 16:00:00,"{'w': '0.5861', 'd': '0.2755', 'l': '0.1384'}",2017,Ligue_1
8628,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '0'}","{'h': '3.19464', 'a': '0.5552'}",2017-09-24 20:00:00,"{'w': '0.9145', 'd': '0.0669', 'l': '0.0186'}",2017,Ligue_1
8641,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '1'}","{'h': '0.939163', 'a': '0.948064'}",2017-09-29 19:45:00,"{'w': '0.345', 'd': '0.3465', 'l': '0.3085'}",2017,Ligue_1
8644,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '176', 'title': 'Bordeaux', 'short_title': 'BOR'}","{'h': '6', 'a': '2'}","{'h': '2.40637', 'a': '2.19609'}",2017-09-30 16:00:00,"{'w': '0.4255', 'd': '0.2484', 'l': '0.3261'}",2017,Ligue_1
8637,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '1', 'a': '1'}","{'h': '1.55525', 'a': '0.668952'}",2017-09-30 19:00:00,"{'w': '0.6181', 'd': '0.2748', 'l': '0.1071'}",2017,Ligue_1
8638,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'h': '0', 'a': '1'}","{'h': '0.698792', 'a': '1.40792'}",2017-09-30 19:00:00,"{'w': '0.1547', 'd': '0.2827', 'l': '0.5626'}",2017,Ligue_1
8640,True,"{'id': '169', 'title': 'Guingamp', 'short_title': 'GUI'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '1'}","{'h': '0.952285', 'a': '0.569784'}",2017-09-30 19:00:00,"{'w': '0.4552', 'd': '0.3603', 'l': '0.1845'}",2017,Ligue_1
8642,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '1', 'a': '0'}","{'h': '2.21251', 'a': '1.3633'}",2017-09-30 19:00:00,"{'w': '0.5883', 'd': '0.2395', 'l': '0.1722'}",2017,Ligue_1
8639,True,"{'id': '172', 'title': 'Troyes', 'short_title': 'TRO'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '2', 'a': '1'}","{'h': '0.806682', 'a': '1.28401'}",2017-10-01 14:00:00,"{'w': '0.2075', 'd': '0.2989', 'l': '0.4936'}",2017,Ligue_1
8636,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '3', 'a': '3'}","{'h': '0.999606', 'a': '1.5737'}",2017-10-01 16:00:00,"{'w': '0.2083', 'd': '0.266', 'l': '0.5257'}",2017,Ligue_1
8643,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '2', 'a': '4'}","{'h': '2.67558', 'a': '2.56739'}",2017-10-01 20:00:00,"{'w': '0.4078', 'd': '0.2386', 'l': '0.3536'}",2017,Ligue_1
8649,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '3', 'a': '2'}","{'h': '1.79765', 'a': '1.86517'}",2017-10-13 19:45:00,"{'w': '0.3503', 'd': '0.2571', 'l': '0.3926'}",2017,Ligue_1
8652,True,"{'id': '181', 'title': 'Dijon', 'short_title': 'DJN'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '2'}","{'h': '0.704259', 'a': '2.55828'}",2017-10-14 16:00:00,"{'w': '0.0625', 'd': '0.1273', 'l': '0.8102'}",2017,Ligue_1
8645,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '3', 'a': '1'}","{'h': '2.33843', 'a': '0.33881'}",2017-10-14 19:00:00,"{'w': '0.9068', 'd': '0.0785', 'l': '0.0147'}",2017,Ligue_1
8647,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '224', 'title': 'Amiens', 'short_title': 'AMI'}","{'h': '1', 'a': '0'}","{'h': '1.46173', 'a': '0.240109'}",2017-10-14 19:00:00,"{'w': '0.7249', 'd': '0.2271', 'l': '0.048'}",2017,Ligue_1
8651,True,"{'id': '165', 'title': 'Caen', 'short_title': 'CAE'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '2'}","{'h': '1.31459', 'a': '2.02926'}",2017-10-14 19:00:00,"{'w': '0.2048', 'd': '0.2314', 'l': '0.5638'}",2017,Ligue_1
