id,isResult,side,h,a,goals,xG,datetime,forecast,result,team,season,league
1781,True,h,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '6', 'a': '2'}","{'h': '3.84325', 'a': '0.250977'}",2016-08-20 20:15:00,"{'w': 0.9555947337317164, 'd': 0.0370652861485815, 'l': 0.007327338104474032}",w,Barcelona,2016,La_liga
1797,True,a,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '0', 'a': '1'}","{'h': '0.625251', 'a': '2.33658'}",2016-08-28 22:15:00,"{'w': 0.08199236985351888, 'd': 0.15980422998929847, 'l': 0.758203370963471}",w,Barcelona,2016,La_liga
1804,True,h,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '1', 'a': '2'}","{'h': '1.352', 'a': '0.290172'}",2016-09-10 22:30:00,"{'w': 0.6445955111897698, 'd': 0.2772752290922312, 'l': 0.07812925969808647}",l,Barcelona,2016,La_liga
1810,True,a,"{'id': '159', 'title': 'Leganes', 'short_title': 'LEG'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '1', 'a': '5'}","{'h': '1.18104', 'a': '2.94825'}",2016-09-17 15:00:00,"{'w': 0.12250246050437827, 'd': 0.14453046418564247, 'l': 0.7329665335900297}",w,Barcelona,2016,La_liga
1825,True,h,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '1', 'a': '1'}","{'h': '1.32384', 'a': '0.295787'}",2016-09-22 00:00:00,"{'w': 0.6349228351560301, 'd': 0.28342075765686797, 'l': 0.08165640717219427}",d,Barcelona,2016,La_liga
1831,True,a,"{'id': '149', 'title': 'Sporting Gijon', 'short_title': 'GIJ'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '0', 'a': '5'}","{'h': '0.631314', 'a': '3.6662'}",2016-09-24 18:15:00,"{'w': 0.029847246469877572, 'd': 0.06873175764942727, 'l': 0.9014136599490745}",w,Barcelona,2016,La_liga
1848,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '4', 'a': '3'}","{'h': '1.53201', 'a': '2.27848'}",2016-10-02 22:45:00,"{'w': 0.25564917893482847, 'd': 0.19958513304474979, 'l': 0.5447656667909463}",l,Barcelona,2016,La_liga
1851,True,h,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '139', 'title': 'Deportivo La Coruna', 'short_title': 'DEP'}","{'h': '4', 'a': '0'}","{'h': '4.85964', 'a': '0.278286'}",2016-10-15 18:15:00,"{'w': 0.9795039211391736, 'd': 0.016931195001241534, 'l': 0.003397038774274361}",w,Barcelona,2016,La_liga
1861,True,a,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '2', 'a': '3'}","{'h': '0.839578', 'a': '2.05021'}",2016-10-22 18:15:00,"{'w': 0.14390837674971987, 'd': 0.20123138017510744, 'l': 0.6548602377159497}",w,Barcelona,2016,La_liga
3312,True,h,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '155', 'title': 'Granada', 'short_title': 'GRA'}","{'h': '1', 'a': '0'}","{'h': '1.75167', 'a': '0.0445853'}",2016-10-29 22:45:00,"{'w': 0.8130057026611378, 'd': 0.1791323187317723, 'l': 0.007861977939476792}",w,Barcelona,2016,La_liga
