group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,MC,35,4,40,3021,3.7209608871489763,5,8.159449681639671,63,2025,Arsenal,3,0,4,3.7209608871489763,18.039001800119877,12.504962483420968,5553,Declan Rice
season,MC,35,4,48,2848,3.6269928105175495,7,9.060594327747822,59,2024,Arsenal,5,1,4,3.6269928105175495,17.24022226035595,10.361034391447902,5553,Declan Rice
season,MC,38,7,58,3256,3.186093623749912,8,5.895036246627569,47,2023,Arsenal,5,0,7,3.186093623749912,19.678100544027984,16.131323732435703,5553,Declan Rice
season,DMC,37,4,36,3268,2.2349475855007768,1,2.33805207721889,36,2022,West Ham,5,0,4,1.4737785691395402,10.850467165000737,8.603918568231165,5553,Declan Rice
season,DMC,36,1,26,3175,1.0442513916641474,4,1.5558669045567513,23,2021,West Ham,8,0,1,1.0442513916641474,15.582119937054813,14.247515995055437,5553,Declan Rice
season,DMC,32,2,28,2880,3.191765470430255,1,1.9789338074624538,23,2020,West Ham,2,0,1,1.669427564367652,10.661635948345065,9.188757190480828,5553,Declan Rice
season,DMC,38,1,31,3420,1.2663896903395653,3,1.3063043979927897,22,2019,West Ham,6,0,1,1.2663896903395653,8.693384418264031,7.636570465750992,5553,Declan Rice
season,DMC,34,2,22,3009,1.2335703996941447,0,0.6429658159613609,9,2018,West Ham,4,0,2,1.2335703996941447,8.087484509684145,7.640720290131867,5553,Declan Rice
season,Sub,26,0,5,1419,0.23392690531909466,0,0.09077319875359535,2,2017,West Ham,1,0,0,0.23392690531909466,1.2380961067974567,1.034030707553029,5553,Declan Rice
season,Sub,1,0,0,1,0,0,0,0,2016,West Ham,0,0,0,0,0.0773535966873169,0.0773535966873169,5553,Declan Rice
