id,isResult,h,a,goals,xG,datetime,forecast,season,league
5147,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '4', 'a': '2'}","{'h': '1.05537', 'a': '1.86017'}",2014-09-29 18:00:00,"{'w': '0.1623', 'd': '0.2402', 'l': '0.5975'}",2014,Serie_A
5148,True,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '4'}","{'h': '1.5751', 'a': '2.43959'}",2014-09-29 20:00:00,"{'w': '0.1751', 'd': '0.2274', 'l': '0.5975'}",2014,Serie_A
5069,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '0.962968', 'a': '2.01475'}",2014-10-04 17:00:00,"{'w': '0.1371', 'd': '0.2139', 'l': '0.649'}",2014,Serie_A
5070,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '2', 'a': '0'}","{'h': '1.60095', 'a': '0.552252'}",2014-10-04 19:45:00,"{'w': '0.6499', 'd': '0.2372', 'l': '0.1129'}",2014,Serie_A
5071,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '0'}","{'h': '1.99387', 'a': '0.319965'}",2014-10-05 11:30:00,"{'w': '0.8061', 'd': '0.1527', 'l': '0.0412'}",2014,Serie_A
5072,True,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.20463', 'a': '1.77324'}",2014-10-05 14:00:00,"{'w': '0.1988', 'd': '0.2898', 'l': '0.5114'}",2014,Serie_A
5073,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '0'}","{'h': '1.31389', 'a': '0.586952'}",2014-10-05 14:00:00,"{'w': '0.5638', 'd': '0.2862', 'l': '0.15'}",2014,Serie_A
5074,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '1'}","{'h': '0.836953', 'a': '2.08506'}",2014-10-05 14:00:00,"{'w': '0.0956', 'd': '0.1804', 'l': '0.724'}",2014,Serie_A
5075,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '2'}","{'h': '1.60341', 'a': '1.67343'}",2014-10-05 14:00:00,"{'w': '0.3337', 'd': '0.2888', 'l': '0.3775'}",2014,Serie_A
5076,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '2'}","{'h': '3.04854', 'a': '1.76638'}",2014-10-05 17:00:00,"{'w': '0.6995', 'd': '0.1864', 'l': '0.1141'}",2014,Serie_A
5077,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '3', 'a': '0'}","{'h': '2.12016', 'a': '0.617229'}",2014-10-05 19:45:00,"{'w': '0.8143', 'd': '0.1363', 'l': '0.0494'}",2014,Serie_A
5078,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '3.28365', 'a': '0.414036'}",2014-10-05 19:45:00,"{'w': '0.952', 'd': '0.0401', 'l': '0.0079'}",2014,Serie_A
5079,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '3', 'a': '0'}","{'h': '1.39349', 'a': '0.324071'}",2014-10-18 17:00:00,"{'w': '0.7227', 'd': '0.221', 'l': '0.0563'}",2014,Serie_A
5080,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '0.761956', 'a': '1.94022'}",2014-10-18 19:45:00,"{'w': '0.0984', 'd': '0.2172', 'l': '0.6844'}",2014,Serie_A
5081,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.570608', 'a': '1.86'}",2014-10-19 11:30:00,"{'w': '0.0556', 'd': '0.165', 'l': '0.7794'}",2014,Serie_A
5082,True,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '1'}","{'h': '0.995603', 'a': '1.13078'}",2014-10-19 14:00:00,"{'w': '0.2605', 'd': '0.3381', 'l': '0.4014'}",2014,Serie_A
5083,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '3'}","{'h': '1.52745', 'a': '2.17899'}",2014-10-19 14:00:00,"{'w': '0.1966', 'd': '0.2463', 'l': '0.5571'}",2014,Serie_A
5084,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.37374', 'a': '0.306658'}",2014-10-19 14:00:00,"{'w': '0.6839', 'd': '0.2487', 'l': '0.0674'}",2014,Serie_A
5085,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '2'}","{'h': '1.51712', 'a': '2.72172'}",2014-10-19 14:00:00,"{'w': '0.0937', 'd': '0.1849', 'l': '0.7214'}",2014,Serie_A
5086,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.39322', 'a': '0.920075'}",2014-10-19 14:00:00,"{'w': '0.4748', 'd': '0.2827', 'l': '0.2425'}",2014,Serie_A
5087,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '2'}","{'h': '1.55031', 'a': '1.09733'}",2014-10-19 19:45:00,"{'w': '0.4835', 'd': '0.293', 'l': '0.2235'}",2014,Serie_A
5088,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.637598', 'a': '1.57434'}",2014-10-20 19:45:00,"{'w': '0.0905', 'd': '0.2326', 'l': '0.6769'}",2014,Serie_A
5089,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '4'}","{'h': '0.456529', 'a': '1.4998'}",2014-10-25 14:00:00,"{'w': '0.0766', 'd': '0.2255', 'l': '0.6979'}",2014,Serie_A
5090,True,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '3'}","{'h': '0.763954', 'a': '1.64283'}",2014-10-25 17:00:00,"{'w': '0.13', 'd': '0.2449', 'l': '0.6251'}",2014,Serie_A
5091,True,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '0'}","{'h': '1.22488', 'a': '1.23266'}",2014-10-25 19:45:00,"{'w': '0.3587', 'd': '0.304', 'l': '0.3373'}",2014,Serie_A
5092,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '0.888024', 'a': '0.513206'}",2014-10-26 14:00:00,"{'w': '0.4298', 'd': '0.3721', 'l': '0.1981'}",2014,Serie_A
5093,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '0'}","{'h': '1.59355', 'a': '0.1661'}",2014-10-26 14:00:00,"{'w': '0.7766', 'd': '0.1918', 'l': '0.0316'}",2014,Serie_A
5094,True,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.20366', 'a': '2.38033'}",2014-10-26 14:00:00,"{'w': '0.1047', 'd': '0.1878', 'l': '0.7075'}",2014,Serie_A
5095,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '6', 'a': '2'}","{'h': '4.61346', 'a': '0.796178'}",2014-10-26 17:00:00,"{'w': '0.9777', 'd': '0.0185', 'l': '0.0038'}",2014,Serie_A
5096,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '1.17164', 'a': '0.495408'}",2014-10-26 17:00:00,"{'w': '0.5808', 'd': '0.299', 'l': '0.1202'}",2014,Serie_A
5097,True,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.645724', 'a': '2.06734'}",2014-10-26 17:00:00,"{'w': '0.0634', 'd': '0.1635', 'l': '0.7731'}",2014,Serie_A
5098,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '0.857287', 'a': '0.359683'}",2014-10-26 19:45:00,"{'w': '0.4772', 'd': '0.3828', 'l': '0.14'}",2014,Serie_A
5099,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '1'}","{'h': '3.30543', 'a': '1.83984'}",2014-10-28 19:45:00,"{'w': '0.7067', 'd': '0.171', 'l': '0.1223'}",2014,Serie_A
5100,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.33422', 'a': '0.694268'}",2014-10-29 19:45:00,"{'w': '0.5419', 'd': '0.2892', 'l': '0.1689'}",2014,Serie_A
5101,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '0'}","{'h': '2.31775', 'a': '0.529139'}",2014-10-29 19:45:00,"{'w': '0.8348', 'd': '0.1246', 'l': '0.0406'}",2014,Serie_A
5102,True,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '0'}","{'h': '1.42598', 'a': '0.444825'}",2014-10-29 19:45:00,"{'w': '0.6485', 'd': '0.2508', 'l': '0.1007'}",2014,Serie_A
5103,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '0'}","{'h': '2.93622', 'a': '0.167116'}",2014-10-29 19:45:00,"{'w': '0.969', 'd': '0.0271', 'l': '0.0039'}",2014,Serie_A
