id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
375713,50,Goal,0.9569999694824218,0.54,0.4461030066013336,Yoane Wissa,h,5786,OpenPlay,2020,Head,13980,Lorient,Strasbourg,3,1,2020-08-23 13:00:00,Quentin Boisgard,Cross,Yoane Wissa
375716,68,SavedShot,0.8730000305175781,0.700999984741211,0.05410600081086159,Yoane Wissa,h,5786,OpenPlay,2020,RightFoot,13980,Lorient,Strasbourg,3,1,2020-08-23 13:00:00,Enzo Le Fée,Chipped,Yoane Wissa
376253,31,BlockedShot,0.909000015258789,0.69,0.04346080124378204,Yoane Wissa,a,5786,OpenPlay,2020,LeftFoot,13995,Saint-Etienne,Lorient,2,0,2020-08-30 13:00:00,Enzo Le Fée,Chipped,Yoane Wissa
376871,92,Goal,0.885,0.5,0.7600950002670288,Yoane Wissa,h,5786,Penalty,2020,RightFoot,14195,Lorient,Lens,2,3,2020-09-13 13:00:00,,Standard,Yoane Wissa
377961,24,MissedShots,0.855999984741211,0.5690000152587891,0.31103599071502686,Yoane Wissa,a,5786,OpenPlay,2020,LeftFoot,14211,Brest,Lorient,3,2,2020-09-20 13:00:00,Laurent Abergel,Pass,Yoane Wissa
377963,30,BlockedShot,0.8640000152587891,0.6630000305175782,0.05194929987192154,Yoane Wissa,a,5786,OpenPlay,2020,RightFoot,14211,Brest,Lorient,3,2,2020-09-20 13:00:00,Fabien Lemoine,Chipped,Yoane Wissa
379591,55,BlockedShot,0.91,0.580999984741211,0.1234470009803772,Yoane Wissa,h,5786,OpenPlay,2020,LeftFoot,14222,Lorient,Lyon,1,1,2020-09-27 15:00:00,Vincent Le Goff,Pass,Yoane Wissa
379595,62,Goal,0.8859999847412109,0.32799999237060545,0.05980309844017029,Yoane Wissa,h,5786,OpenPlay,2020,RightFoot,14222,Lorient,Lyon,1,1,2020-09-27 15:00:00,Pierre-Yves Hamel,Pass,Yoane Wissa
381937,40,MissedShots,0.7980000305175782,0.5320000076293945,0.03941920027136803,Yoane Wissa,a,5786,OpenPlay,2020,RightFoot,15823,Reims,Lorient,1,3,2020-10-17 15:00:00,,None,Yoane Wissa
381938,43,BlockedShot,0.830999984741211,0.5529999923706055,0.04703120142221451,Yoane Wissa,a,5786,FromCorner,2020,LeftFoot,15823,Reims,Lorient,1,3,2020-10-17 15:00:00,,None,Yoane Wissa
381945,60,SavedShot,0.7869999694824219,0.634000015258789,0.030156100168824196,Yoane Wissa,a,5786,FromCorner,2020,LeftFoot,15823,Reims,Lorient,1,3,2020-10-17 15:00:00,,Rebound,Yoane Wissa
381947,64,Goal,0.885,0.5,0.7600950002670288,Yoane Wissa,a,5786,Penalty,2020,RightFoot,15823,Reims,Lorient,1,3,2020-10-17 15:00:00,,Standard,Yoane Wissa
381952,82,MissedShots,0.8,0.605,0.05463029816746712,Yoane Wissa,a,5786,OpenPlay,2020,RightFoot,15823,Reims,Lorient,1,3,2020-10-17 15:00:00,Andrew Gravillon,Pass,Yoane Wissa
383358,9,SavedShot,0.785,0.7080000305175781,0.014844999648630619,Yoane Wissa,h,5786,FromCorner,2020,RightFoot,15835,Lorient,Marseille,0,1,2020-10-24 15:00:00,Quentin Boisgard,TakeOn,Yoane Wissa
383374,64,MissedShots,0.9069999694824219,0.5359999847412109,0.4399789869785309,Yoane Wissa,h,5786,OpenPlay,2020,LeftFoot,15835,Lorient,Marseille,0,1,2020-10-24 15:00:00,,Rebound,Yoane Wissa
383381,87,MissedShots,0.8830000305175781,0.40599998474121096,0.017131799831986427,Yoane Wissa,h,5786,OpenPlay,2020,Head,15835,Lorient,Marseille,0,1,2020-10-24 15:00:00,Jonathan Delaplace,Aerial,Yoane Wissa
385069,5,BlockedShot,0.7319999694824219,0.6959999847412109,0.009079210460186005,Yoane Wissa,a,5786,OpenPlay,2020,RightFoot,15837,Dijon,Lorient,0,0,2020-11-01 14:00:00,Terem Igobor Moffi,TakeOn,Yoane Wissa
385077,53,MissedShots,0.8830000305175781,0.5329999923706055,0.05619959905743599,Yoane Wissa,a,5786,OpenPlay,2020,Head,15837,Dijon,Lorient,0,0,2020-11-01 14:00:00,Armand Lauriente,Cross,Yoane Wissa
385078,56,ShotOnPost,0.885,0.5,0.7600950002670288,Yoane Wissa,a,5786,Penalty,2020,RightFoot,15837,Dijon,Lorient,0,0,2020-11-01 14:00:00,,Standard,Yoane Wissa
