id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
529760,79,ShotOnPost,0.825,0.509000015258789,0.06400494277477264,Lewis Miley,a,11386,OpenPlay,2022,RightFoot,18575,Chelsea,Newcastle United,1,1,2023-05-28 15:30:00,,Dispossessed,Lewis Miley
549739,16,BlockedShot,0.8530000305175781,0.4,0.023868456482887268,Lewis Miley,h,11386,SetPiece,2023,RightFoot,22021,Newcastle United,Chelsea,4,1,2023-11-25 15:00:00,Jamaal Lascelles,Aerial,Lewis Miley
551429,77,BlockedShot,0.92,0.4540000152587891,0.15099327266216278,Lewis Miley,h,11386,OpenPlay,2023,LeftFoot,22032,Newcastle United,Manchester United,1,0,2023-12-02 20:00:00,Miguel Almirón,Rebound,Lewis Miley
552432,57,MissedShots,0.7719999694824219,0.4929999923706055,0.030112847685813904,Lewis Miley,a,11386,OpenPlay,2023,RightFoot,22037,Everton,Newcastle United,3,0,2023-12-07 19:30:00,Anthony Gordon,Pass,Lewis Miley
552440,81,BlockedShot,0.88,0.4,0.06342493742704391,Lewis Miley,a,11386,OpenPlay,2023,RightFoot,22037,Everton,Newcastle United,3,0,2023-12-07 19:30:00,,None,Lewis Miley
554320,51,SavedShot,0.7880000305175782,0.5209999847412109,0.03942013159394264,Lewis Miley,h,11386,OpenPlay,2023,LeftFoot,22062,Newcastle United,Fulham,3,0,2023-12-16 15:00:00,Sean Longstaff,Pass,Lewis Miley
554322,56,Goal,0.9259999847412109,0.3679999923706055,0.34370121359825134,Lewis Miley,h,11386,OpenPlay,2023,RightFoot,22062,Newcastle United,Fulham,3,0,2023-12-16 15:00:00,Bruno Guimarães,BallTouch,Lewis Miley
556217,13,BlockedShot,0.8969999694824219,0.534000015258789,0.13063931465148926,Lewis Miley,a,11386,OpenPlay,2023,LeftFoot,22069,Luton,Newcastle United,1,0,2023-12-23 15:00:00,Sean Longstaff,Pass,Lewis Miley
556464,34,BlockedShot,0.8480000305175781,0.34,0.05684704706072807,Lewis Miley,h,11386,OpenPlay,2023,LeftFoot,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,Bruno Guimarães,Pass,Lewis Miley
556465,34,SavedShot,0.879000015258789,0.44099998474121094,0.03310475870966911,Lewis Miley,h,11386,OpenPlay,2023,Head,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,Alexander Isak,Chipped,Lewis Miley
556475,56,BlockedShot,0.899000015258789,0.3679999923706055,0.074535071849823,Lewis Miley,h,11386,OpenPlay,2023,RightFoot,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,Kieran Trippier,TakeOn,Lewis Miley
556480,68,MissedShots,0.8209999847412109,0.39099998474121095,0.03170916065573692,Lewis Miley,h,11386,OpenPlay,2023,RightFoot,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,,None,Lewis Miley
556485,72,MissedShots,0.884000015258789,0.41400001525878904,0.06197384372353554,Lewis Miley,h,11386,OpenPlay,2023,RightFoot,22083,Newcastle United,Nottingham Forest,1,3,2023-12-26 12:30:00,,None,Lewis Miley
557213,7,BlockedShot,0.8859999847412109,0.34,0.07657203823328018,Lewis Miley,a,11386,OpenPlay,2023,RightFoot,22088,Liverpool,Newcastle United,4,2,2024-01-01 19:00:00,Alexander Isak,Pass,Lewis Miley
617208,59,SavedShot,0.875999984741211,0.40700000762939453,0.09435655176639557,Lewis Miley,a,11386,OpenPlay,2024,LeftFoot,26848,Manchester City,Newcastle United,4,0,2025-02-15 15:00:00,Lewis Hall,Pass,Lewis Miley
618870,9,BlockedShot,0.874000015258789,0.425,0.07047837227582932,Lewis Miley,h,11386,SetPiece,2024,RightFoot,26860,Newcastle United,Nottingham Forest,4,3,2025-02-23 14:00:00,,None,Lewis Miley
618873,22,Goal,0.86,0.580999984741211,0.03911552205681801,Lewis Miley,h,11386,SetPiece,2024,LeftFoot,26860,Newcastle United,Nottingham Forest,4,3,2025-02-23 14:00:00,Lewis Hall,Cross,Lewis Miley
639856,92,BlockedShot,0.7819999694824219,0.519000015258789,0.03532935678958893,Lewis Miley,h,11386,FromCorner,2025,LeftFoot,28797,Newcastle United,Liverpool,2,3,2025-08-25 19:00:00,Jacob Ramsey,Pass,Lewis Miley
655218,24,Goal,0.845999984741211,0.4909999847412109,0.09105181694030762,Lewis Miley,a,11386,OpenPlay,2025,LeftFoot,28902,Everton,Newcastle United,1,4,2025-11-29 17:30:00,Dan Burn,BallTouch,Lewis Miley
656136,8,BlockedShot,0.8019999694824219,0.555,0.03822809457778931,Lewis Miley,h,11386,OpenPlay,2025,RightFoot,28916,Newcastle United,Tottenham,2,2,2025-12-02 20:15:00,Nick Woltemade,Pass,Lewis Miley
656138,16,SavedShot,0.840999984741211,0.4929999923706055,0.06654732674360275,Lewis Miley,h,11386,OpenPlay,2025,RightFoot,28916,Newcastle United,Tottenham,2,2,2025-12-02 20:15:00,,None,Lewis Miley
656155,74,SavedShot,0.8590000152587891,0.44,0.09698233008384705,Lewis Miley,h,11386,OpenPlay,2025,LeftFoot,28916,Newcastle United,Tottenham,2,2,2025-12-02 20:15:00,,BallTouch,Lewis Miley
658567,77,BlockedShot,0.9569999694824218,0.42,0.04109220206737518,Lewis Miley,a,11386,FromCorner,2025,Head,28936,Sunderland,Newcastle United,1,0,2025-12-14 14:00:00,Bruno Guimarães,Aerial,Lewis Miley
658569,84,BlockedShot,0.7390000152587891,0.395,0.01888757012784481,Lewis Miley,a,11386,OpenPlay,2025,RightFoot,28936,Sunderland,Newcastle United,1,0,2025-12-14 14:00:00,Jacob Murphy,Pass,Lewis Miley
659133,46,MissedShots,0.904000015258789,0.5,0.2201710045337677,Lewis Miley,h,11386,FromCorner,2025,Head,28945,Newcastle United,Chelsea,2,2,2025-12-20 12:30:00,Jacob Murphy,Cross,Lewis Miley
660012,89,MissedShots,0.8819999694824219,0.43,0.0664285346865654,Lewis Miley,a,11386,OpenPlay,2025,LeftFoot,28954,Manchester United,Newcastle United,1,0,2025-12-26 20:00:00,Yoane Wissa,BallTouch,Lewis Miley
662163,25,MissedShots,0.965,0.5979999923706054,0.05554813891649246,Lewis Miley,h,11386,FromCorner,2025,Head,28986,Newcastle United,Leeds,4,3,2026-01-07 20:15:00,Bruno Guimarães,Cross,Lewis Miley
662171,38,ShotOnPost,0.950999984741211,0.48700000762939455,0.5815094113349915,Lewis Miley,h,11386,SetPiece,2025,LeftFoot,28986,Newcastle United,Leeds,4,3,2026-01-07 20:15:00,Anthony Gordon,Cross,Lewis Miley
665194,42,SavedShot,0.9359999847412109,0.4879999923706055,0.06423299014568329,Lewis Miley,h,11386,OpenPlay,2025,Head,29006,Newcastle United,Aston Villa,0,2,2026-01-25 14:00:00,Anthony Gordon,Aerial,Lewis Miley
