group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,3,0,0,167,0,0,0.012984500266611576,1,2021,Watford,0,0,0,0,0.09647110104560852,0.09647110104560852,3387,Nicolas N&#039;Koulou
season,DC,18,1,3,1363,0.6929326876997948,0,0.069217499345541,2,2020,Torino,5,0,1,0.6929326876997948,2.5510990656912327,2.5334450639784336,3387,Nicolas N&#039;Koulou
season,DC,31,1,10,2688,0.7301744055002928,0,0.03851740062236786,2,2019,Torino,3,1,1,0.7301744055002928,6.661879635415971,6.432504744268954,3387,Nicolas N&#039;Koulou
season,DC,36,2,7,3216,1.1790199745446444,0,0.08428539056330919,4,2018,Torino,6,1,2,1.1790199745446444,4.376659502275288,4.376659502275288,3387,Nicolas N&#039;Koulou
season,DC,37,2,15,3262,1.3077024053782225,0,0.6481781229376793,6,2017,Torino,4,0,2,1.3077024053782225,3.780089883133769,3.6915488746017218,3387,Nicolas N&#039;Koulou
season,DC,12,0,4,1080,0.19979259837418795,0,0,0,2016,Lyon,2,0,0,0.19979259837418795,4.232687264680862,4.232687264680862,3387,Nicolas N&#039;Koulou
season,DC,33,0,11,2941,0.7479724856093526,0,0.050540199503302574,2,2015,Marseille,8,1,0,0.7479724856093526,4.368783626705408,4.313982654362917,3387,Nicolas N&#039;Koulou
season,DC,24,2,12,2111,1.505015573464334,0,0.04303810000419617,2,2014,Marseille,5,0,2,1.505015573464334,6.163054345175624,6.035790344700217,3387,Nicolas N&#039;Koulou
