group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,FW,28,8,50,1555,8.965947598218918,3,4.979717111214995,37,2025,AC Milan,0,0,8,8.204648777842522,15.165387021377683,5.787794049829245,2662,Christian Pulisic
season,AMC,34,11,57,2518,11.676121918484569,9,7.215573945082724,69,2024,AC Milan,1,0,8,8.63092665374279,21.96822089701891,9.794868961907923,2662,Christian Pulisic
season,FWR,36,12,65,2658,8.112775510177016,8,5.247536565177143,45,2023,AC Milan,2,0,12,8.112775510177016,19.75232334434986,8.28600705601275,2662,Christian Pulisic
season,Sub,24,1,18,779,1.8723955135792494,1,0.43682429753243923,12,2022,Chelsea,1,0,1,1.8723955135792494,3.675874702632427,1.6829779082909226,2662,Christian Pulisic
season,AMC,22,6,28,1276,6.095077484846115,2,1.2932879086583853,15,2021,Chelsea,2,0,6,6.095077484846115,8.857735266909003,2.1257924009114504,2662,Christian Pulisic
season,Sub,27,4,43,1739,6.775410307571292,2,2.761231416836381,25,2020,Chelsea,2,0,4,6.775410307571292,14.59386957809329,7.101113624870777,2662,Christian Pulisic
season,Sub,25,9,63,1738,8.925187893211842,4,4.296079449355602,30,2019,Chelsea,0,0,9,8.925187893211842,16.746657617390156,7.069775715470314,2662,Christian Pulisic
season,FWR,20,4,27,916,5.157792281359434,4,2.9689981304109097,21,2018,Borussia Dortmund,2,0,4,5.157792281359434,9.397067956626415,3.2623505480587482,2662,Christian Pulisic
season,FWR,32,4,38,2314,5.483687665313482,5,5.329733781516552,29,2017,Borussia Dortmund,1,0,4,5.483687665313482,16.221844712272286,7.186544260010123,2662,Christian Pulisic
season,Sub,29,3,32,1511,4.003485923632979,6,4.7234109081327915,25,2016,Borussia Dortmund,1,0,3,4.003485923632979,11.558981250971556,3.6801264537498355,2662,Christian Pulisic
season,Sub,9,2,8,390,0.9333816207945347,0,0.9630722887814045,7,2015,Borussia Dortmund,1,0,2,0.9333816207945347,2.541150711476803,0.8004341945052147,2662,Christian Pulisic
