group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,GK,7,0,0,630,0,0,0.04696699231863022,1,2023,Real Betis,0,0,0,0,0.6719896532595158,0.6250226609408855,1731,Claudio Bravo
season,GK,12,0,0,1080,0,0,0,0,2022,Real Betis,2,0,0,0,1.1741032022982836,1.1741032022982836,1731,Claudio Bravo
season,GK,17,0,0,1456,0,0,0.3106060028076172,1,2021,Real Betis,2,0,0,0,1.722488796338439,1.4118827935308218,1731,Claudio Bravo
season,GK,20,0,0,1800,0,0,0.08207379840314388,3,2020,Real Betis,3,0,0,0,2.6034140028059483,2.5213404055684805,1731,Claudio Bravo
season,GK,4,0,0,347,0,0,0,0,2019,Manchester City,0,0,0,0,0.7041245102882385,0.7041245102882385,1731,Claudio Bravo
season,Sub,3,0,0,225,0,0,0,0,2017,Manchester City,0,0,0,0,0.05785829946398735,0.05785829946398735,1731,Claudio Bravo
season,GK,22,0,0,1970,0,0,0,0,2016,Manchester City,0,0,0,0,3.065899409353733,3.065899409353733,1731,Claudio Bravo
season,GK,1,0,0,90,0,0,0,0,2016,Barcelona,0,0,0,0,1.1517599821090698,1.1517599821090698,1731,Claudio Bravo
season,GK,32,0,0,2879,0,0,0,0,2015,Barcelona,0,0,0,0,9.26987230218947,9.26987230218947,1731,Claudio Bravo
season,GK,37,0,0,3330,0,0,0,0,2014,Barcelona,1,0,0,0,8.037419196218252,8.037419196218252,1731,Claudio Bravo
