team,team_id,season,league,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
Aston Villa,71,2019,EPL,a,0.639599,2.57262,0.639599,2.57262,"{'att': 255, 'def': 19}","{'att': 147, 'def': 28}",2,15,1,3,0.2794,l,2019-08-10 17:30:00,0,0,1,0,-1.933021
Aston Villa,71,2019,EPL,h,1.65069,1.62777,1.65069,0.866605,"{'att': 117, 'def': 9}","{'att': 268, 'def': 25}",12,9,1,2,1.3698,l,2019-08-17 15:00:00,0,0,1,0,0.784085
Aston Villa,71,2019,EPL,h,0.855926,1.25668,0.855926,1.25668,"{'att': 265, 'def': 20}","{'att': 146, 'def': 27}",6,12,2,0,0.9697,w,2019-08-23 20:00:00,1,0,0,3,-0.40075400000000005
Aston Villa,71,2019,EPL,a,0.30354,1.41394,0.30354,1.41394,"{'att': 226, 'def': 25}","{'att': 216, 'def': 24}",5,13,0,1,0.4799,l,2019-08-31 15:00:00,0,0,1,0,-1.1104
Aston Villa,71,2019,EPL,h,1.40502,0.535279,1.40502,0.535279,"{'att': 213, 'def': 22}","{'att': 222, 'def': 22}",4,9,0,0,2.1614999999999998,d,2019-09-16 19:00:00,0,1,0,1,0.869741
Aston Villa,71,2019,EPL,a,1.71546,2.53209,1.71546,1.77093,"{'att': 242, 'def': 22}","{'att': 182, 'def': 20}",8,12,2,3,0.8444,l,2019-09-22 15:30:00,0,0,1,0,-0.05546999999999991
Aston Villa,71,2019,EPL,h,0.914266,1.66919,0.914266,1.66919,"{'att': 121, 'def': 20}","{'att': 199, 'def': 22}",3,2,2,2,0.7663,d,2019-09-28 14:00:00,0,1,0,1,-0.7549239999999999
Aston Villa,71,2019,EPL,a,3.67827,1.84838,2.76412,1.84838,"{'att': 220, 'def': 25}","{'att': 145, 'def': 24}",9,13,5,1,2.472,w,2019-10-05 15:00:00,1,0,0,3,0.9157400000000002
Aston Villa,71,2019,EPL,h,2.96692,1.32184,2.96692,1.32184,"{'att': 271, 'def': 18}","{'att': 200, 'def': 21}",7,10,2,1,2.4098,w,2019-10-19 15:00:00,1,0,0,3,1.64508
Aston Villa,71,2019,EPL,a,0.980145,3.19004,0.980145,3.19004,"{'att': 267, 'def': 10}","{'att': 194, 'def': 24}",3,18,0,3,0.2449,l,2019-10-26 12:30:00,0,0,1,0,-2.2098950000000004
Aston Villa,71,2019,EPL,h,0.741615,2.38824,0.741615,2.38824,"{'att': 293, 'def': 14}","{'att': 88, 'def': 20}",2,16,1,2,0.3756,l,2019-11-02 15:00:00,0,0,1,0,-1.6466250000000002
Aston Villa,71,2019,EPL,a,0.473225,2.09891,0.473225,2.09891,"{'att': 189, 'def': 30}","{'att': 211, 'def': 32}",0,8,1,2,0.31610000000000005,l,2019-11-10 14:00:00,0,0,1,0,-1.625685
Aston Villa,71,2019,EPL,h,2.6985,0.69784,2.6985,0.69784,"{'att': 154, 'def': 21}","{'att': 264, 'def': 15}",14,3,2,0,2.6628,w,2019-11-25 20:00:00,1,0,0,3,2.00066
Aston Villa,71,2019,EPL,a,1.29701,1.84804,1.29701,1.84804,"{'att': 276, 'def': 23}","{'att': 153, 'def': 23}",3,13,2,2,0.9371999999999999,d,2019-12-01 16:30:00,0,1,0,1,-0.5510299999999999
Aston Villa,71,2019,EPL,a,0.86086,1.9774,0.86086,1.9774,"{'att': 389, 'def': 28}","{'att': 181, 'def': 26}",2,14,1,2,0.6134,l,2019-12-04 19:30:00,0,0,1,0,-1.11654
Aston Villa,71,2019,EPL,h,1.24141,4.03286,1.24141,4.03286,"{'att': 234, 'def': 27}","{'att': 116, 'def': 27}",12,17,1,4,0.1341,l,2019-12-08 14:00:00,0,0,1,0,-2.79145
Aston Villa,71,2019,EPL,a,0.97258,1.888,0.211411,1.888,"{'att': 217, 'def': 20}","{'att': 192, 'def': 24}",1,13,0,2,0.591,l,2019-12-14 15:00:00,0,0,1,0,-1.6765889999999999
Aston Villa,71,2019,EPL,h,0.921054,2.63444,0.921054,2.63444,"{'att': 167, 'def': 16}","{'att': 216, 'def': 18}",6,5,1,3,0.3435,l,2019-12-21 15:00:00,0,0,1,0,-1.713386
Aston Villa,71,2019,EPL,h,0.654194,1.45005,0.654194,1.45005,"{'att': 265, 'def': 23}","{'att': 166, 'def': 18}",4,3,1,0,0.7351000000000001,w,2019-12-26 15:00:00,1,0,0,3,-0.795856
Aston Villa,71,2019,EPL,a,0.610997,3.25314,0.610997,2.49197,"{'att': 208, 'def': 13}","{'att': 219, 'def': 25}",6,8,0,3,0.1056,l,2019-12-28 15:00:00,0,0,1,0,-1.8809729999999998
Aston Villa,71,2019,EPL,a,1.74824,2.34418,1.74824,2.34418,"{'att': 265, 'def': 10}","{'att': 143, 'def': 18}",5,9,2,1,0.9398,w,2020-01-01 12:30:00,1,0,0,3,-0.5959400000000001
Aston Villa,71,2019,EPL,h,1.12565,3.75131,0.364481,3.75131,"{'att': 549, 'def': 16}","{'att': 229, 'def': 30}",1,20,1,6,0.1611,l,2020-01-12 16:30:00,0,0,1,0,-3.386829
Aston Villa,71,2019,EPL,a,1.02045,1.30028,1.02045,1.30028,"{'att': 291, 'def': 27}","{'att': 210, 'def': 29}",4,7,1,1,1.0922,d,2020-01-18 15:00:00,0,1,0,1,-0.27983
Aston Villa,71,2019,EPL,h,1.06739,1.81101,1.06739,1.81101,"{'att': 142, 'def': 23}","{'att': 306, 'def': 33}",6,1,2,1,0.7277,w,2020-01-21 19:30:00,1,0,0,3,-0.74362
Aston Villa,71,2019,EPL,a,1.40955,2.72236,1.40955,2.72236,"{'att': 107, 'def': 14}","{'att': 220, 'def': 22}",7,8,1,2,0.5550999999999999,l,2020-02-01 15:00:00,0,0,1,0,-1.31281
Aston Villa,71,2019,EPL,h,1.71313,3.86024,1.71313,2.95505,"{'att': 199, 'def': 21}","{'att': 253, 'def': 29}",8,9,2,3,0.3377,l,2020-02-16 14:00:00,0,0,1,0,-1.24192
Aston Villa,71,2019,EPL,a,0.47235,3.02926,0.47235,3.02926,"{'att': 148, 'def': 25}","{'att': 232, 'def': 31}",4,7,0,2,0.1382,l,2020-02-22 15:00:00,0,0,1,0,-2.55691
Aston Villa,71,2019,EPL,a,0.672448,2.41239,0.672448,1.65122,"{'att': 304, 'def': 23}","{'att': 156, 'def': 29}",2,8,0,4,0.2673,l,2020-03-09 20:00:00,0,0,1,0,-0.9787719999999999
Aston Villa,71,2019,EPL,h,1.00877,0.235909,1.00877,0.235909,"{'att': 227, 'def': 14}","{'att': 214, 'def': 27}",5,2,0,0,2.0802,d,2020-06-17 17:00:00,0,1,0,1,0.7728609999999999
Aston Villa,71,2019,EPL,h,1.57223,1.14011,1.57223,1.14011,"{'att': 336, 'def': 15}","{'att': 98, 'def': 16}",0,10,1,2,1.7817,l,2020-06-21 15:15:00,0,0,1,0,0.43212000000000006
Aston Villa,71,2019,EPL,a,1.22985,0.661808,1.22985,0.661808,"{'att': 228, 'def': 23}","{'att': 161, 'def': 17}",8,3,1,1,1.8679999999999999,d,2020-06-24 17:00:00,0,1,0,1,0.5680420000000002
Aston Villa,71,2019,EPL,h,0.403418,0.703549,0.403418,0.703549,"{'att': 201, 'def': 23}","{'att': 235, 'def': 14}",3,5,0,1,0.9678,l,2020-06-27 11:30:00,0,0,1,0,-0.300131
Aston Villa,71,2019,EPL,a,0.689775,1.0837,0.689775,1.0837,"{'att': 354, 'def': 17}","{'att': 108, 'def': 29}",4,11,0,2,0.9176,l,2020-07-05 15:30:00,0,0,1,0,-0.3939250000000001
Aston Villa,71,2019,EPL,h,0.598873,2.86531,0.598873,2.10415,"{'att': 361, 'def': 17}","{'att': 160, 'def': 20}",2,13,0,3,0.15410000000000001,l,2020-07-09 19:15:00,0,0,1,0,-1.5052770000000002
Aston Villa,71,2019,EPL,h,1.6977,0.974181,1.6977,0.974181,"{'att': 232, 'def': 26}","{'att': 149, 'def': 20}",4,3,2,0,1.9465999999999999,w,2020-07-12 13:15:00,1,0,0,3,0.723519
Aston Villa,71,2019,EPL,a,1.52021,0.944434,1.52021,0.944434,"{'att': 283, 'def': 22}","{'att': 184, 'def': 25}",6,6,1,1,1.8509,d,2020-07-16 17:00:00,0,1,0,1,0.5757760000000001
Aston Villa,71,2019,EPL,h,0.57408,0.737137,0.57408,0.737137,"{'att': 354, 'def': 19}","{'att': 132, 'def': 21}",4,6,1,0,1.1377,w,2020-07-21 19:15:00,1,0,0,3,-0.163057
Aston Villa,71,2019,EPL,a,0.983594,0.781465,0.983594,0.781465,"{'att': 234, 'def': 22}","{'att': 130, 'def': 18}",4,2,1,1,1.4911,d,2020-07-26 15:00:00,0,1,0,1,0.202129
Everton,72,2019,EPL,a,1.2246,0.87159,1.2246,0.87159,"{'att': 110, 'def': 27}","{'att': 294, 'def': 26}",5,5,0,0,1.6257,d,2019-08-10 15:00:00,0,1,0,1,0.35300999999999993
Everton,72,2019,EPL,h,0.832913,1.17279,0.832913,1.17279,"{'att': 195, 'def': 22}","{'att': 157, 'def': 40}",4,3,1,0,1.0150000000000001,w,2019-08-17 15:00:00,1,0,0,3,-0.339877
Everton,72,2019,EPL,a,1.25668,0.855926,1.25668,0.855926,"{'att': 146, 'def': 27}","{'att': 265, 'def': 20}",12,6,0,2,1.7245,l,2019-08-23 20:00:00,0,0,1,0,0.40075400000000005
Everton,72,2019,EPL,h,1.48842,2.00172,1.48842,2.00172,"{'att': 160, 'def': 30}","{'att': 242, 'def': 12}",4,5,3,2,0.9823999999999999,w,2019-09-01 14:00:00,1,0,0,3,-0.5133000000000001
Everton,72,2019,EPL,a,1.50641,1.41542,1.50641,1.41542,"{'att': 171, 'def': 31}","{'att': 266, 'def': 22}",9,3,1,3,1.4259,l,2019-09-15 13:00:00,0,0,1,0,0.09099000000000013
Everton,72,2019,EPL,h,1.26041,0.508011,1.26041,0.508011,"{'att': 96, 'def': 17}","{'att': 263, 'def': 20}",9,2,0,2,1.9885999999999997,l,2019-09-21 14:00:00,0,0,1,0,0.752399
Everton,72,2019,EPL,h,2.35854,3.1082,2.35854,3.1082,"{'att': 392, 'def': 12}","{'att': 204, 'def': 21}",6,13,1,3,0.9393,l,2019-09-28 16:30:00,0,0,1,0,-0.74966
Everton,72,2019,EPL,a,1.30723,0.558912,1.30723,0.558912,"{'att': 156, 'def': 20}","{'att': 273, 'def': 14}",4,6,0,1,2.0524,l,2019-10-05 15:00:00,0,0,1,0,0.7483179999999999
Everton,72,2019,EPL,h,2.23324,0.459112,2.23324,0.459112,"{'att': 183, 'def': 32}","{'att': 191, 'def': 19}",11,3,2,0,2.6186,w,2019-10-19 12:30:00,1,0,0,3,1.774128
Everton,72,2019,EPL,a,1.04723,1.15279,1.04723,0.391623,"{'att': 327, 'def': 28}","{'att': 237, 'def': 28}",7,4,2,3,1.1805,l,2019-10-26 15:00:00,0,0,1,0,0.655607
Everton,72,2019,EPL,h,1.15532,0.243393,1.15532,0.243393,"{'att': 281, 'def': 25}","{'att': 184, 'def': 18}",8,1,1,1,2.2648,d,2019-11-03 16:30:00,0,1,0,1,0.9119269999999999
Everton,72,2019,EPL,a,2.08883,0.742281,2.08883,0.742281,"{'att': 202, 'def': 31}","{'att': 169, 'def': 17}",6,1,2,1,2.3575,w,2019-11-09 15:00:00,1,0,0,3,1.3465490000000002
Everton,72,2019,EPL,h,0.812693,1.80849,0.812693,1.80849,"{'att': 137, 'def': 23}","{'att': 189, 'def': 23}",15,4,0,2,0.638,l,2019-11-23 15:00:00,0,0,1,0,-0.9957969999999999
Everton,72,2019,EPL,a,1.24986,2.24348,1.24986,2.24348,"{'att': 367, 'def': 20}","{'att': 129, 'def': 23}",1,9,1,2,0.7024999999999999,l,2019-12-01 16:30:00,0,0,1,0,-0.99362
Everton,72,2019,EPL,a,1.76453,2.41397,1.76453,2.41397,"{'att': 315, 'def': 35}","{'att': 184, 'def': 19}",6,10,2,5,0.9361,l,2019-12-04 20:15:00,0,0,1,0,-0.64944
Everton,72,2019,EPL,h,2.03892,1.25734,2.03892,1.25734,"{'att': 350, 'def': 39}","{'att': 83, 'def': 18}",5,17,3,1,1.9575000000000002,w,2019-12-07 12:30:00,1,0,0,3,0.7815800000000002
Everton,72,2019,EPL,a,0.276759,1.48327,0.276759,1.48327,"{'att': 270, 'def': 24}","{'att': 98, 'def': 11}",2,4,1,1,0.39990000000000003,d,2019-12-15 14:00:00,0,1,0,1,-1.2065110000000001
Everton,72,2019,EPL,h,0.486523,0.881818,0.486523,0.881818,"{'att': 323, 'def': 26}","{'att': 185, 'def': 23}",8,1,0,0,0.8431,d,2019-12-21 12:30:00,0,1,0,1,-0.395295
Everton,72,2019,EPL,h,1.47521,0.565252,1.47521,0.565252,"{'att': 105, 'def': 19}","{'att': 314, 'def': 24}",2,1,1,0,2.1380000000000003,w,2019-12-26 15:00:00,1,0,0,3,0.9099579999999999
Everton,72,2019,EPL,a,2.82576,1.63211,2.82576,1.63211,"{'att': 153, 'def': 18}","{'att': 250, 'def': 17}",6,6,2,1,2.1729,w,2019-12-28 15:00:00,1,0,0,3,1.1936499999999999
Everton,72,2019,EPL,a,0.848942,1.79757,0.848942,1.79757,"{'att': 518, 'def': 23}","{'att': 257, 'def': 25}",2,9,1,2,0.6552,l,2020-01-01 17:30:00,0,0,1,0,-0.9486279999999999
Everton,72,2019,EPL,h,2.02533,1.53324,2.02533,1.53324,"{'att': 252, 'def': 29}","{'att': 279, 'def': 16}",10,6,1,0,1.7227000000000001,w,2020-01-11 15:00:00,1,0,0,3,0.4920899999999999
Everton,72,2019,EPL,a,1.95473,1.68436,1.95473,1.68436,"{'att': 223, 'def': 27}","{'att': 245, 'def': 25}",4,2,1,1,1.5778,d,2020-01-18 15:00:00,0,1,0,1,0.27037
Everton,72,2019,EPL,h,2.05254,0.570931,2.05254,0.570931,"{'att': 293, 'def': 25}","{'att': 347, 'def': 23}",5,2,2,2,2.4682999999999997,d,2020-01-21 19:30:00,0,1,0,1,1.4816090000000002
Everton,72,2019,EPL,a,2.70178,0.919248,2.70178,0.919248,"{'att': 174, 'def': 21}","{'att': 231, 'def': 25}",5,2,3,2,2.6442,w,2020-02-01 15:00:00,1,0,0,3,1.7825319999999998
Everton,72,2019,EPL,h,2.79103,0.865323,2.79103,0.865323,"{'att': 252, 'def': 31}","{'att': 173, 'def': 22}",2,8,3,1,2.6689,w,2020-02-08 12:30:00,1,0,0,3,1.925707
Everton,72,2019,EPL,a,2.65691,1.33567,2.65691,1.33567,"{'att': 291, 'def': 27}","{'att': 272, 'def': 20}",1,5,2,3,2.3609,l,2020-02-23 16:30:00,0,0,1,0,1.32124
Everton,72,2019,EPL,h,2.41259,1.12561,2.41259,1.12561,"{'att': 201, 'def': 24}","{'att': 155, 'def': 17}",5,7,1,1,2.2946,d,2020-03-01 14:00:00,0,1,0,1,1.2869799999999998
Everton,72,2019,EPL,a,0.445922,2.02883,0.445922,2.02883,"{'att': 439, 'def': 23}","{'att': 267, 'def': 21}",3,9,0,4,0.2901,l,2020-03-08 14:00:00,0,0,1,0,-1.5829080000000002
