group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,7,0,7,107,0.38216063752770424,0,0.6900649070739746,3,2024,Spartak Moscow,0,0,0,0.38216063752770424,1.0698568001389503,0.19585241377353668,2361,Willian José
season,Sub,33,10,48,2004,6.604414518922567,5,3.088982405140996,27,2023,Real Betis,0,1,10,6.604414518922567,11.779934830963612,2.7242426984012127,2361,Willian José
season,Sub,28,2,21,694,2.6430313661694527,1,1.5757725331932306,8,2022,Real Betis,1,0,1,1.8997513130307198,2.613967090845108,0.32172779366374016,2361,Willian José
season,Sub,32,9,35,1615,6.6187627874314785,4,2.188668318092823,22,2021,Real Betis,2,0,6,4.388929720968008,8.81481671333313,3.452444599941373,2361,Willian José
season,Sub,17,1,19,1123,1.4292719885706902,0,1.2711049672216177,12,2020,Wolverhampton Wanderers,0,0,1,1.4292719885706902,2.07121398486197,0.7192586064338684,2361,Willian José
season,Sub,13,3,14,685,3.395529892295599,1,1.1648856773972511,7,2020,Real Sociedad,0,0,3,2.652251925319433,3.8438927065581083,0.9439878836274147,2361,Willian José
season,FW,37,11,59,2031,11.714212365448475,1,1.6425518821924925,19,2019,Real Sociedad,4,0,11,11.714212365448475,12.541564602404833,1.5674191005527973,2361,Willian José
season,FW,31,12,55,2376,11.391879227943718,5,4.122103247791529,37,2018,Real Sociedad,5,1,7,6.188936497084796,13.28283991292119,4.503002479672432,2361,Willian José
season,FW,34,15,89,2789,11.709622230380774,4,4.993508949875832,40,2017,Real Sociedad,4,0,12,8.73663816973567,14.918086409568787,4.795238073915243,2361,Willian José
season,Sub,28,12,69,2081,7.885898282751441,4,2.3852953109890223,20,2016,Real Sociedad,4,0,9,5.656447289511561,9.129570612683892,3.7742601707577705,2361,Willian José
season,Sub,30,9,54,1721,7.03944403026253,1,1.3957337029278278,22,2015,Las Palmas,6,0,9,7.03944403026253,8.701024515554309,2.196693013422191,2361,Willian José
