group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,13,0,1,82,0.026467299088835716,0,0.03030879981815815,1,2020,Southampton,0,0,0,0.026467299088835716,0.056776098906993866,0.026467299088835716,7983,Daniel N&#039;Lundulu
