group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,35,0,22,3129,1.5649987170472741,2,0.7030826602131128,3,2024,Ipswich,6,0,0,1.5649987170472741,8.610395619645715,7.782098321244121,8756,Dara O&#039;Shea
season,DC,33,3,19,2899,0.9073518002405763,4,1.6444027656689286,13,2023,Burnley,5,1,3,0.9073518002405763,4.856452916748822,4.503178563900292,8756,Dara O&#039;Shea
season,DC,28,0,3,2098,0.06425279937684536,0,0.11929170042276382,5,2020,West Bromwich Albion,3,0,0,0.06425279937684536,1.8983060996979475,1.8384417966008186,8756,Dara O&#039;Shea
