group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,14,2,15,696,0.7575652450323105,3,0.3229838218539953,7,2025,Eintracht Frankfurt,0,0,2,0.7575652450323105,3.1874879207462072,2.4085870841518044,205,Mahmoud Dahoud
season,Sub,9,1,7,353,0.7417247332632542,1,0.7501890975981951,8,2024,Eintracht Frankfurt,2,0,1,0.7417247332632542,3.2389635890722275,2.9234367683529854,205,Mahmoud Dahoud
season,DMC,9,0,6,462,0.16468830965459347,1,1.1006960421800613,10,2023,Brighton,1,1,0,0.16468830965459347,3.1638661548495293,2.4797462597489357,205,Mahmoud Dahoud
season,Sub,13,1,2,160,0.47362592816352844,0,0.5927827227860689,7,2023,VfB Stuttgart,0,0,1,0.47362592816352844,4.058749169111252,3.537891738116741,205,Mahmoud Dahoud
season,MC,9,0,6,328,0.24552150070667267,0,0.38032230734825134,4,2022,Borussia Dortmund,1,0,0,0.24552150070667267,2.4283393565565348,1.947038745507598,205,Mahmoud Dahoud
season,DMC,22,2,22,1663,1.3775748033076525,3,3.4296116791665554,27,2021,Borussia Dortmund,5,1,2,1.3775748033076525,14.10501179844141,10.528271779417992,205,Mahmoud Dahoud
season,Sub,21,1,16,1267,0.5515008978545666,1,1.2907911911606789,11,2020,Borussia Dortmund,3,0,1,0.5515008978545666,9.19918517023325,7.824859328567982,205,Mahmoud Dahoud
season,Sub,12,0,12,556,0.9311558995395899,1,0.8663263972848654,8,2019,Borussia Dortmund,1,0,0,0.9311558995395899,3.380887694656849,2.4132546856999397,205,Mahmoud Dahoud
season,MC,14,1,11,683,1.3133123833686113,0,0.8961180001497269,8,2018,Borussia Dortmund,2,0,1,1.3133123833686113,5.730372369289398,3.6461437344551086,205,Mahmoud Dahoud
season,Sub,23,0,26,1120,1.920018907636404,4,4.645970318466425,23,2017,Borussia Dortmund,4,0,0,1.920018907636404,12.480254229158163,6.504588682204485,205,Mahmoud Dahoud
season,MC,28,2,44,2286,2.341356026008725,6,4.402352931909263,29,2016,Borussia M.Gladbach,3,0,2,2.341356026008725,14.505004031583667,9.996676926501095,205,Mahmoud Dahoud
season,Sub,32,5,39,2089,2.818859986960888,8,4.181591797620058,31,2015,Borussia M.Gladbach,4,0,5,2.818859986960888,13.978133700788021,7.945750745013356,205,Mahmoud Dahoud
season,Sub,1,0,0,1,0,0,0,0,2014,Borussia M.Gladbach,0,0,0,0,0,0,205,Mahmoud Dahoud
