id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,player_name
73,21,BlockedShot,0.8019999694824219,0.34799999237060547,0.03131600096821785,Max Gradel,a,464,OpenPlay,2014,RightFoot,6188,Guingamp,Saint-Etienne,0,2,2014-08-09 20:00:00,Francois Clerc,Pass,Max Gradel
74,35,BlockedShot,0.774000015258789,0.46599998474121096,0.039264000952243805,Max Gradel,a,464,OpenPlay,2014,RightFoot,6188,Guingamp,Saint-Etienne,0,2,2014-08-09 20:00:00,Mevlüt Erdinc,LayOff,Max Gradel
395,0,MissedShots,0.8969999694824219,0.5579999923706055,0.0832211971282959,Max Gradel,h,464,OpenPlay,2014,RightFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,Jonathan Brison,Cross,Max Gradel
398,24,BlockedShot,0.9030000305175782,0.3609999847412109,0.3093700110912323,Max Gradel,h,464,OpenPlay,2014,LeftFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,Benjamin Corgnet,Pass,Max Gradel
403,30,MissedShots,0.8380000305175781,0.2979999923706055,0.03265810012817383,Max Gradel,h,464,OpenPlay,2014,LeftFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,Benjamin Corgnet,Pass,Max Gradel
404,34,SavedShot,0.720999984741211,0.6709999847412109,0.03848470002412796,Max Gradel,h,464,DirectFreekick,2014,RightFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,,Standard,Max Gradel
412,59,Goal,0.7959999847412109,0.6819999694824219,0.07372239977121353,Max Gradel,h,464,DirectFreekick,2014,RightFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,,Standard,Max Gradel
413,60,MissedShots,0.735999984741211,0.534000015258789,0.017152300104498863,Max Gradel,h,464,OpenPlay,2014,RightFoot,6203,Saint-Etienne,Reims,3,1,2014-08-17 16:00:00,,None,Max Gradel
660,69,MissedShots,0.9330000305175781,0.6880000305175781,0.05048530176281929,Max Gradel,h,464,OpenPlay,2014,LeftFoot,6213,Saint-Etienne,Rennes,0,0,2014-08-24 16:00:00,Ricky van Wolfswinkel,HeadPass,Max Gradel
661,72,MissedShots,0.794000015258789,0.7040000152587891,0.0654401034116745,Max Gradel,h,464,DirectFreekick,2014,RightFoot,6213,Saint-Etienne,Rennes,0,0,2014-08-24 16:00:00,,Standard,Max Gradel
