group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,25,2,15,226,1.578618135303259,1,1.4720365405082703,3,2025,Liverpool,3,0,2,1.578618135303259,3.654869545251131,0.6860316321253777,1433,Federico Chiesa
season,Sub,6,0,5,95,0.6147317513823509,0,0.20754490792751312,2,2024,Liverpool,0,0,0,0.6147317513823509,1.6294743716716766,0.8755535371601582,1433,Federico Chiesa
season,FW,33,9,74,2220,8.021589172072709,2,7.339922096580267,54,2023,Juventus,1,0,8,7.260290336795151,18.357803158462048,6.64956908300519,1433,Federico Chiesa
season,Sub,21,2,26,829,1.7492536343634129,5,2.71993594430387,20,2022,Juventus,2,0,2,1.7492536343634129,3.9383579194545746,0.7597077917307615,1433,Federico Chiesa
season,Sub,14,2,28,867,2.4671006333082914,2,1.070226013660431,17,2021,Juventus,0,0,2,2.4671006333082914,4.272592857480049,1.2171736918389797,1433,Federico Chiesa
season,DMR,30,8,60,2261,7.542508251965046,8,8.303811106830835,45,2020,Juventus,3,1,8,7.542508251965046,20.226952083408833,6.924321506172419,1433,Federico Chiesa
season,DMR,3,1,10,247,0.8593875914812088,1,0.7755815014243126,5,2020,Fiorentina,0,0,1,0.8593875914812088,3.2824360132217407,2.4316473305225372,1433,Federico Chiesa
season,FWL,34,10,111,2668,12.35086377710104,6,5.569174846634269,48,2019,Fiorentina,7,0,9,10.828271813690662,19.514575142413378,6.01035426184535,1433,Federico Chiesa
season,FWR,37,7,133,3038,9.37101474776864,3,5.666825152933598,54,2018,Fiorentina,4,0,7,9.37101474776864,17.4904612749815,3.9333297358825803,1433,Federico Chiesa
season,AMR,36,6,110,3031,6.785119691863656,5,6.277902861125767,58,2017,Fiorentina,7,0,6,6.785119691863656,18.166731831617653,8.445166863501072,1433,Federico Chiesa
season,FWR,27,3,55,1492,3.085624495521188,2,2.5600059991702437,27,2016,Fiorentina,3,1,3,3.085624495521188,7.717431301251054,3.6027845107018948,1433,Federico Chiesa
