group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,9,0,5,103,0.9007361251860857,1,0.05902205780148506,2,2025,Brentford,0,0,0,0.9007361251860857,1.5038851872086525,1.0380228534340858,6492,Reiss Nelson
season,Sub,11,1,11,490,1.4182224795222282,1,1.1306451223790646,13,2024,Fulham,1,0,1,1.4182224795222282,4.734423227608204,3.0769786797463894,6492,Reiss Nelson
season,Sub,1,0,0,1,0,0,0,0,2024,Arsenal,0,0,0,0,0,0,6492,Reiss Nelson
season,Sub,15,0,4,215,0.23842556215822697,0,0.6414464898407459,5,2023,Arsenal,1,0,0,0.23842556215822697,3.198990484699607,2.478929640725255,6492,Reiss Nelson
season,Sub,11,3,12,174,1.8955533094704151,2,1.2082199901342392,8,2022,Arsenal,0,0,3,1.8955533094704151,3.4097877740859985,0.669681042432785,6492,Reiss Nelson
season,Sub,1,0,1,18,0.037433598190546036,0,0.060589298605918884,1,2021,Arsenal,0,0,0,0.037433598190546036,0.1122170016169548,0.014194600284099579,6492,Reiss Nelson
season,Sub,2,0,1,59,0.05691710114479065,0,0,0,2020,Arsenal,0,0,0,0.05691710114479065,0.3480401039123535,0.29112300276756287,6492,Reiss Nelson
season,AML,17,1,11,621,1.2735872119665146,0,0.3629353968426585,9,2019,Arsenal,1,0,1,1.2735872119665146,1.9280117973685265,0.7598887234926224,6492,Reiss Nelson
season,Sub,23,7,21,611,3.222892178222537,0,0.833613196387887,16,2018,Hoffenheim,0,0,7,3.222892178222537,6.424739407375455,2.4796330854296684,6492,Reiss Nelson
season,Sub,3,0,2,147,0.06884969770908356,0,0.034464601427316666,1,2017,Arsenal,0,0,0,0.06884969770908356,0.8568229973316193,0.7784189879894257,6492,Reiss Nelson
