group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,20,1,13,1410,0.9705794611945748,0,2.2365365587174892,24,2025,Manchester City,2,0,1,0.9705794611945748,11.745607800781727,10.52165450155735,2496,Rodri
season,Sub,3,0,0,64,0,0,0.052060868591070175,1,2024,Manchester City,0,0,0,0,1.4455500841140747,1.4455500841140747,2496,Rodri
season,DMC,34,8,62,2967,4.294270480051637,9,5.32604681327939,50,2023,Manchester City,8,1,8,4.294270480051637,31.623008400201797,26.291744768619537,2496,Rodri
season,MC,36,2,50,2938,4.119232214987278,6,4.539481725543737,32,2022,Manchester City,5,0,2,4.119232214987278,26.801972568035126,23.071657463908195,2496,Rodri
season,MC,33,7,45,2901,2.718254609964788,2,1.552179705351591,27,2021,Manchester City,5,0,7,2.718254609964788,26.259763911366463,23.955900110304356,2496,Rodri
season,DMC,34,2,32,2751,2.659903080202639,2,2.3353829346597195,33,2020,Manchester City,6,0,1,1.8987347027286887,20.857336901128292,18.96581632643938,2496,Rodri
season,MC,35,3,24,2488,0.7440792061388493,2,2.910294508561492,33,2019,Manchester City,8,0,3,0.7440792061388493,22.697251569479704,21.21717146784067,2496,Rodri
season,MC,34,3,27,2750,2.8055384922772646,1,1.4767020903527737,17,2018,Atletico Madrid,5,0,3,2.8055384922772646,11.480379135347903,10.115189965814352,2496,Rodri
season,MC,37,1,32,3230,1.3473293026909232,3,1.6982475044205785,23,2017,Villarreal,8,0,1,1.3473293026909232,17.09329266101122,15.516057373955846,2496,Rodri
season,Sub,23,0,8,825,0.1984618967399001,1,0.5319169908761978,2,2016,Villarreal,1,0,0,0.1984618967399001,6.027090678922832,5.492097832262516,2496,Rodri
season,Sub,3,0,2,96,0.14128699898719788,0,0.07563609629869461,1,2015,Villarreal,1,0,0,0.14128699898719788,0.6570490002632141,0.623075008392334,2496,Rodri
