group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,DC,34,1,47,3053,2.3168448796495795,1,1.1719966726377606,16,2025,Rayo Vallecano,6,0,1,2.3168448796495795,10.214600146748126,9.106387571431696,5073,Florian Lejeune
season,DC,37,2,58,3329,3.5845931470394135,3,1.934357212856412,15,2024,Rayo Vallecano,8,0,2,3.5845931470394135,12.011688228696585,11.115831405855715,5073,Florian Lejeune
season,DC,37,3,64,3330,2.7786948457360268,1,1.1222076853737235,9,2023,Rayo Vallecano,5,0,3,2.7786948457360268,6.015694395639002,5.366033425554633,5073,Florian Lejeune
season,DC,31,4,41,2572,2.5553433396853507,0,0.29723300877958536,8,2022,Rayo Vallecano,4,3,4,2.5553433396853507,3.9448421681299806,3.7457317570224404,5073,Florian Lejeune
season,DC,30,0,22,2700,1.1048721629194915,0,0.10778672806918621,5,2021,Alaves,7,1,0,1.1048721629194915,3.8914641602896154,3.86818652972579,5073,Florian Lejeune
season,DC,34,1,23,3018,2.399980098474771,1,0.8651520712301135,7,2020,Alaves,10,0,1,2.399980098474771,3.145370850805193,2.924445290118456,5073,Florian Lejeune
season,DC,6,2,4,442,0.3811471899971366,0,0.051249198615550995,1,2019,Newcastle United,0,0,2,0.3811471899971366,0.2689419984817505,0.20648420602083206,5073,Florian Lejeune
season,DC,12,0,7,1057,0.27656339574605227,0,0.2914360947906971,6,2018,Newcastle United,0,0,0,0.27656339574605227,2.3515912909060717,2.2786528896540403,5073,Florian Lejeune
season,DC,24,0,13,2103,0.3279310492798686,2,1.53646370023489,7,2017,Newcastle United,3,0,0,0.3279310492798686,2.682085182517767,2.616800971329212,5073,Florian Lejeune
season,Sub,34,1,28,2969,2.5547025105915964,1,0.566321711987257,7,2016,Eibar,6,1,1,2.5547025105915964,4.164274958427995,3.8559633418917656,5073,Florian Lejeune
