group_type,position,games,goals,shots,time,xG,assists,xA,key_passes,season,team,yellow,red,npg,npxG,xGChain,xGBuildup,player_id,player_name
season,Sub,15,1,14,235,1.7657166114076972,2,1.154838539659977,6,2024,West Ham,0,0,1,1.7657166114076972,2.8344373060390353,0.2195451222360134,986,Danny Ings
season,Sub,20,1,12,342,1.2228488996624947,0,0.37887247279286385,5,2023,West Ham,1,0,1,1.2228488996624947,1.6572822146117687,0.3996972218155861,986,Danny Ings
season,FW,18,6,27,806,5.057080797851086,0,0.6633751969784498,9,2022,Aston Villa,3,0,4,3.5347398295998573,4.297437235713005,0.31066370010375977,986,Danny Ings
season,Sub,17,2,15,756,3.2004608400166035,2,0.8002203460782766,6,2022,West Ham,1,0,2,3.2004608400166035,4.147151492536068,0.5034431423991919,986,Danny Ings
season,FW,30,7,49,1920,6.846661906689405,6,1.4444685094058514,15,2021,Aston Villa,4,0,6,6.085492890328169,7.999432535842061,2.1089931335300207,986,Danny Ings
season,FW,29,12,57,2200,8.276573972776532,4,2.3112313207238913,22,2020,Southampton,1,0,10,6.7542363833636045,10.482222445309162,2.4790419340133667,986,Danny Ings
season,AMC,38,22,93,2836,15.659720553085208,2,2.849086041562259,35,2019,Southampton,3,0,21,14.137382855638862,18.488027464598417,5.015937743708491,986,Danny Ings
season,Sub,24,7,56,1694,9.915940870530903,3,3.3483315324410796,28,2018,Southampton,1,0,4,7.632432927377522,10.713301700539887,2.754429125227034,986,Danny Ings
season,Sub,8,1,8,263,1.5471435450017452,0,0.18333550728857517,3,2017,Liverpool,0,0,1,1.5471435450017452,2.0904735792428255,0.8079671990126371,986,Danny Ings
season,Sub,6,2,10,336,1.8510825484991074,0,0.35256329737603664,5,2015,Liverpool,1,0,2,1.8510825484991074,1.3931688889861107,0.28324929624795914,986,Danny Ings
season,AMC,35,11,97,3048,12.289508447051048,4,4.244325045496225,35,2014,Burnley,6,0,10,11.528339490294456,16.558702621608973,2.825657523237169,986,Danny Ings
